refseqid	cds_len	transcript_len
NM_021814	900	3000
NM_019109	1395	3934
NM_175066	2001	4717
NM_172163	1926	3937
NM_175064	1011	2650
NM_175063	765	2211
NM_175062	1401	2216
NM_175061	732	3199
NM_001350212	138	763
NM_001350211	138	1669
NM_001350210	1566	3669
NR_135100	0	1340
NM_001311162	486	2065
NM_001319035	7560	10370
NM_002484	963	1287
NM_002482	2367	3291
NM_001846	5139	6463
NM_172059	1761	3883
NM_001206940	1044	1445
NM_001206940	1044	1445
NM_001206940	1044	1445
NR_039712	0	66
NR_046085	0	2587
NM_001351182	1113	3689
NR_147706	0	1142
NM_183393	3825	5245
NM_183387	5934	7171
NM_032732	2118	2388
NM_032380	2340	3249
NM_030925	1014	3615
NM_030928	1641	2675
NM_024620	1626	3413
NM_024613	750	2965
NM_024610	1467	1954
NM_030938	1221	3875
NM_032409	1746	2660
NM_032408	4452	6115
NM_032403	405	2324
NM_032402	2592	2794
NM_032389	1566	3022
NM_032387	3732	4178
NM_033224	939	9093
NM_030920	807	3453
NM_030917	1785	2458
NM_024577	3867	26580
NM_033215	2400	3430
NM_033214	1662	1866
NM_033213	1170	4198
NM_033212	1653	2429
NM_033211	621	3049
NM_033210	1635	3273
NM_033208	1650	3430
NM_033207	426	3618
NM_033204	1311	4693
NM_033201	615	2231
NR_134963	0	3457
NR_135587	0	588
NR_146218	0	5342
NR_146415	0	3002
NR_146414	0	3023
NR_146413	0	3006
NR_146410	0	1966
NR_146409	0	5502
NR_038364	0	2909
NM_001305005	1743	5167
NM_002119	753	3483
NM_003706	1626	2524
NR_037651	0	1527
NM_016170	855	2152
NM_015259	909	3303
NM_014386	1842	2218
NM_014385	1404	1754
NM_015698	1431	1746
NM_001303034	735	2007
NM_001303031	801	2551
NM_001303030	798	2548
NM_001353207	2712	3331
NM_001164766	8370	12776
NM_001285486	387	1753
NM_001254720	3405	3863
NM_001282671	444	2365
NM_001282670	852	3575
NR_028383	0	1140
NM_001244262	1575	2725
NM_001244580	11580	12677
NM_198137	1419	1419
NM_198125	339	588
NM_198086	366	3289
NM_182960	570	4880
NM_182958	1404	1823
NR_133566	0	1132
NR_126004	0	2749
NR_120559	0	959
NR_120560	0	461
NR_104155	0	2065
NR_120563	0	1933
NM_001199111	1059	1445
NM_001199042	2121	3094
NM_001199	2193	2739
NM_001160133	2856	6639
NM_012217	729	855
NM_014763	879	7827
NR_034101	0	713
NM_001252392	1908	2745
NM_001253882	393	783
NM_001287055	1053	8779
NM_001287054	1584	9476
NM_001287050	222	1964
NM_001285449	1497	2107
NM_001351693	3714	7075
NR_147891	0	2597
NM_012257	1545	2829
NM_012254	2073	2365
NR_036183	0	66
NM_001199874	1182	2344
NM_001199975	240	4933
NM_001199979	882	1215
NM_001199978	894	1598
NM_004469	1065	2074
NM_004468	843	1657
NR_110046	0	2035
NR_110047	0	1882
NM_001350560	1947	4368
NM_001350559	2148	4361
NM_001319065	456	859
NM_001253693	1494	2682
NM_001278738	1350	2384
NM_001283052	654	3151
NM_001313858	525	2333
NM_001312871	357	2511
NM_001253384	438	4033
NM_001253383	615	2243
NM_001303428	1437	5020
NM_001303426	1458	2954
NM_001256236	1119	2057
NM_001256235	819	1815
NM_001303460	501	2366
NM_001303457	3270	3825
NM_001303438	861	2211
NM_001303436	927	1906
NM_001303429	1209	5498
NM_001253728	2175	3752
NM_001256269	1794	2169
NM_001253727	2355	3932
NM_001256270	1794	2257
NM_001256276	714	1382
NM_001256279	1701	3281
NM_001256278	780	1143
NM_001256277	780	1448
NM_001253730	1881	3773
NM_001271969	2175	2716
NM_001253732	1878	3935
NM_001319137	606	2178
NM_001252338	2640	6326
NM_001253764	627	1264
NM_001256015	417	1590
NM_001278792	756	1637
NM_001278791	762	1846
NM_001276464	1410	4777
NM_001276459	1479	2969
NM_001276458	1566	3056
NM_001271429	2916	6605
NM_001278911	708	2552
NM_001271427	2979	6668
NM_001278793	660	1744
NM_001353064	2229	2780
NM_001353063	2229	2624
NM_001353100	852	2103
NM_001353099	975	2045
NM_001354270	5394	7970
NR_148912	0	1938
NR_120567	0	3831
NM_001351563	2088	3984
NM_001351562	2094	4849
NM_001349394	1758	8899
NM_052924	2013	3715
NM_032498	867	1309
NM_030594	1686	3223
NM_052920	2628	5084
NM_052918	3507	7446
NR_135108	0	507
NR_135102	0	526
NR_135103	0	529
NR_135066	0	2455
NR_034148	0	2243
NR_135069	0	583
NM_005862	3777	5166
NM_006638	1092	1185
NM_004945	2601	3654
NM_017885	417	1005
NM_001350832	1389	2394
NR_126362	0	563
NM_001168216	1188	1771
NM_001168221	5463	5706
NM_001168217	1653	3259
NM_001346339	852	4170
NM_001346273	1752	1941
NM_001346272	2082	4441
NR_110282	0	3883
NM_001144972	309	2197
NM_001353766	2772	3937
NR_110268	0	892
NR_110269	0	1017
NM_001142498	1359	3588
NM_001135999	4551	5636
NR_045215	0	1244
NR_148913	0	3509
NM_001320742	1044	3143
NM_001184998	5229	7760
NM_001304535	939	1921
NM_001304533	657	1854
NM_002794	606	4743
NM_019616	1335	3062
NM_201382	13644	14742
NM_201381	13548	14652
NM_003700	927	927
NM_003697	945	945
NM_002341	735	894
NM_002341	735	893
NM_002341	735	893
NM_002341	735	893
NM_002340	2199	4258
NM_001204268	435	1184
NM_001243598	339	1122
NM_001137674	1899	3206
NM_001142604	612	2195
NM_001144896	1143	4254
NM_001144895	939	4050
NM_003273	1257	1601
NM_003272	1200	2042
NM_002507	1284	3420
NM_002506	726	1049
NM_002503	1071	1236
NM_002500	1071	3002
NM_182562	579	3298
NM_182560	378	1289
NM_182606	1266	2428
NM_182556	867	2289
NM_182553	483	1356
NM_178310	879	1713
NM_178273	528	1063
NM_001276460	432	549
NM_001270401	1614	2931
NM_001321879	1644	4315
NM_001323347	1521	2956
NR_028505	0	1351
NR_028504	0	1434
NR_028503	0	1847
NR_028502	0	2654
NM_001354442	3384	5779
NR_033654	0	955
NM_001199120	489	580
NM_001199120	489	580
NM_016582	1746	2116
NR_104479	0	2215
NM_001126115	786	2271
NM_001199149	2001	2508
NM_138288	216	2534
NR_104404	0	3442
NR_104405	0	3775
NM_001320	648	1132
NM_014301	429	2228
NM_015428	2616	4752
NM_015425	5163	12749
NM_001145355	1080	1821
NM_001193421	3096	11654
NM_001352249	1836	2645
NM_001352248	2028	2504
NR_046369	0	572
NR_046370	0	519
NM_001322797	1395	4480
NM_001354624	1197	2414
NM_001354616	1548	2565
NM_001354565	1116	2408
NM_001354564	906	2028
NR_120574	0	504
NR_120572	0	739
NR_120573	0	632
NR_120575	0	652
NR_120576	0	464
NM_001275	1374	2043
NM_005904	1281	3087
NM_005903	1397	7013
NR_134852	0	1989
NM_001139467	1581	5451
NM_001142470	738	1794
NM_001142469	564	2050
NM_001322015	2280	5320
NM_001322014	2622	5183
NM_001349774	2202	3225
NM_001349773	2814	3575
NR_106773	0	80
NM_001206925	744	2675
NM_001330253	2796	5785
NR_039713	0	80
NM_001323649	2721	6134
NM_032569	1662	3732
NR_104049	0	1286
NR_104050	0	1305
NR_104051	0	1468
NR_003040	0	633
NM_001282488	477	902
NM_001284215	6078	9974
NM_001282529	2559	3970
NR_037429	0	69
NM_001137549	270	334
NM_001137549	270	334
NM_001137548	270	352
NM_001137548	270	352
NM_001137548	270	352
NM_001136575	1200	4508
NM_001136574	1200	4513
NM_001278426	1347	3902
NM_001347684	831	2459
NM_001276437	1128	2870
NM_001276436	1128	3051
NM_001291843	1005	5492
NM_001300845	1266	2829
NM_001291841	1131	5618
NM_001300843	1368	1631
NM_001300842	1077	3891
NM_002266	1590	2115
NM_001080417	2610	6098
NM_001163692	1146	1383
NM_001164675	1065	2101
NM_001164710	1080	2070
NM_001282733	2073	2805
NM_001300818	537	2202
NM_001300817	561	2226
NM_001300816	579	2244
NM_001300814	1233	2554
NM_001289040	1236	2714
NM_001291505	540	3392
NM_001291504	621	3473
NM_001300812	498	620
NM_001300810	888	1937
NM_001291501	3486	4030
NM_001289027	810	2733
NM_001300803	531	1105
NM_001300802	2298	3116
NM_001289039	1236	2745
NM_001289038	1236	2642
NM_001289037	1236	2688
NM_001291837	1434	6148
NM_001300799	1284	4339
NM_001300798	1323	4071
NM_001289025	861	2815
NM_001289024	798	7555
NM_001300794	2754	3145
NM_001349202	2778	5608
NM_138618	1065	1526
NM_138617	804	1265
NM_145026	903	1108
NM_145025	1266	2557
NM_001313965	2040	4881
NM_001257168	288	2040
NM_001323367	1065	3216
NM_001323366	738	3469
NM_001330602	1452	1636
NM_203376	768	1332
NM_203374	972	1996
NM_199413	1821	3148
NM_203371	636	3005
NM_203370	864	1040
NM_203365	1935	2769
NM_203364	2085	3553
NM_014608	3762	6911
NM_197941	3354	7311
NR_145809	0	75
NM_001290325	3015	4121
NM_001290322	8565	12785
NM_001289082	585	1856
NM_001300945	504	936
NR_106814	0	63
NM_004175	381	3808
NM_005830	1188	1339
NM_005829	582	5934
NM_022156	1422	1884
NM_018411	3405	5351
NM_022153	936	4773
NR_034160	0	1156
NM_001195571	351	1229
NM_001300755	1257	4721
NM_030900	1566	1946
NM_022717	741	970
NR_120587	0	523
NM_001243251	753	2038
NM_001248011	957	2720
NM_001324376	1845	4393
NM_080612	1761	4747
NM_001168376	3084	6620
NM_001166212	648	1761
NM_001166209	2790	5105
NM_001330605	1626	7749
NR_038829	0	2128
NM_001144942	756	1742
NM_001242464	507	1419
NM_001144939	345	804
NM_002469	729	1337
NM_002468	930	2849
NM_002467	1365	4518
NM_002466	2103	2777
NM_003222	1353	2865
NM_001311160	486	2929
NM_001303234	546	1573
NM_001310339	759	2005
NM_001319	1248	2904
NM_001310338	1080	2403
NM_001310326	504	912
NM_002444	1734	3970
NR_133008	0	417
NR_132790	0	6314
NR_133004	0	511
NM_001165037	1389	2764
NM_001165036	3060	4290
NM_001321747	588	5258
NM_001321746	588	5317
NM_001329613	207	1259
NM_001323289	2883	9920
NM_001329603	1482	3449
NM_001329602	1266	3232
NM_001329597	297	838
NR_137178	0	1530
NR_137176	0	3111
NR_137177	0	3090
NR_137175	0	3400
NR_137189	0	3421
NR_137190	0	3454
NR_137191	0	3433
NR_137195	0	3163
NR_137196	0	3184
NR_137188	0	2974
NR_137194	0	2995
NR_137186	0	2905
NR_137187	0	2884
NR_137183	0	3017
NR_137184	0	2935
NR_137185	0	2996
NR_024430	0	3129
NR_137181	0	3026
NR_137182	0	3108
NR_137180	0	3141
NR_137193	0	3120
NR_137192	0	3293
NR_137179	0	3083
NM_206900	1419	2069
NM_206894	1911	2143
NM_206893	804	2296
NM_206891	2439	2922
NM_206890	2526	2870
NR_027288	0	2046
NM_001291980	2205	2886
NM_031282	1548	3459
NM_021903	2535	4287
NR_039714	0	73
NM_001270894	567	1337
NM_001277952	1551	2846
NM_001277951	1551	2652
NM_001277949	1551	2908
NM_001277948	1551	2869
NM_001277947	1551	2941
NM_001768	708	2912
NM_001766	1008	3783
NM_001763	984	2095
NM_001761	2361	4287
NM_002391	432	880
NM_002390	2310	4423
NM_001760	879	2085
NM_001759	870	6522
NM_001757	834	1321
NM_001754	1443	5967
NM_001753	537	2713
NM_001748	2103	3488
NM_001127617	1095	1612
NM_001111113	450	5090
NM_016649	2556	3216
NM_016648	1749	2292
NM_016647	627	2264
NR_045681	0	865
NM_001113349	2304	5087
NM_001127584	738	1436
NM_001114118	1863	8184
NM_001331037	1482	4698
NM_001127371	1227	2770
NM_001350805	1068	2322
NR_016021	0	5025
NM_022003	288	2056
NM_020335	1566	5352
NR_106988	0	50
NM_001350851	615	5087
NM_001353298	537	3842
NM_001303507	687	1369
NM_015604	1488	2552
NR_120577	0	1472
NR_120579	0	1237
NM_001242917	591	1659
NM_001242918	513	1537
NM_001290059	817	2754
NR_103862	0	2908
NM_002774	735	1511
NM_002764	957	2156
NM_002026	7068	8449
NM_003559	1251	5732
NM_003558	1623	2941
NM_004409	1890	2874
NM_004407	1542	2686
NM_004405	987	2304
NM_004240	1638	2033
NM_080686	6474	6914
NM_001171976	3933	4303
NM_001172897	444	2436
NM_001171979	1542	4977
NM_001173128	1740	2826
NR_048559	0	3324
NR_072976	0	1765
NM_001172575	1689	3629
NM_001172574	1833	3773
NR_048561	0	6345
NR_125759	0	586
NM_002540	2418	4187
NM_002862	2532	4131
NM_001301851	591	3421
NM_001202855	1509	2789
NM_001320962	885	1172
NR_030642	0	88
NR_030636	0	94
NR_030599	0	80
NR_029521	0	81
NR_029520	0	78
NR_029519	0	78
NR_132372	0	423
NM_001190417	1731	4076
NM_017762	2334	4961
NM_001354717	1356	1897
NM_001354210	1791	4582
NM_001354156	2097	3492
NM_001354214	3696	5048
NM_001354212	3696	4994
NM_001612	798	1175
NM_001320880	1347	2481
NM_175874	738	1126
NM_175873	1650	3474
NM_175872	1899	3888
NM_175871	690	1662
NM_172251	417	623
NM_172250	1257	5943
NM_170606	14736	16862
NM_175861	2325	8832
NM_175859	1761	3962
NM_175858	492	911
NM_175857	192	556
NM_175856	2649	3492
NM_175854	2664	5632
NM_001286407	1455	1933
NM_003301	1197	1414
NM_004180	1278	2089
NM_002529	2391	2655
NM_004178	1038	1407
NM_004177	870	6475
NR_030629	0	76
NR_027638	0	3956
NR_030618	0	77
NR_030616	0	79
NR_027349	0	927
NR_030584	0	75
NR_030582	0	82
NR_030533	0	73
NM_001255978	1188	1817
NM_001326381	351	1164
NR_033839	0	752
NM_001161347	1719	3005
NM_001256576	1551	5384
NM_001256575	1770	5645
NM_001256574	1770	5657
NM_001315530	438	875
NM_001315491	939	1955
NR_073040	0	3939
NR_073128	0	4760
NR_046172	0	4941
NR_073150	0	3382
NR_038367	0	775
NR_046399	0	5737
NR_038190	0	1673
NR_046384	0	2235
NR_073129	0	4913
NR_120532	0	473
NR_120533	0	408
NR_046986	0	494
NR_036126	0	85
NR_040078	0	1768
NR_120578	0	2323
NR_120580	0	495
NR_146647	0	538
NM_001321500	1284	4912
NM_001321499	852	4480
NM_001321498	1635	3339
NR_106738	0	60
NR_120581	0	1381
NR_135072	0	1916
NR_026751	0	2435
NR_030225	0	84
NM_001142398	681	1583
NM_001280560	498	3232
NM_004928	771	2233
NM_005847	1797	2349
NM_145013	438	3624
NM_001256088	438	3635
NR_038270	0	1685
NM_001145521	2943	5157
NM_002606	1782	2060
NM_002605	2490	3917
NR_145484	0	3610
NM_001318242	1056	1669
NR_120582	0	977
NM_001247990	2190	3585
NM_001970	465	1355
NM_001353209	2715	3334
NM_002743	1587	2064
NM_001353229	1794	3951
NM_001966	2172	3850
NM_001964	1632	3136
NM_138700	690	1917
NM_152231	2136	2831
NM_138700	690	1917
NM_138700	690	1917
NM_144492	720	1941
NM_139353	2328	3704
NR_024233	0	2863
NM_001134388	1035	1462
NM_001134387	1035	1553
NM_001134382	3345	7388
NM_001142767	5748	6901
NM_001271869	456	3692
NM_001269048	1452	2955
NM_001269047	1722	2966
NM_001271872	956	5975
NM_001271870	959	5928
NM_001291901	1260	4735
NM_001300937	654	4178
NM_001271875	1161	3621
NM_001301054	1434	2567
NM_001355121	1674	4176
NM_001355120	1812	4361
NM_001166292	3441	4298
NM_001322402	4614	12790
NM_001326326	1563	2661
NM_001301098	1713	7192
NM_001301099	1425	6857
NM_014155	1362	9340
NM_001324003	1416	3333
NM_014921	4410	7842
NR_107019	0	69
NR_125383	0	1453
NR_125382	0	3999
NM_001220488	2283	4127
NM_001256153	1929	2475
NM_001278618	1089	3472
NM_001278617	3087	3465
NM_001278616	3198	3576
NM_001282174	1119	2262
NM_001278522	519	2148
NM_001301076	477	872
NM_001318023	801	1148
NR_144939	0	6163
NM_001278536	666	4311
NM_001282169	987	4607
NM_001282167	1140	2018
NM_001287010	387	2021
NM_001287	2418	4226
NM_001329135	1224	2206
NR_147848	0	3160
NR_110140	0	4335
NR_126159	0	678
NM_001270768	2229	3127
NM_001278666	714	4367
NR_147849	0	2777
NR_147850	0	3128
NM_001139501	681	2422
NM_001139500	768	2312
NR_147851	0	3529
NR_147852	0	3296
NR_147853	0	3493
NR_147854	0	3142
NR_046820	0	764
NM_001256	2475	5880
NM_001300943	3972	6868
NM_001306161	498	1996
NM_001306159	690	1140
NM_001306158	690	2184
NR_120444	0	975
NM_001278098	480	3638
NM_201542	807	1989
NR_039846	0	78
NM_001184875	2517	3848
NM_001184874	2517	3936
NR_027276	0	2299
NM_001195102	1482	3103
NR_145790	0	76
NM_001318876	1029	1136
NM_001318875	1140	1886
NM_001318875	271	678
NM_012472	1401	3412
NM_006914	1380	3604
NM_006908	579	2341
NM_147148	588	1372
NM_139135	6207	7932
NM_147157	579	1618
NM_139125	2187	4179
NM_147152	3750	4583
NM_005041	1668	2521
NM_005038	1113	1834
NR_033852	0	2737
NR_147836	0	3336
NR_135050	0	1448
NR_026823	0	1126
NR_024533	0	1433
NM_001145000	3039	6925
NM_001314019	732	2583
NM_001314018	906	2542
NM_001314017	423	753
NM_001314014	1476	5581
NR_120475	0	761
NR_120482	0	503
NM_001166415	1884	3973
NM_001166412	1341	3117
NM_001166243	444	3113
NM_001166220	894	1374
NM_001166401	957	2084
NM_001166400	957	2112
NM_004517	1359	1829
NM_020638	756	3018
NM_020632	2523	3136
NM_022164	1404	2237
NM_024733	2037	3350
NR_134624	0	539
NR_122124	0	2338
NM_001144003	2538	3924
NM_001144002	1761	4323
NM_002758	1005	1869
NM_001318091	510	1533
NM_025257	2133	2633
NM_025257	2133	2633
NM_032445	3135	5914
NM_001354940	1980	5901
NM_001354232	5748	8332
NM_001355565	1095	2090
NM_001355564	1095	2636
NM_198282	1140	2207
NM_199355	3666	5913
NR_029688	0	90
NR_028415	0	2244
NM_004816	1353	2443
NR_037422	0	66
NM_001329237	2976	6320
NM_019032	3225	4254
NM_019028	1869	2434
NR_036546	0	2352
NR_073609	0	1192
NR_045209	0	2793
NR_073553	0	1331
NR_046768	0	588
NM_001105563	2508	2850
NM_001105563	2508	2850
NM_001130675	1833	2822
NM_001136153	2103	2607
NM_001130528	3966	8273
NM_001134742	3285	7596
NM_001136154	1461	5108
NM_001135147	1335	4080
NM_001135146	1383	3170
NM_001130698	2766	3548
NM_001136191	2556	5208
NM_001135148	1182	2607
NM_001130716	348	1432
NM_001130715	348	1003
NM_001130710	189	2187
NM_001324022	2235	3010
NM_001146255	1266	3040
NM_001172415	693	3872
NM_001163922	2604	3679
NM_001130720	1833	5062
NM_001136474	873	4298
NM_001136473	459	2569
NM_001136472	486	2471
NM_001130727	372	5978
NM_001172417	843	3376
NM_001130726	1590	3961
NM_001130824	3264	3637
NM_001143688	3165	3773
NM_001130841	1140	2623
NM_001134870	1842	2953
NM_001136503	393	908
NM_001137550	1923	4102
NM_001144074	1653	2298
NM_001130842	1566	5458
NM_001136530	1230	2186
NM_001136528	1194	2256
NM_001143823	1350	3683
NM_001137553	2259	4326
NM_001137552	2427	4494
NM_001145849	2529	3908
NM_001143831	3639	7855
NM_198973	1008	2601
NM_001135256	1173	7843
NM_001135255	1275	7940
NM_001145848	2571	3973
NM_001137605	996	3463
NM_001145264	288	591
NM_001145276	1833	4750
NM_001145275	2175	4998
NM_001134945	315	474
NM_001143937	393	926
NM_001143887	1353	4108
NM_001143883	495	660
NM_001143883	495	660
NM_001143883	495	660
NM_001142402	537	3308
NM_001142401	555	3326
NM_001185080	687	2131
NM_001171161	1365	2665
NM_001171159	1635	2935
NM_001145160	855	2630
NM_001168222	1848	2273
NM_001142364	885	1123
NM_001142807	1743	2373
NM_001142354	1548	3497
NM_021057	570	737
NM_018593	1548	2891
NM_021047	1500	2329
NM_021046	564	1183
NR_046578	0	737
NR_046769	0	430
NR_046579	0	609
NR_045725	0	2230
NR_146317	0	652
NR_146318	0	550
NR_029692	0	90
NR_029691	0	89
NR_029690	0	92
NR_144389	0	4629
NM_005642	1050	2295
NM_004871	753	5215
NM_004870	744	1618
NM_022581	600	846
NM_172194	942	942
NR_049767	0	3215
NM_001171080	1218	5138
NR_045492	0	1045
NM_001136159	1050	2410
NM_001349712	894	2871
NM_001349711	894	2870
NM_001324338	1746	2716
NR_146865	0	495
NM_001164757	1506	4449
NM_001164313	1002	1246
NR_126055	0	5979
NM_001323089	2313	6101
NM_004905	675	1670
NM_004904	1506	8213
NM_004898	2541	10472
NR_104461	0	4557
NR_125790	0	553
NM_001348208	947	1332
NM_001353565	2502	3297
NM_002014	1380	3741
NM_002013	675	1347
NM_003619	2628	4573
NM_002773	1032	1872
NM_002009	585	3936
NM_002768	591	2423
NR_136740	0	6513
NR_136738	0	5275
NR_136741	0	6580
NR_104115	0	1546
NM_001318718	1632	2451
NM_001318717	1674	2471
NM_001318716	1704	2550
NM_001318715	2064	3373
NM_001323978	1269	3940
NM_001323977	1269	3512
NR_110112	0	1249
NM_001321124	351	595
NM_001321123	5259	5768
NR_120476	0	848
NR_120477	0	585
NM_001129729	3576	4540
NM_001349648	2658	5582
NM_002046	1008	1289
NM_001351745	537	2554
NM_001351744	537	2691
NM_001349639	1962	3089
NM_001349638	2202	3489
NM_001349637	2673	4030
NR_145989	0	147
NM_001243646	1026	3498
NM_001244767	444	2063
NM_001348563	312	411
NM_001353037	1515	2457
NM_001353036	1608	2664
NM_001352209	798	2935
NM_001353034	1620	3075
NR_130706	0	3974
NR_130156	0	2529
NR_134455	0	2679
NR_030182	0	124
NR_030178	0	112
NR_133926	0	793
NR_125795	0	319
NR_015382	0	2364
NR_146381	0	1099
NM_001288777	1035	1867
NM_001352307	2121	6464
NR_146382	0	1368
NR_146383	0	728
NR_146386	0	745
NR_146385	0	774
NR_146384	0	1082
NR_024403	0	3784
NM_001330227	1173	1889
NM_001346344	1443	5929
NR_004387	0	330
NM_001130102	1209	1740
NM_001203248	2214	2681
NM_001204077	3201	6107
NM_014670	1062	3185
NR_036467	0	2798
NM_001100428	1680	3614
NM_001172712	2337	6350
NM_001173479	1392	4853
NM_001172430	2304	4298
NM_001320699	2124	5863
NM_001278423	921	1520
NM_001185094	876	1519
NM_001185093	939	1750
NM_001185183	783	2591
NM_001185183	783	2591
NM_001185181	390	701
NR_003012	0	137
NM_006414	852	1183
NM_001330283	1065	1866
NM_001242925	1896	3340
NM_001242919	546	1491
NM_013284	1485	2816
NM_013282	2420	4251
NM_001130919	690	2209
NM_001167601	1455	2036
NM_001167600	1455	2033
NM_020416	1344	4438
NM_001136180	225	750
NM_001350697	2211	4820
NM_001354394	4143	5559
NM_001308305	1731	2675
NM_001346350	1443	6027
NM_001297653	2631	3706
NM_001294342	1326	1774
NM_001294341	1683	2131
NM_001352577	1473	3850
NM_001836	744	935
NM_001353054	2196	3458
NM_001346313	1653	6074
NR_123727	0	1792
NR_138531	0	1615
NM_001135048	492	3777
NM_001350637	1857	2731
NM_001350637	1857	2731
NM_001350637	1857	2731
NM_001350636	1725	2506
NM_001350636	1725	2506
NM_001135208	429	646
NR_135083	0	403
NR_002803	0	624
NR_033796	0	1105
NM_001130848	3732	4223
NM_001323325	1155	6045
NM_152709	2970	3381
NM_139069	1149	4340
NM_152706	762	1019
NM_145182	531	716
NM_139068	1149	4340
NM_139067	3393	4836
NR_110451	0	2955
NR_110429	0	501
NM_017633	1329	5612
NM_001351168	1083	3351
NR_135032	0	351
NM_181703	1077	3156
NM_181690	1398	1734
NM_181678	1299	2016
NR_003010	0	270
NM_001256401	759	1452
NM_001322244	501	762
NM_001321117	1002	4627
NM_001321116	1476	4638
NM_001321110	906	4305
NM_138959	1575	8691
NM_001206850	1947	5079
NM_001351784	1299	5453
NR_026947	0	5272
NM_001350065	5565	7655
NM_001350064	5565	7486
NM_001350063	5217	7138
NM_001350044	2061	2873
NM_001350041	2220	2568
NM_001350022	4080	9472
NM_001348452	2478	2873
NM_001322220	3459	4220
NM_001287813	1554	5815
NM_001287811	1413	5884
NM_001270893	342	701
NM_001270892	384	743
NM_001320967	3753	5095
NM_001323972	2388	3512
NM_001323971	2028	3439
NM_001320986	501	934
NM_001320985	1005	4739
NM_001320984	1161	4718
NM_001320983	1278	4841
NM_001320982	1710	4990
NM_001320981	1710	5048
NM_001320980	1710	5207
NM_025247	3180	4014
NM_020974	2916	4536
NM_020964	7740	12698
NM_145910	1413	2096
NM_145638	2436	3676
NM_153647	1812	9761
NM_001145047	1089	1795
NM_001270731	972	5062
NM_001345924	5739	5991
NM_001198999	3036	5925
NM_001199013	1005	2716
NM_021221	606	774
NM_021219	897	4327
NM_021218	315	4123
