readType	refseqid	row	juncpos5	juncpos3	num_NC.42
CDS	NM_001282901	53932	173882232	173883384	1
CDS	NM_001282910	38730	203782766	203817282	1
CDS	NM_001282910	38730	203807690	203817282	4
CDS	NM_001282910	38730	203817402	203818728	2
CDS	NM_001282910	38730	203818857	203820397	5
CDS	NM_001282910	38730	203820481	203825960	3
CDS	NM_001282910	38730	203831821	203834642	1
CDS	NM_001282910	38730	203834785	203836228	1
CDS	NM_001282910	38730	203836461	203839057	1
CDS	NM_001282910	38730	203839219	203841992	1
CDS	NM_001282910	38730	203842055	203846278	4
CDS	NM_001282910	38730	203846408	203846795	3
CDS	NM_001282910	38730	203847164	203848229	4
CDS	NM_001282911	59792	203782766	203817282	1
CDS	NM_001282911	59792	203807690	203817282	4
CDS	NM_001282911	59792	203817402	203818728	2
CDS	NM_001282911	59792	203818857	203820397	5
CDS	NM_001282911	59792	203820481	203825960	3
CDS	NM_001282911	59792	203831821	203834642	1
CDS	NM_001282911	59792	203834785	203836228	1
CDS	NM_001282911	59792	203836461	203839057	1
CDS	NM_001282911	59792	203839219	203841992	1
CDS	NM_001282911	59792	203842055	203846278	4
CDS	NM_001282911	59792	203846408	203846795	3
CDS	NM_001282911	59792	203847164	203848229	4
CDS	NM_001282912	5912	203782766	203817282	1
CDS	NM_001282912	5912	203807690	203817282	4
CDS	NM_001282912	5912	203817402	203818728	2
CDS	NM_001282912	5912	203818857	203820397	5
CDS	NM_001282912	5912	203820481	203825960	3
CDS	NM_001282912	5912	203831821	203834642	1
CDS	NM_001282912	5912	203834785	203836228	1
CDS	NM_001282912	5912	203836461	203839057	1
CDS	NM_001282912	5912	203839219	203841992	1
CDS	NM_001282912	5912	203842055	203846278	4
CDS	NM_001282912	5912	203846408	203846795	3
CDS	NM_001282912	5912	203847164	203848229	4
CDS	NM_001282925	52596	204193354	204231600	8
CDS	NM_001282925	52596	204193354	204231604	1
CDS	NM_001282925	52596	204193354	204244931	1
CDS	NM_001282925	52596	204231767	204244931	7
CDS	NM_001282925	52596	204245107	204255769	5
CDS	NM_001282925	52596	204255866	204259423	7
CDS	NM_001282925	52596	204259569	204260379	4
CDS	NM_001282925	52596	204259569	204260382	2
CDS	NM_001282925	52596	204260503	204267299	4
CDS	NM_001282925	52596	204267457	204281631	2
CDS	NM_001282925	52596	204276094	204281631	10
CDS	NM_001282925	52596	204281804	204291900	19
CDS	NM_001282926	52629	204193354	204231600	8
CDS	NM_001282926	52629	204193354	204231604	1
CDS	NM_001282926	52629	204193354	204244931	1
CDS	NM_001282926	52629	204231767	204244931	7
CDS	NM_001282926	52629	204245107	204255769	5
CDS	NM_001282926	52629	204255866	204259423	7
CDS	NM_001282926	52629	204259569	204260379	4
CDS	NM_001282926	52629	204259569	204260382	2
CDS	NM_001282926	52629	204260503	204267299	4
CDS	NM_001282926	52629	204267457	204281631	2
CDS	NM_001282926	52629	204276094	204281631	10
CDS	NM_001282926	52629	204281804	204291900	19
CDS	NM_001282927	23211	204193354	204244931	1
CDS	NM_001282927	23211	204231767	204244931	7
CDS	NM_001282927	23211	204245107	204255769	5
CDS	NM_001282927	23211	204255866	204259423	7
CDS	NM_001282927	23211	204259569	204260379	4
CDS	NM_001282927	23211	204259569	204260382	2
CDS	NM_001282927	23211	204260503	204267299	4
CDS	NM_001282927	23211	204267457	204281631	2
CDS	NM_001282927	23211	204276094	204281631	10
CDS	NM_001282927	23211	204281804	204291900	19
CDS	NM_001282932	52620	204193354	204244931	1
CDS	NM_001282932	52620	204231767	204244931	7
CDS	NM_001282932	52620	204245107	204255769	5
CDS	NM_001282932	52620	204255866	204259423	7
CDS	NM_001282932	52620	204259569	204260379	4
CDS	NM_001282932	52620	204259569	204260382	2
CDS	NM_001282932	52620	204260503	204267299	4
CDS	NM_001282932	52620	204267457	204281631	2
CDS	NM_001282932	52620	204276094	204281631	10
CDS	NM_001282932	52620	204281804	204291900	19
CDS	NM_001282940	12744	207604317	207603235	1
CDS	NM_001282940	12744	207615658	207613907	1
CDS	NM_001282940	12744	207621622	207620229	1
CDS	NM_001282949	10854	232653442	232656443	10
CDS	NM_001282949	10854	232656518	232658973	14
CDS	NM_001282949	10854	232659061	232660816	16
CDS	NM_001282949	10854	232661018	232663569	13
CDS	NM_001282949	10854	232663674	232672197	18
CDS	NM_001282949	10854	232665917	232672197	1
CDS	NM_001282950	10853	232653442	232656443	10
CDS	NM_001282950	10853	232656518	232658973	14
CDS	NM_001282950	10853	232659061	232660816	16
CDS	NM_001282950	10853	232661018	232663569	13
CDS	NM_001282950	10853	232663674	232672197	18
CDS	NM_001282950	10853	232665917	232672197	1
CDS	NM_001282951	10852	232659061	232660816	16
CDS	NM_001282951	10852	232661018	232663569	13
CDS	NM_001282951	10852	232663674	232672197	18
CDS	NM_001282951	10852	232665917	232672197	1
CDS	NM_001282952	10851	232659061	232660816	16
CDS	NM_001282952	10851	232661018	232663569	13
CDS	NM_001282952	10851	232663674	232672197	18
CDS	NM_001282952	10851	232665917	232672197	1
CDS	NM_001282958	48246	233415454	233421126	21
CDS	NM_001282958	48246	233421240	233422594	28
CDS	NM_001282958	48246	233421240	233428957	3
CDS	NM_001282958	48246	233429061	233431539	36
CDS	NM_001282958	48246	233431691	233431788	28
CDS	NM_001282958	48246	233431924	233438973	2
CDS	NM_001282972	32091	242255025	242263631	4
CDS	NM_001282972	32091	242255397	242263631	31
CDS	NM_001282972	32091	242257014	242263631	4
CDS	NM_001282972	32091	242257014	242265408	1
CDS	NM_001282972	32091	242263656	242265408	36
CDS	NM_001282972	32091	242263656	242274541	1
CDS	NM_001282972	32091	242264077	242265408	1
CDS	NM_001282972	32091	242265528	242274541	85
CDS	NM_001282972	32091	242274627	242275390	55
CDS	NM_001282972	32091	242275513	242276797	40
CDS	NM_001282972	32091	242276931	242277088	49
CDS	NM_001282972	32091	242277205	242282407	76
CDS	NM_001282972	32091	242282508	242283167	65
CDS	NM_001282972	32091	242283312	242285581	142
CDS	NM_001282972	32091	242285664	242287549	146
CDS	NM_001282972	32091	242287606	242289488	98
CDS	NM_001282973	57864	242257014	242265408	1
CDS	NM_001282973	57864	242263656	242265408	36
CDS	NM_001282973	57864	242263656	242274541	1
CDS	NM_001282973	57864	242264077	242265408	1
CDS	NM_001282973	57864	242265528	242274541	85
CDS	NM_001282973	57864	242274627	242275390	55
CDS	NM_001282973	57864	242275513	242276797	40
CDS	NM_001282973	57864	242276931	242277088	49
CDS	NM_001282973	57864	242277205	242282407	76
CDS	NM_001282973	57864	242282508	242283167	65
CDS	NM_001282973	57864	242283312	242285581	142
CDS	NM_001282973	57864	242285664	242287549	146
CDS	NM_001282973	57864	242287606	242289488	98
CDS	NM_001282983	45397	242312705	242343243	3
CDS	NM_001282983	45397	242343347	242344214	2
CDS	NM_001282983	45397	242347030	242350448	2
CDS	NM_001282983	45397	242350545	242352722	4
CDS	NM_001282983	45397	242352836	242357377	1
CDS	NM_001282983	45397	242357524	242371094	2
CDS	NM_001282983	45397	242371189	242373573	1
CDS	NM_001282983	45397	242373736	242374377	2
CDS	NM_001282983	45397	242374445	242375896	2
CDS	NM_001282983	45397	242375953	242380719	3
CDS	NM_001282983	45397	242380971	242396162	2
CDS	NM_001282983	45397	242396337	242401938	2
CDS	NM_001282983	45397	242402027	242402750	6
CDS	NM_001282983	45397	242402883	242403314	2
CDS	NM_001282984	8921	242312705	242343243	3
CDS	NM_001282984	8921	242343347	242344214	2
CDS	NM_001282984	8921	242347030	242350448	2
CDS	NM_001282984	8921	242350545	242352722	4
CDS	NM_001282984	8921	242352836	242357377	1
CDS	NM_001282984	8921	242357524	242371094	2
CDS	NM_001282984	8921	242371189	242373573	1
CDS	NM_001282984	8921	242373736	242374377	2
CDS	NM_001282984	8921	242374445	242375896	2
CDS	NM_001282984	8921	242375953	242380719	3
CDS	NM_001282984	8921	242380971	242396162	2
CDS	NM_001282984	8921	242396337	242401938	2
CDS	NM_001282984	8921	242402027	242402750	6
CDS	NM_001282984	8921	242402883	242403314	2
CDS	NM_001282984	8921	242403395	242405089	1
CDS	NM_001284214	50070	230633332	230632466	22
CDS	NM_001284214	50070	230633947	230633435	13
CDS	NM_001284214	50070	230636235	230634041	23
CDS	NM_001284214	50070	230638813	230636348	32
CDS	NM_001284214	50070	230642031	230638977	19
CDS	NM_001284214	50070	230643149	230642195	15
CDS	NM_001284214	50070	230643592	230643303	16
CDS	NM_001284214	50070	230650473	230643706	8
CDS	NM_001284214	50070	230652221	230650571	7
CDS	NM_001284214	50070	230653514	230652377	5
CDS	NM_001284214	50070	230654327	230653656	10
CDS	NM_001284214	50070	230655840	230654478	6
CDS	NM_001284214	50070	230656582	230655967	17
CDS	NM_001284214	50070	230656869	230656781	4
CDS	NM_001284214	50070	230657689	230656942	3
CDS	NM_001284214	50070	230659895	230657861	2
CDS	NM_001284214	50070	230662406	230661498	1
CDS	NM_001284214	50070	230663591	230662547	3
CDS	NM_001284214	50070	230663999	230663765	3
CDS	NM_001284214	50070	230666968	230664099	2
CDS	NM_001284214	50070	230668287	230667175	2
CDS	NM_001284214	50070	230668715	230668405	3
CDS	NM_001284214	50070	230670446	230668943	5
CDS	NM_001284214	50070	230672424	230670518	2
CDS	NM_001284214	50070	230675596	230673085	5
CDS	NM_001284214	50070	230675852	230675761	3
CDS	NM_001284214	50070	230678586	230675920	6
CDS	NM_001284214	50070	230678949	230678747	2
CDS	NM_001284214	50070	230679989	230679910	1
CDS	NM_001284214	50070	230683080	230680024	6
CDS	NM_001284214	50070	230693909	230683228	5
CDS	NM_001284214	50070	230695472	230694004	1
CDS	NM_001284214	50070	230705538	230701700	1
CDS	NM_001284214	50070	230723488	230705643	3
CDS	NM_001284214	50070	230723635	230723547	1
CDS	NM_001284214	50070	230725122	230724290	1
CDS	NM_001284214	50070	230744698	230724290	2
CDS	NM_001284214	50070	230744698	230725247	5
CDS	NM_001284215	11852	230633332	230632466	22
CDS	NM_001284215	11852	230633947	230633435	13
CDS	NM_001284215	11852	230636235	230634041	23
CDS	NM_001284215	11852	230638813	230636348	32
CDS	NM_001284215	11852	230642031	230638977	19
CDS	NM_001284215	11852	230643149	230642195	15
CDS	NM_001284215	11852	230643592	230643303	16
CDS	NM_001284215	11852	230650473	230643706	8
CDS	NM_001284215	11852	230652221	230650571	7
CDS	NM_001284215	11852	230653514	230652377	5
CDS	NM_001284215	11852	230654327	230653656	10
CDS	NM_001284215	11852	230655840	230654478	6
CDS	NM_001284215	11852	230656582	230655967	17
CDS	NM_001284215	11852	230656869	230656781	4
CDS	NM_001284215	11852	230657689	230656942	3
CDS	NM_001284215	11852	230659895	230657861	2
CDS	NM_001284215	11852	230662406	230661498	1
CDS	NM_001284215	11852	230663591	230662547	3
CDS	NM_001284215	11852	230663999	230663765	3
CDS	NM_001284215	11852	230666968	230664099	2
CDS	NM_001284215	11852	230668287	230667175	2
CDS	NM_001284215	11852	230668715	230668405	3
CDS	NM_001284215	11852	230670446	230668943	5
CDS	NM_001284215	11852	230672421	230670599	1
CDS	NM_001284215	11852	230672424	230670518	2
CDS	NM_001284215	11852	230672424	230670599	3
CDS	NM_001284215	11852	230675596	230673085	5
CDS	NM_001284215	11852	230675852	230675761	3
CDS	NM_001284215	11852	230678586	230675920	6
CDS	NM_001284215	11852	230678949	230678747	2
CDS	NM_001284215	11852	230679989	230679910	1
CDS	NM_001284215	11852	230683080	230680024	6
CDS	NM_001284215	11852	230693909	230683228	5
CDS	NM_001284215	11852	230695472	230694004	1
CDS	NM_001284215	11852	230705538	230701700	1
CDS	NM_001284215	11852	230723488	230705643	3
CDS	NM_001284215	11852	230723635	230723547	1
CDS	NM_001284215	11852	230725122	230724290	1
CDS	NM_001284215	11852	230744698	230724290	2
CDS	NM_001284216	11537	230633332	230632466	22
CDS	NM_001284216	11537	230633947	230633435	13
CDS	NM_001284216	11537	230636235	230634041	23
CDS	NM_001284216	11537	230638813	230636348	32
CDS	NM_001284216	11537	230642031	230638977	19
CDS	NM_001284216	11537	230643149	230642195	15
CDS	NM_001284216	11537	230643592	230643303	16
CDS	NM_001284216	11537	230650473	230643706	8
CDS	NM_001284216	11537	230652221	230650571	7
CDS	NM_001284216	11537	230653514	230652377	5
CDS	NM_001284216	11537	230654327	230653656	10
CDS	NM_001284216	11537	230655840	230654478	6
CDS	NM_001284216	11537	230656582	230655967	17
CDS	NM_001284216	11537	230656869	230656781	4
CDS	NM_001284216	11537	230657689	230656942	3
CDS	NM_001284216	11537	230659895	230657861	2
CDS	NM_001284216	11537	230662406	230661498	1
CDS	NM_001284216	11537	230663591	230662547	3
CDS	NM_001284216	11537	230663999	230663765	3
CDS	NM_001284216	11537	230666968	230664099	2
CDS	NM_001284216	11537	230668287	230667175	2
CDS	NM_001284216	11537	230668715	230668405	3
CDS	NM_001284216	11537	230670446	230668943	5
CDS	NM_001284216	11537	230672421	230670599	1
CDS	NM_001284216	11537	230672424	230670518	2
CDS	NM_001284216	11537	230672424	230670599	3
CDS	NM_001284216	11537	230675596	230673085	5
CDS	NM_001284216	11537	230675852	230675761	3
CDS	NM_001284216	11537	230678586	230675920	6
CDS	NM_001284216	11537	230678949	230678747	2
CDS	NM_001284216	11537	230679989	230679910	1
CDS	NM_001284216	11537	230683080	230680024	6
CDS	NM_001284216	11537	230693909	230683228	5
CDS	NM_001284216	11537	230695472	230694004	1
CDS	NM_001284216	11537	230705538	230701700	1
CDS	NM_001284233	54894	144714762	144710410	1
CDS	NM_001284233	54894	144966170	144903306	1
CDS	NM_001284234	54896	144714762	144710410	1
CDS	NM_001284235	54895	144966170	144903306	1
CDS	NM_001284238	27567	144714762	144710410	1
CDS	NM_001284238	27567	144966170	144903306	1
CDS	NM_001285549	37229	207162097	207169441	1
CDS	NM_001286423	36692	220102234	220102069	2
CDS	NM_001286423	36692	220103814	220103501	1
CDS	NM_001286423	36692	220104133	220103932	2
CDS	NM_001286423	36692	220107870	220107640	1
CDS	NM_001286423	36692	220108224	220108036	2
CDS	NM_001286427	49393	220102234	220102069	2
CDS	NM_001286427	49393	220103814	220103501	1
CDS	NM_001286427	49393	220104133	220103932	2
CDS	NM_001286427	49393	220107870	220107640	1
CDS	NM_001286427	49393	220108224	220108036	2
CDS	NM_001286537	9240	105954143	105956040	5
CDS	NM_001286537	9240	105956206	105959305	12
CDS	NM_001286537	9240	105959431	105959558	3
CDS	NM_001286537	9240	105959680	105961772	4
CDS	NM_001286568	23340	135960402	135958010	1
CDS	NM_001286568	23340	135965004	135960533	1
CDS	NM_001286568	23340	135976647	135975177	1
CDS	NM_001286569	32169	135960402	135958010	1
CDS	NM_001286569	32169	135965004	135960533	1
CDS	NM_001286569	32169	135976647	135975177	1
CDS	NM_001286811	34184	220360939	220361077	1
CDS	NM_001286811	34184	220361838	220362442	1
CDS	NM_001286811	34184	220362583	220362773	4
CDS	NM_001286834	59400	3595521	3593461	3
CDS	NM_001286834	59400	3596648	3596310	1
CDS	NM_001286834	59400	3597963	3596702	1
CDS	NM_001286834	59400	3605723	3604494	1
CDS	NM_001286837	59418	3595521	3593461	3
CDS	NM_001286837	59418	3596648	3596310	1
CDS	NM_001286837	59418	3597963	3596702	1
CDS	NM_001287188	21059	10581635	10580994	35
CDS	NM_001287188	21059	10581943	10581849	35
CDS	NM_001287188	21059	10582138	10582055	23
CDS	NM_001287188	21059	10583356	10582300	33
CDS	NM_001287188	21059	10583616	10583439	17
CDS	NM_001287188	21059	10583828	10583697	11
CDS	NM_001287188	21059	10584221	10583962	22
CDS	NM_001287189	33440	10581635	10580994	35
CDS	NM_001287189	33440	10581943	10581849	35
CDS	NM_001287189	33440	10582138	10582055	23
CDS	NM_001287189	33440	10583356	10582300	33
CDS	NM_001287189	33440	10583616	10583439	17
CDS	NM_001287189	33440	10583828	10583697	11
CDS	NM_001287189	33440	10584221	10583962	22
CDS	NM_001287189	33440	10584600	10584393	24
CDS	NM_001287189	33440	10585057	10584773	12
CDS	NM_001287190	33439	10581635	10580994	35
CDS	NM_001287190	33439	10581943	10581849	35
CDS	NM_001287190	33439	10582138	10582055	23
CDS	NM_001287190	33439	10583356	10582300	33
CDS	NM_001287190	33439	10583616	10583439	17
CDS	NM_001287190	33439	10583828	10583697	11
CDS	NM_001287190	33439	10584221	10583962	22
CDS	NM_001287190	33439	10584600	10584393	24
CDS	NM_001287190	33439	10585057	10584773	12
CDS	NM_001287240	7116	231729860	231740335	8
CDS	NM_001287240	7116	231738272	231740335	129
CDS	NM_001287240	7116	231738272	231740395	2
CDS	NM_001287240	7116	231740523	231741572	261
CDS	NM_001287240	7116	231740523	231742115	5
CDS	NM_001287240	7116	231741682	231742115	229
CDS	NM_001287240	7116	231742265	231742723	300
CDS	NM_001287241	24544	231729860	231738132	159
CDS	NM_001287241	24544	231729860	231740335	8
CDS	NM_001287241	24544	231738053	231738132	1
CDS	NM_001287241	24544	231738272	231740335	129
CDS	NM_001287241	24544	231738272	231740395	2
CDS	NM_001287241	24544	231740523	231741572	261
CDS	NM_001287241	24544	231740523	231742115	5
CDS	NM_001287241	24544	231741682	231742115	229
CDS	NM_001287241	24544	231742265	231742723	300
CDS	NM_001287249	25867	242681989	242683037	2
CDS	NM_001287249	25867	242681989	242683054	1
CDS	NM_001287249	25867	242683230	242684124	7
CDS	NM_001287249	25867	242684292	242689566	1
CDS	NM_001287249	25867	242688814	242689566	5
CDS	NM_001287249	25867	242689344	242689566	2
CDS	NM_001287249	25867	242689709	242690661	10
CDS	NM_001287249	25867	242690803	242695264	2
CDS	NM_001287249	25867	242695157	242695264	1
CDS	NM_001287249	25867	242695429	242707125	7
CDS	NM_001287503	25476	182757004	182757342	8
CDS	NM_001287503	25476	182757387	182760757	10
CDS	NM_001287503	25476	182760806	182761635	8
CDS	NM_001287503	25476	182761691	182763607	11
CDS	NM_001287503	25476	182763646	182763741	10
CDS	NM_001287503	25476	182763839	182765423	9
CDS	NM_001287503	25476	182765631	182766493	17
CDS	NM_001287503	25476	182767193	182774626	6
CDS	NM_001287503	25476	182774698	182778572	16
CDS	NM_001287503	25476	182778660	182779943	20
CDS	NM_001287503	25476	182781154	182783325	22
CDS	NM_001287503	25476	182783402	182783482	26
CDS	NM_001287503	25476	182783609	182784023	22
CDS	NM_001287503	25476	182784173	182786675	3
CDS	NM_001287503	25476	182785377	182786675	1
CDS	NM_001287503	25476	182785389	182786675	15
CDS	NM_001287503	25476	182787139	182792888	36
CDS	NM_001287504	25464	182763839	182765423	9
CDS	NM_001287504	25464	182765631	182766493	17
CDS	NM_001287504	25464	182767193	182774626	6
CDS	NM_001287504	25464	182774698	182778572	16
CDS	NM_001287504	25464	182778660	182779943	20
CDS	NM_001287504	25464	182781154	182783325	22
CDS	NM_001287504	25464	182783402	182783482	26
CDS	NM_001287504	25464	182783609	182784023	22
CDS	NM_001287504	25464	182784173	182786675	3
CDS	NM_001287504	25464	182785377	182786675	1
CDS	NM_001287504	25464	182785389	182786675	15
CDS	NM_001287504	25464	182787139	182792888	36
CDS	NM_001287505	25463	182757004	182757342	8
CDS	NM_001287527	14553	29344387	29354124	7
CDS	NM_001287527	14553	29354263	29355018	14
CDS	NM_001287527	14553	29355111	29356521	8
CDS	NM_001287527	14553	29356682	29358414	18
CDS	NM_001287527	14553	29358532	29366575	14
CDS	NM_001287527	14553	29366811	29368098	7
CDS	NM_001287527	14553	29368233	29375551	10
CDS	NM_001287527	14553	29375694	29379220	16
CDS	NM_001287527	14553	29379309	29380070	18
CDS	NM_001287527	14553	29380213	29383199	16
CDS	NM_001287527	14553	29383333	29386697	8
CDS	NM_001287527	14553	29383333	29390342	1
CDS	NM_001287527	14553	29386820	29390342	22
CDS	NM_001287527	14553	29390406	29397239	25
CDS	NM_001287527	14553	29397311	29404438	21
CDS	NM_001287528	41630	29344387	29354124	7
CDS	NM_001287528	41630	29354263	29355018	14
CDS	NM_001287528	41630	29355111	29356521	8
CDS	NM_001287528	41630	29356682	29358414	18
CDS	NM_001287528	41630	29358532	29366575	14
CDS	NM_001287528	41630	29366811	29368098	7
CDS	NM_001287528	41630	29368233	29375551	10
CDS	NM_001287528	41630	29375694	29379220	16
CDS	NM_001287528	41630	29379309	29380070	18
CDS	NM_001287528	41630	29380213	29383199	16
CDS	NM_001287528	41630	29383333	29386697	8
CDS	NM_001287528	41630	29383333	29390342	1
CDS	NM_001287528	41630	29386820	29390342	22
CDS	NM_001287528	41630	29390406	29397239	25
