readType	refseqid	row	juncpos5	juncpos3	num_CRC.41
CDS	NM_001282776	41410	113315658	113316870	8
CDS	NM_001282776	41410	113317151	113321943	1
CDS	NM_001282776	41410	113322076	113325544	8
CDS	NM_001282776	41410	113325714	113326323	4
CDS	NM_001282776	41410	113326479	113330139	8
CDS	NM_001282776	41410	113330335	113331139	7
CDS	NM_001282776	41410	113331392	113332424	17
CDS	NM_001282777	41412	113305144	113306844	7
CDS	NM_001282777	41412	113306976	113308443	5
CDS	NM_001282777	41412	113308579	113309352	11
CDS	NM_001282777	41412	113309575	113310222	12
CDS	NM_001282777	41412	113310393	113315487	14
CDS	NM_001282777	41412	113315658	113316870	8
CDS	NM_001282777	41412	113317151	113321943	1
CDS	NM_001282777	41412	113322076	113325544	8
CDS	NM_001282777	41412	113325714	113326323	4
CDS	NM_001282777	41412	113326479	113330139	8
CDS	NM_001282777	41412	113330335	113331139	7
CDS	NM_001282777	41412	113331392	113332424	17
CDS	NM_001282779	41413	113305144	113306844	7
CDS	NM_001282779	41413	113306976	113308443	5
CDS	NM_001282779	41413	113308579	113309352	11
CDS	NM_001282779	41413	113309575	113310222	12
CDS	NM_001282779	41413	113310393	113315487	14
CDS	NM_001282779	41413	113315658	113316870	8
CDS	NM_001282779	41413	113317151	113321943	1
CDS	NM_001282779	41413	113322076	113325544	8
CDS	NM_001282779	41413	113325714	113326323	4
CDS	NM_001282779	41413	113326479	113330139	8
CDS	NM_001282779	41413	113330335	113331139	7
CDS	NM_001282779	41413	113331392	113332424	17
CDS	NM_001282780	41414	241420354	241419072	2
CDS	NM_001282780	41414	241439375	241421678	1
CDS	NM_001282780	41414	241439869	241439540	1
CDS	NM_001282780	41414	241446977	241439982	1
CDS	NM_001282780	41414	241452219	241439982	2
CDS	NM_001282780	41414	241452219	241451418	1
CDS	NM_001282780	41414	241459779	241452359	2
CDS	NM_001282780	41414	241463302	241459950	3
CDS	NM_001282780	41414	241465102	241463798	5
CDS	NM_001282780	41414	241492331	241465266	1
CDS	NM_001282780	41414	241494283	241492474	3
CDS	NM_001282780	41414	241500148	241494472	1
CDS	NM_001282781	41416	241420354	241419072	2
CDS	NM_001282781	41416	241439375	241421678	1
CDS	NM_001282781	41416	241439869	241439540	1
CDS	NM_001282781	41416	241446977	241439982	1
CDS	NM_001282781	41416	241452219	241439982	2
CDS	NM_001282781	41416	241452219	241448872	1
CDS	NM_001282781	41416	241452219	241451418	1
CDS	NM_001282781	41416	241459779	241452359	2
CDS	NM_001282781	41416	241463302	241459950	3
CDS	NM_001282781	41416	241465102	241463798	5
CDS	NM_001282781	41416	241492331	241465266	1
CDS	NM_001282781	41416	241494283	241492474	3
CDS	NM_001282781	41416	241500148	241494472	1
CDS	NM_001282790	49305	20453583	20451477	19
CDS	NM_001282790	49305	20454624	20453775	25
CDS	NM_001282790	49305	20454977	20454745	13
CDS	NM_001282790	49305	20455794	20455102	10
CDS	NM_001282790	49305	20457998	20455931	5
CDS	NM_001282790	49305	20458004	20455931	9
CDS	NM_001282790	49305	20460098	20458132	13
CDS	NM_001282790	49305	20462954	20460227	8
CDS	NM_001282790	49305	20478344	20463218	1
CDS	NM_001282790	49305	20478344	20463221	12
CDS	NM_001282790	49305	20482708	20463221	5
CDS	NM_001282790	49305	20483104	20482992	8
CDS	NM_001282790	49305	20490413	20483247	12
CDS	NM_001282790	49305	20494137	20490551	14
CDS	NM_001282790	49305	20497314	20494279	9
CDS	NM_001282790	49305	20507739	20497421	1
CDS	NM_001282790	49305	20507739	20497439	8
CDS	NM_001282790	49305	20508075	20507832	16
CDS	NM_001282790	49305	20511255	20508345	15
CDS	NM_001282790	49305	20511997	20511424	1
CDS	NM_001282790	49305	20512072	20508345	1
CDS	NM_001282790	49305	20518298	20512184	15
CDS	NM_001282790	49305	20526022	20518406	1
CDS	NM_001282790	49305	20527071	20518406	8
CDS	NM_001282791	13339	20453583	20451477	19
CDS	NM_001282791	13339	20454624	20453775	25
CDS	NM_001282791	13339	20454977	20454745	13
CDS	NM_001282791	13339	20455794	20455102	10
CDS	NM_001282791	13339	20457998	20455931	5
CDS	NM_001282791	13339	20458004	20455931	9
CDS	NM_001282791	13339	20460098	20458132	13
CDS	NM_001282791	13339	20462954	20460227	8
CDS	NM_001282791	13339	20478344	20463218	1
CDS	NM_001282791	13339	20478344	20463221	12
CDS	NM_001282791	13339	20482708	20463221	5
CDS	NM_001282791	13339	20483104	20482992	8
CDS	NM_001282791	13339	20490413	20483247	12
CDS	NM_001282791	13339	20494137	20490551	14
CDS	NM_001282791	13339	20497314	20494279	9
CDS	NM_001282791	13339	20507739	20497421	1
CDS	NM_001282791	13339	20507739	20497439	8
CDS	NM_001282791	13339	20508075	20507832	16
CDS	NM_001282791	13339	20511255	20508345	15
CDS	NM_001282791	13339	20511997	20511424	1
CDS	NM_001282791	13339	20512072	20508345	1
CDS	NM_001282792	39466	220097913	220098008	8
CDS	NM_001282792	39466	220098155	220098437	6
CDS	NM_001282792	39466	220098665	220098855	12
CDS	NM_001282792	39466	220098665	220098858	4
CDS	NM_001282792	39466	220099010	220099548	7
CDS	NM_001282792	39466	220100034	220100196	13
CDS	NM_001282792	39466	220100307	220100430	13
CDS	NM_001282792	39466	220100597	220100732	12
CDS	NM_001282792	39466	220100817	220101044	23
CDS	NM_001282798	39353	136362586	136373722	1
CDS	NM_001282798	39353	136362586	136374238	2
CDS	NM_001282798	39353	136362586	136379064	10
CDS	NM_001282798	39353	136373763	136374238	2
CDS	NM_001282798	39353	136374327	136379064	2
CDS	NM_001282798	39353	136379178	136380224	9
CDS	NM_001282798	39353	136380302	136389288	4
CDS	NM_001282798	39353	136389347	136389431	5
CDS	NM_001282798	39353	136389571	136393460	9
CDS	NM_001282798	39353	136393568	136393658	8
CDS	NM_001282798	39353	136393753	136396188	17
CDS	NM_001282798	39353	136396225	136396309	9
CDS	NM_001282798	39353	136396359	136396466	16
CDS	NM_001282798	39353	136396692	136399106	1
CDS	NM_001282798	39353	136396692	136402949	10
CDS	NM_001282798	39353	136399174	136402949	1
CDS	NM_001282798	39353	136403097	136409300	4
CDS	NM_001282798	39353	136403097	136409303	4
CDS	NM_001282798	39353	136409602	136418840	13
CDS	NM_001282798	39353	136418963	136432902	10
CDS	NM_001282798	39353	136433056	136437743	8
CDS	NM_001282798	39353	136437894	136467003	9
CDS	NM_001282798	39353	136467106	136467629	10
CDS	NM_001282798	39353	136467801	136473120	7
CDS	NM_001282798	39353	136467801	136479494	1
CDS	NM_001282798	39353	136473264	136479494	13
CDS	NM_001282798	39353	136479576	136480039	13
CDS	NM_001282798	39353	136480123	136481507	13
CDS	NM_001282799	39354	136362586	136379064	10
CDS	NM_001282799	39354	136374327	136379064	2
CDS	NM_001282799	39354	136379178	136380224	9
CDS	NM_001282799	39354	136380302	136389288	4
CDS	NM_001282799	39354	136389347	136389431	5
CDS	NM_001282799	39354	136389571	136393460	9
CDS	NM_001282799	39354	136393568	136393658	8
CDS	NM_001282799	39354	136393753	136396188	17
CDS	NM_001282799	39354	136396225	136396309	9
CDS	NM_001282799	39354	136396359	136396466	16
CDS	NM_001282799	39354	136396692	136402949	10
CDS	NM_001282799	39354	136399174	136402949	1
CDS	NM_001282799	39354	136403097	136409300	4
CDS	NM_001282799	39354	136403097	136409303	4
CDS	NM_001282799	39354	136409602	136418840	13
CDS	NM_001282799	39354	136418963	136432902	10
CDS	NM_001282799	39354	136433056	136437743	8
CDS	NM_001282799	39354	136437894	136467003	9
CDS	NM_001282799	39354	136467106	136467629	10
CDS	NM_001282799	39354	136467801	136473120	7
CDS	NM_001282799	39354	136467801	136479494	1
CDS	NM_001282799	39354	136473264	136479494	13
CDS	NM_001282799	39354	136479576	136480039	13
CDS	NM_001282799	39354	136480123	136481507	13
CDS	NM_001282800	39346	136362586	136379064	10
CDS	NM_001282800	39346	136374327	136379064	2
CDS	NM_001282800	39346	136379178	136380224	9
CDS	NM_001282800	39346	136380302	136389288	4
CDS	NM_001282800	39346	136389347	136389431	5
CDS	NM_001282800	39346	136389571	136393460	9
CDS	NM_001282800	39346	136393568	136393658	8
CDS	NM_001282800	39346	136393753	136396188	17
CDS	NM_001282800	39346	136396225	136396309	9
CDS	NM_001282800	39346	136396359	136396466	16
CDS	NM_001282800	39346	136396692	136399106	1
CDS	NM_001282800	39346	136396692	136402949	10
CDS	NM_001282800	39346	136399174	136402949	1
CDS	NM_001282800	39346	136403097	136409300	4
CDS	NM_001282800	39346	136403097	136409303	4
CDS	NM_001282800	39346	136409602	136418840	13
CDS	NM_001282800	39346	136418963	136432902	10
CDS	NM_001282800	39346	136433056	136437743	8
CDS	NM_001282800	39346	136437894	136467003	9
CDS	NM_001282800	39346	136467106	136467629	10
CDS	NM_001282800	39346	136467801	136473120	7
CDS	NM_001282800	39346	136467801	136479494	1
CDS	NM_001282800	39346	136473264	136479494	13
CDS	NM_001282800	39346	136479576	136480039	13
CDS	NM_001282800	39346	136480123	136481507	13
CDS	NM_001282805	39341	160585686	160599572	24
CDS	NM_001282805	39341	160585686	160602281	1
CDS	NM_001282805	39341	160599764	160602281	20
CDS	NM_001282805	39341	160599764	160604316	2
CDS	NM_001282805	39341	160602448	160604316	22
CDS	NM_001282805	39341	160605414	160608913	37
CDS	NM_001282805	39341	160609082	160615737	24
CDS	NM_001282805	39341	160615846	160619391	26
CDS	NM_001282805	39341	160615869	160619391	1
CDS	NM_001282805	39341	160619504	160621137	28
CDS	NM_001282805	39341	160619504	160623795	2
CDS	NM_001282805	39341	160621185	160623795	20
CDS	NM_001282806	39340	160585686	160599572	24
CDS	NM_001282806	39340	160599764	160604316	2
CDS	NM_001282806	39340	160602448	160604316	22
CDS	NM_001282806	39340	160605414	160608913	37
CDS	NM_001282806	39340	160609082	160615737	24
CDS	NM_001282806	39340	160615846	160619391	26
CDS	NM_001282806	39340	160615869	160619391	1
CDS	NM_001282806	39340	160619504	160623795	2
CDS	NM_001282806	39340	160621185	160623795	20
CDS	NM_001282807	39339	160585686	160599572	24
CDS	NM_001282807	39339	160585686	160602281	1
CDS	NM_001282807	39339	160599764	160602281	20
CDS	NM_001282807	39339	160599764	160604316	2
CDS	NM_001282807	39339	160602448	160604316	22
CDS	NM_001282807	39339	160605414	160608913	37
CDS	NM_001282807	39339	160609082	160615737	24
CDS	NM_001282807	39339	160615846	160619391	26
CDS	NM_001282807	39339	160615869	160619391	1
CDS	NM_001282807	39339	160619504	160621137	28
CDS	NM_001282807	39339	160619504	160623795	2
CDS	NM_001282807	39339	160621185	160623795	20
CDS	NM_001282850	39337	55785911	55777142	17
CDS	NM_001282850	39337	55791449	55786104	17
CDS	NM_001282850	39337	55792038	55791612	3
CDS	NM_001282850	39337	55792038	55791633	11
CDS	NM_001282850	39337	55795330	55792177	22
CDS	NM_001282850	39337	55800755	55795499	16
CDS	NM_001282850	39337	55804451	55795499	1
CDS	NM_001282850	39337	55804451	55800913	28
CDS	NM_001282850	39337	55805383	55804492	7
CDS	NM_001282850	39337	55806815	55804492	6
CDS	NM_001282850	39337	55808703	55806917	18
CDS	NM_001282850	39337	55812187	55808834	9
CDS	NM_001282850	39337	55813754	55812303	15
CDS	NM_001282850	39337	55816015	55813870	19
CDS	NM_001282850	39337	55825552	55816092	9
CDS	NM_001282850	39337	55831114	55826175	11
CDS	NM_001282850	39337	55842587	55831212	8
CDS	NM_001282850	39337	55844280	55842642	14
CDS	NM_001282899	31520	173782602	173787009	1
CDS	NM_001282899	31520	173787028	173825488	1
CDS	NM_001282899	31520	173825956	173830290	2
CDS	NM_001282899	31520	173832172	173848224	1
CDS	NM_001282899	31520	173850221	173852924	2
CDS	NM_001282899	31520	173853567	173855538	5
CDS	NM_001282899	31520	173855653	173861194	1
CDS	NM_001282899	31520	173861282	173865994	3
CDS	NM_001282899	31520	173866072	173879192	4
CDS	NM_001282899	31520	173879342	173881077	2
CDS	NM_001282899	31520	173881165	173881902	2
CDS	NM_001282899	31520	173881932	173882154	1
CDS	NM_001282899	31520	173882232	173883384	2
CDS	NM_001282899	31520	173883530	173885346	1
CDS	NM_001282899	31520	173885443	173891300	1
CDS	NM_001282899	31520	173891425	173891809	4
CDS	NM_001282899	31520	173894982	173898642	1
CDS	NM_001282899	31520	173898692	173900853	3
CDS	NM_001282899	31520	173900940	173901356	2
CDS	NM_001282899	31520	173901420	173913328	4
CDS	NM_001282899	31520	173913382	173916368	4
CDS	NM_001282900	20696	173782602	173787009	1
CDS	NM_001282900	20696	173825956	173830290	2
CDS	NM_001282900	20696	173832172	173848224	1
CDS	NM_001282900	20696	173850221	173852924	2
CDS	NM_001282900	20696	173853567	173855538	5
CDS	NM_001282900	20696	173855653	173861194	1
CDS	NM_001282900	20696	173861282	173865994	3
CDS	NM_001282900	20696	173866072	173879192	4
CDS	NM_001282900	20696	173879342	173881077	2
CDS	NM_001282900	20696	173881165	173881902	2
CDS	NM_001282900	20696	173881932	173882154	1
CDS	NM_001282900	20696	173882232	173883384	2
CDS	NM_001282900	20696	173883530	173885346	1
CDS	NM_001282900	20696	173885443	173891300	1
CDS	NM_001282900	20696	173891425	173891809	4
CDS	NM_001282900	20696	173894982	173898642	1
CDS	NM_001282900	20696	173898692	173900853	3
CDS	NM_001282900	20696	173900940	173901356	2
CDS	NM_001282900	20696	173901420	173913328	4
CDS	NM_001282900	20696	173913382	173916368	4
CDS	NM_001282901	53932	173825956	173830290	2
CDS	NM_001282901	53932	173832172	173848224	1
CDS	NM_001282901	53932	173850221	173852924	2
CDS	NM_001282901	53932	173853567	173855538	5
CDS	NM_001282901	53932	173855653	173861194	1
CDS	NM_001282901	53932	173861282	173865994	3
CDS	NM_001282901	53932	173866072	173879192	4
CDS	NM_001282901	53932	173879342	173881077	2
CDS	NM_001282901	53932	173881165	173881902	2
CDS	NM_001282901	53932	173881932	173882154	1
CDS	NM_001282901	53932	173882232	173883384	2
CDS	NM_001282901	53932	173883530	173885346	1
CDS	NM_001282901	53932	173885443	173891300	1
CDS	NM_001282901	53932	173891425	173891809	4
CDS	NM_001282901	53932	173894982	173898642	1
CDS	NM_001282901	53932	173898692	173900853	3
CDS	NM_001282901	53932	173900940	173901356	2
CDS	NM_001282901	53932	173901420	173913328	4
CDS	NM_001282901	53932	173913382	173916368	4
CDS	NM_001282910	38730	203807690	203817282	3
CDS	NM_001282910	38730	203817402	203818728	4
CDS	NM_001282910	38730	203818857	203820397	1
CDS	NM_001282910	38730	203820481	203825960	1
CDS	NM_001282910	38730	203826149	203834642	1
CDS	NM_001282910	38730	203831821	203834642	2
CDS	NM_001282910	38730	203834785	203836228	1
CDS	NM_001282910	38730	203842055	203846278	4
CDS	NM_001282910	38730	203846408	203846795	3
CDS	NM_001282910	38730	203847164	203848229	3
CDS	NM_001282911	59792	203807690	203817282	3
CDS	NM_001282911	59792	203817402	203818728	4
CDS	NM_001282911	59792	203818857	203820397	1
CDS	NM_001282911	59792	203820481	203825960	1
CDS	NM_001282911	59792	203826149	203834642	1
CDS	NM_001282911	59792	203831821	203834642	2
CDS	NM_001282911	59792	203834785	203836228	1
CDS	NM_001282911	59792	203842055	203846278	4
CDS	NM_001282911	59792	203846408	203846795	3
CDS	NM_001282911	59792	203847164	203848229	3
CDS	NM_001282912	5912	203807690	203817282	3
CDS	NM_001282912	5912	203817402	203818728	4
CDS	NM_001282912	5912	203818857	203820397	1
CDS	NM_001282912	5912	203820481	203825960	1
CDS	NM_001282912	5912	203826149	203834642	1
CDS	NM_001282912	5912	203831821	203834642	2
CDS	NM_001282912	5912	203834785	203836228	1
CDS	NM_001282912	5912	203842055	203846278	4
CDS	NM_001282912	5912	203846408	203846795	3
CDS	NM_001282912	5912	203847164	203848229	3
CDS	NM_001282921	41840	241829422	241828065	1
CDS	NM_001282925	52596	204193354	204231600	5
CDS	NM_001282925	52596	204231767	204244931	7
CDS	NM_001282925	52596	204245107	204255769	10
CDS	NM_001282925	52596	204255866	204259423	11
CDS	NM_001282925	52596	204259569	204260379	11
CDS	NM_001282925	52596	204259569	204260382	1
CDS	NM_001282925	52596	204259569	204267299	1
CDS	NM_001282925	52596	204260503	204267299	5
CDS	NM_001282925	52596	204267457	204281631	3
CDS	NM_001282925	52596	204276094	204281631	4
CDS	NM_001282925	52596	204276094	204281637	1
CDS	NM_001282925	52596	204281804	204291900	11
CDS	NM_001282926	52629	204193354	204231600	5
CDS	NM_001282926	52629	204231767	204244931	7
CDS	NM_001282926	52629	204245107	204255769	10
CDS	NM_001282926	52629	204255866	204259423	11
CDS	NM_001282926	52629	204259569	204260379	11
CDS	NM_001282926	52629	204259569	204260382	1
CDS	NM_001282926	52629	204259569	204267299	1
CDS	NM_001282926	52629	204260503	204267299	5
CDS	NM_001282926	52629	204267457	204281631	3
CDS	NM_001282926	52629	204276094	204281631	4
CDS	NM_001282926	52629	204276094	204281637	1
CDS	NM_001282926	52629	204281804	204291900	11
CDS	NM_001282927	23211	204231767	204240780	1
CDS	NM_001282927	23211	204231767	204244931	7
CDS	NM_001282927	23211	204245107	204255769	10
CDS	NM_001282927	23211	204255866	204259423	11
CDS	NM_001282927	23211	204259569	204260379	11
CDS	NM_001282927	23211	204259569	204260382	1
CDS	NM_001282927	23211	204259569	204267299	1
CDS	NM_001282927	23211	204260503	204267299	5
CDS	NM_001282927	23211	204267457	204281631	3
CDS	NM_001282927	23211	204276094	204281631	4
CDS	NM_001282927	23211	204276094	204281637	1
CDS	NM_001282927	23211	204281804	204291900	11
CDS	NM_001282932	52620	204231767	204240780	1
CDS	NM_001282932	52620	204231767	204244931	7
CDS	NM_001282932	52620	204245107	204255769	10
CDS	NM_001282932	52620	204255866	204259423	11
CDS	NM_001282932	52620	204259569	204260379	11
CDS	NM_001282932	52620	204259569	204260382	1
CDS	NM_001282932	52620	204259569	204267299	1
CDS	NM_001282932	52620	204260503	204267299	5
CDS	NM_001282932	52620	204267457	204281631	3
CDS	NM_001282932	52620	204276094	204281631	4
CDS	NM_001282932	52620	204276094	204281637	1
CDS	NM_001282932	52620	204281804	204291900	11
CDS	NM_001282940	12744	207621636	207620229	1
CDS	NM_001282949	10854	232653442	232656443	9
CDS	NM_001282949	10854	232653442	232658973	2
CDS	NM_001282949	10854	232656518	232658973	7
CDS	NM_001282949	10854	232659061	232660816	10
CDS	NM_001282949	10854	232661018	232663569	7
CDS	NM_001282949	10854	232663674	232672197	7
CDS	NM_001282950	10853	232653442	232656443	9
CDS	NM_001282950	10853	232653442	232658973	2
CDS	NM_001282950	10853	232656518	232658973	7
CDS	NM_001282950	10853	232659061	232660816	10
CDS	NM_001282950	10853	232661018	232663569	7
CDS	NM_001282950	10853	232663674	232672197	7
CDS	NM_001282951	10852	232659061	232660816	10
CDS	NM_001282951	10852	232661018	232663569	7
CDS	NM_001282951	10852	232663674	232672197	7
CDS	NM_001282952	10851	232659061	232660816	10
CDS	NM_001282952	10851	232661018	232663569	7
CDS	NM_001282952	10851	232663674	232672197	7
CDS	NM_001282958	48246	233415454	233421126	51
CDS	NM_001282958	48246	233415928	233421126	1
CDS	NM_001282958	48246	233421240	233422594	82
CDS	NM_001282958	48246	233421240	233428957	2
CDS	NM_001282958	48246	233429061	233431539	45
CDS	NM_001282958	48246	233431691	233431788	31
CDS	NM_001282958	48246	233431924	233438973	1
CDS	NM_001282962	23746	234749255	234746298	6
CDS	NM_001282962	23746	234752851	234750851	8
CDS	NM_001282962	23746	234754374	234752929	6
CDS	NM_001282962	23746	234756043	234754466	5
CDS	NM_001282962	23746	234762490	234761266	7
CDS	NM_001282962	23746	234763030	234762556	7
CDS	NM_001282963	23745	234749255	234746298	6
CDS	NM_001282963	23745	234752851	234750851	8
CDS	NM_001282963	23745	234754374	234752929	6
CDS	NM_001282963	23745	234762490	234761266	7
CDS	NM_001282963	23745	234763030	234762556	7
CDS	NM_001282972	32091	242255025	242263631	7
CDS	NM_001282972	32091	242255397	242263631	66
CDS	NM_001282972	32091	242255397	242265408	1
CDS	NM_001282972	32091	242255397	242274541	1
CDS	NM_001282972	32091	242257009	242263631	1
CDS	NM_001282972	32091	242257014	242263631	5
CDS	NM_001282972	32091	242259702	242263631	1
CDS	NM_001282972	32091	242263656	242265408	71
CDS	NM_001282972	32091	242263656	242274541	3
CDS	NM_001282972	32091	242265528	242274541	131
CDS	NM_001282972	32091	242274627	242275390	115
CDS	NM_001282972	32091	242275052	242275390	2
