readType	refseqid	row	juncpos5	juncpos3	num_NC.41
CDS	NM_001252624	10026	40397421	40392124	4
CDS	NM_001252624	10026	40401846	40392124	1
CDS	NM_001252624	10026	40401965	40392124	13
CDS	NM_001252624	10026	40401965	40397489	1
CDS	NM_001252624	10026	40404892	40401982	7
CDS	NM_001252624	10026	40655613	40404995	4
CDS	NM_001252668	38985	189342457	189348158	16
CDS	NM_001252668	38985	189342457	189387483	1
CDS	NM_001252668	38985	189348219	189387483	20
CDS	NM_001252668	38985	189387554	189393824	23
CDS	NM_001252668	38985	189393922	189405908	29
CDS	NM_001252668	38985	189406045	189433966	14
CDS	NM_001252668	38985	189434082	189434755	21
CDS	NM_001252668	38985	189434847	189448992	18
CDS	NM_001252668	38985	189449130	189452582	26
CDS	NM_001252668	38985	189452676	189458667	12
CDS	NM_001252669	30714	189342457	189348158	16
CDS	NM_001252669	30714	189406045	189433966	14
CDS	NM_001252669	30714	189434082	189434755	21
CDS	NM_001252669	30714	189434847	189448992	18
CDS	NM_001252669	30714	189449130	189452582	26
CDS	NM_001252669	30714	189452676	189458667	12
CDS	NM_001253723	45560	27147913	27150121	1
CDS	NM_001253723	45560	27154552	27156126	1
CDS	NM_001253723	45560	27156201	27157446	1
CDS	NM_001253723	45560	27157602	27162899	2
CDS	NM_001253723	45560	27165618	27167524	1
CDS	NM_001253723	45560	27167692	27169778	1
CDS	NM_001253724	53992	27147913	27150121	1
CDS	NM_001253724	53992	27154552	27156126	1
CDS	NM_001253724	53992	27156201	27157446	1
CDS	NM_001253724	53992	27157602	27162899	2
CDS	NM_001253724	53992	27165618	27167524	1
CDS	NM_001253724	53992	27167692	27169778	1
CDS	NM_001253826	22542	31146985	31135208	1
CDS	NM_001253827	27801	31146985	31135208	1
CDS	NM_001253875	59292	106713174	106710613	11
CDS	NM_001253875	59292	106715172	106713277	2
CDS	NM_001253875	59292	106717514	106715229	6
CDS	NM_001253875	59292	106721250	106717574	5
CDS	NM_001253875	59292	106729102	106721293	3
CDS	NM_001253875	59292	106739426	106729221	9
CDS	NM_001253875	59292	106742076	106739547	5
CDS	NM_001253875	59292	106746130	106742135	5
CDS	NM_001253875	59292	106761646	106746234	1
CDS	NM_001253875	59292	106774514	106761826	4
CDS	NM_001253875	59292	106780123	106774574	6
CDS	NM_001253875	59292	106781192	106780166	7
CDS	NM_001253875	59292	106782512	106781240	2
CDS	NM_001253875	59292	106810604	106782539	2
CDS	NM_001253876	42733	106713174	106710613	11
CDS	NM_001253876	42733	106715172	106713277	2
CDS	NM_001253876	42733	106717514	106715229	6
CDS	NM_001253876	42733	106721250	106717574	5
CDS	NM_001253876	42733	106729102	106721293	3
CDS	NM_001253876	42733	106739426	106729221	9
CDS	NM_001253876	42733	106742076	106739547	5
CDS	NM_001253876	42733	106746130	106742135	5
CDS	NM_001254736	28935	192548530	192548956	4
CDS	NM_001254736	28935	192549022	192550325	2
CDS	NM_001254738	31891	151328141	151326752	6
CDS	NM_001254738	31891	151331389	151328275	16
CDS	NM_001254738	31891	151343208	151331498	2
CDS	NM_001254738	31891	151343782	151343295	4
CDS	NM_001254943	5414	55522733	55518911	8
CDS	NM_001254943	5414	55523394	55523192	10
CDS	NM_001254943	5414	55526975	55523659	1
CDS	NM_001254943	5414	55528342	55527055	6
CDS	NM_001254943	5414	55529008	55528413	1
CDS	NM_001254943	5414	55535945	55530288	7
CDS	NM_001254943	5414	55536298	55536159	3
CDS	NM_001254943	5414	55539570	55536390	1
CDS	NM_001254943	5414	55543064	55539715	2
CDS	NM_001254943	5414	55544342	55543250	4
CDS	NM_001254943	5414	55544700	55543250	1
CDS	NM_001254943	5414	55544700	55544485	6
CDS	NM_001254943	5414	55549664	55546140	3
CDS	NM_001254943	5414	55555430	55549828	3
CDS	NM_001254943	5414	55559702	55555568	2
CDS	NM_001254943	5414	55561230	55559829	5
CDS	NM_001254943	5414	55563817	55562300	4
CDS	NM_001254943	5414	55566600	55563954	4
CDS	NM_001254943	5414	55570784	55566784	6
CDS	NM_001254943	5414	55573311	55571650	1
CDS	NM_001254943	5414	55576654	55573469	5
CDS	NM_001254943	5414	55582715	55576735	2
CDS	NM_001254943	5414	55591086	55589584	3
CDS	NM_001254943	5414	55601950	55599646	2
CDS	NM_001254943	5414	55615914	55602019	3
CDS	NM_001254943	5414	55645952	55616022	5
CDS	NM_001254943	5414	55646153	55646052	3
CDS	NM_001255982	14783	3660972	3685123	1
CDS	NM_001255982	14783	3660972	3687868	1
CDS	NM_001255982	14783	3685194	3687868	2
CDS	NM_001255982	14783	3687921	3691034	2
CDS	NM_001255982	14783	3691129	3691317	2
CDS	NM_001255983	508	3652060	3660901	1
CDS	NM_001255983	508	3660972	3687868	1
CDS	NM_001255983	508	3685194	3687868	2
CDS	NM_001255983	508	3687921	3691034	2
CDS	NM_001255983	508	3691129	3691317	2
CDS	NM_001255984	10054	3660972	3687868	1
CDS	NM_001255984	10054	3685194	3687868	2
CDS	NM_001255984	10054	3687921	3691034	2
CDS	NM_001255984	10054	3691129	3691317	2
CDS	NM_001255985	10053	3642758	3651905	1
CDS	NM_001255985	10053	3652060	3660901	1
CDS	NM_001255985	10053	3660972	3685123	1
CDS	NM_001255985	10053	3660972	3687868	1
CDS	NM_001255985	10053	3685194	3687868	2
CDS	NM_001255985	10053	3687921	3691034	2
CDS	NM_001255985	10053	3691129	3691317	2
CDS	NM_001255986	10052	3652060	3660901	1
CDS	NM_001255986	10052	3660972	3685123	1
CDS	NM_001255986	10052	3660972	3687868	1
CDS	NM_001255986	10052	3685194	3687868	2
CDS	NM_001255986	10052	3687921	3691034	2
CDS	NM_001255986	10052	3691129	3691317	2
CDS	NM_001255987	10051	3660972	3685123	1
CDS	NM_001255987	10051	3660972	3687868	1
CDS	NM_001255987	10051	3685194	3687868	2
CDS	NM_001255987	10051	3687921	3691034	2
CDS	NM_001255987	10051	3691129	3691317	2
CDS	NM_001255988	13904	3652060	3660901	1
CDS	NM_001255988	13904	3660972	3687868	1
CDS	NM_001255988	13904	3685194	3687868	2
CDS	NM_001255988	13904	3687921	3691034	2
CDS	NM_001255988	13904	3691129	3691317	2
CDS	NM_001255989	24027	3660972	3687868	1
CDS	NM_001255989	24027	3685194	3687868	2
CDS	NM_001255989	24027	3687921	3691034	2
CDS	NM_001255989	24027	3691129	3691317	2
CDS	NM_001256090	16671	175945388	175939563	4
CDS	NM_001256090	16671	175957271	175945493	1
CDS	NM_001256090	16671	175957789	175945493	10
CDS	NM_001256090	16671	175962172	175957995	10
CDS	NM_001256090	16671	175976296	175962321	5
CDS	NM_001256090	16671	175978722	175976382	10
CDS	NM_001256090	16671	175979418	175978836	11
CDS	NM_001256090	16671	175982718	175979596	6
CDS	NM_001256090	16671	175982979	175982846	9
CDS	NM_001256090	16671	175986172	175983097	3
CDS	NM_001256090	16671	175994866	175983092	1
CDS	NM_001256090	16671	175994866	175983097	2
CDS	NM_001256090	16671	175994866	175986268	12
CDS	NM_001256090	16671	176001140	175994935	5
CDS	NM_001256091	16670	175945388	175939563	4
CDS	NM_001256091	16670	175957271	175945493	1
CDS	NM_001256091	16670	175957789	175945493	10
CDS	NM_001256091	16670	175962172	175957995	10
CDS	NM_001256091	16670	175976296	175962321	5
CDS	NM_001256091	16670	175978722	175976382	10
CDS	NM_001256091	16670	175979418	175978836	11
CDS	NM_001256091	16670	175982718	175979596	6
CDS	NM_001256091	16670	175982979	175982846	9
CDS	NM_001256091	16670	175986172	175983097	3
CDS	NM_001256091	16670	175994866	175983092	1
CDS	NM_001256091	16670	175994866	175983097	2
CDS	NM_001256091	16670	175994866	175986268	12
CDS	NM_001256092	9023	175945388	175939563	4
CDS	NM_001256092	9023	175957271	175945493	1
CDS	NM_001256092	9023	175957789	175945493	10
CDS	NM_001256092	9023	175962172	175957995	10
CDS	NM_001256092	9023	175976296	175962321	5
CDS	NM_001256092	9023	175978722	175976382	10
CDS	NM_001256092	9023	175979418	175978836	11
CDS	NM_001256092	9023	175982718	175979596	6
CDS	NM_001256092	9023	175982979	175982846	9
CDS	NM_001256092	9023	175986172	175983097	3
CDS	NM_001256092	9023	175994866	175983092	1
CDS	NM_001256092	9023	175994866	175983097	2
CDS	NM_001256093	23392	175957271	175945493	1
CDS	NM_001256093	23392	175957789	175945493	10
CDS	NM_001256093	23392	175962172	175957995	10
CDS	NM_001256093	23392	175976296	175962321	5
CDS	NM_001256093	23392	175978722	175976382	10
CDS	NM_001256093	23392	175979418	175978836	11
CDS	NM_001256093	23392	175982718	175979596	6
CDS	NM_001256093	23392	175982979	175982846	9
CDS	NM_001256093	23392	175986172	175983097	3
CDS	NM_001256093	23392	175994866	175983092	1
CDS	NM_001256093	23392	175994866	175983097	2
CDS	NM_001256094	62584	175982718	175979596	6
CDS	NM_001256094	62584	175982979	175982846	9
CDS	NM_001256094	62584	175986172	175983097	3
CDS	NM_001256094	62584	175994866	175983092	1
CDS	NM_001256094	62584	175994866	175983097	2
CDS	NM_001256094	62584	175994866	175986268	12
CDS	NM_001256094	62584	176001140	175994935	5
CDS	NM_001256126	62553	169313128	169404106	4
CDS	NM_001256126	62553	169404211	169417702	3
CDS	NM_001256126	62553	169417832	169487495	1
CDS	NM_001256126	62553	169487552	169547544	2
CDS	NM_001256126	62553	169547594	169551469	2
CDS	NM_001256126	62553	169551561	169571511	2
CDS	NM_001256126	62553	169571639	169574382	2
CDS	NM_001256126	62553	169574488	169622102	3
CDS	NM_001256126	62553	169622258	169626020	3
CDS	NM_001256139	36431	85622661	85622081	4
CDS	NM_001256139	36431	85625143	85622749	1
CDS	NM_001256139	36431	85625813	85625275	5
CDS	NM_001256139	36431	85626259	85625905	4
CDS	NM_001256139	36431	85628288	85626408	9
CDS	NM_001256139	36431	85628652	85628452	4
CDS	NM_001256139	36431	85628908	85628806	10
CDS	NM_001256139	36431	85629246	85629080	1
CDS	NM_001256140	16614	85622661	85622081	4
CDS	NM_001256140	16614	85625143	85622749	1
CDS	NM_001256140	16614	85625813	85625275	5
CDS	NM_001256140	16614	85626259	85625905	4
CDS	NM_001256140	16614	85628288	85626408	9
CDS	NM_001256140	16614	85628652	85628452	4
CDS	NM_001256140	16614	85628908	85628806	10
CDS	NM_001256140	16614	85629246	85629080	1
CDS	NM_001256303	32577	25610158	25606758	1
CDS	NM_001256303	32577	25611071	25610247	3
CDS	NM_001256303	32577	25650404	25611230	1
CDS	NM_001256303	32577	25655755	25650500	1
CDS	NM_001256303	32577	25656779	25655868	1
CDS	NM_001256303	32577	25754342	25705742	1
CDS	NM_001256303	32577	25799707	25754466	2
CDS	NM_001256303	32577	25818955	25803695	1
CDS	NM_001256303	32577	25851040	25830190	2
CDS	NM_001256304	55928	25611071	25610247	3
CDS	NM_001256304	55928	25650404	25611230	1
CDS	NM_001256304	55928	25655755	25650500	1
CDS	NM_001256304	55928	25656779	25655868	1
CDS	NM_001256304	55928	25754342	25705742	1
CDS	NM_001256304	55928	25799707	25754466	2
CDS	NM_001256304	55928	25818955	25803695	1
CDS	NM_001256304	55928	25851040	25830190	2
CDS	NM_001256308	30015	25611071	25610247	3
CDS	NM_001256308	30015	25650404	25611230	1
CDS	NM_001256308	30015	25655755	25650500	1
CDS	NM_001256308	30015	25656779	25655868	1
CDS	NM_001256308	30015	25754342	25705742	1
CDS	NM_001256308	30015	25799707	25754466	2
CDS	NM_001256308	30015	25818955	25803695	1
CDS	NM_001256308	30015	25851040	25830190	2
CDS	NM_001256310	9356	191746196	191759878	17
CDS	NM_001256310	9356	191759974	191760330	16
CDS	NM_001256310	9356	191759974	191765290	1
CDS	NM_001256310	9356	191760451	191765290	30
CDS	NM_001256310	9356	191763931	191765290	1
CDS	NM_001256310	9356	191765419	191766673	40
CDS	NM_001256310	9356	191766752	191769730	24
CDS	NM_001256310	9356	191769893	191774989	31
CDS	NM_001256310	9356	191775047	191785750	22
CDS	NM_001256310	9356	191784974	191785750	2
CDS	NM_001256310	9356	191785782	191785871	23
CDS	NM_001256310	9356	191785929	191788643	29
CDS	NM_001256310	9356	191788709	191789269	18
CDS	NM_001256310	9356	191789319	191792032	34
CDS	NM_001256310	9356	191792208	191795163	18
CDS	NM_001256310	9356	191795294	191796271	16
CDS	NM_001256310	9356	191796363	191797442	18
CDS	NM_001256476	32572	68364431	68361931	1
CDS	NM_001256476	32572	68365874	68364565	5
CDS	NM_001256476	32572	68368826	68365989	4
CDS	NM_001256476	32572	68371717	68368927	3
CDS	NM_001256476	32572	68384506	68374699	2
CDS	NM_001256477	32574	7001315	6991814	2
CDS	NM_001256477	32574	7003595	7001516	1
CDS	NM_001256477	32574	7005153	7003709	2
CDS	NM_001256478	32575	7003595	7001516	1
CDS	NM_001256478	32575	7005153	7003709	2
CDS	NM_001256542	38183	128397645	128397003	103
CDS	NM_001256542	38183	128397845	128397720	78
CDS	NM_001256542	38183	128398471	128397893	68
CDS	NM_001256542	38183	128399244	128398563	7
CDS	NM_001256542	38183	128399624	128398563	63
CDS	NM_001256542	38183	128400494	128399774	2
CDS	NM_001256542	38183	128400498	128399774	116
CDS	NM_001256584	6681	127413888	127451440	3
CDS	NM_001256584	6681	127447887	127451440	38
CDS	NM_001256584	6681	127451523	127453522	38
CDS	NM_001256721	31743	62096575	62095841	3
CDS	NM_001256721	31743	62099217	62096688	26
CDS	NM_001256721	31743	62099593	62099451	34
CDS	NM_001256721	31743	62100137	62099723	24
CDS	NM_001256721	31743	62100332	62100247	20
CDS	NM_001256721	31743	62103230	62100428	32
CDS	NM_001256721	31743	62104055	62103369	26
CDS	NM_001256721	31743	62104528	62104187	38
CDS	NM_001256721	31743	62106004	62104649	35
CDS	NM_001256721	31743	62107421	62106146	25
CDS	NM_001256721	31743	62110594	62107529	24
CDS	NM_001256721	31743	62115516	62112207	20
CDS	NM_001256725	19773	85843579	85846343	1
CDS	NM_001256725	19773	85843586	85846343	17
CDS	NM_001256725	19773	85846412	85848608	17
CDS	NM_001256725	19773	85848702	85850769	22
CDS	NM_001256725	19773	85850905	85852662	27
CDS	NM_001256725	19773	85852814	85857844	16
CDS	NM_001256725	19773	85858069	85863176	19
CDS	NM_001256725	19773	85863253	85864492	20
CDS	NM_001256725	19773	85864559	85866326	25
CDS	NM_001256725	19773	85866514	85868099	15
CDS	NM_001256725	19773	85868241	85872071	17
CDS	NM_001256725	19773	85872206	85875053	18
CDS	NM_001256725	19773	85873022	85875053	2
CDS	NM_001256725	19773	85875139	85875884	22
CDS	NM_001256726	53037	85843579	85846343	1
CDS	NM_001256726	53037	85843586	85846343	17
CDS	NM_001256726	53037	85846412	85848608	17
CDS	NM_001256726	53037	85848702	85850769	22
CDS	NM_001256726	53037	85850905	85852662	27
CDS	NM_001256726	53037	85852814	85857844	16
CDS	NM_001256726	53037	85858069	85863176	19
CDS	NM_001256726	53037	85863253	85864492	20
CDS	NM_001256726	53037	85864559	85866326	25
CDS	NM_001256726	53037	85866514	85868099	15
CDS	NM_001256726	53037	85872206	85875053	18
CDS	NM_001256726	53037	85873022	85875053	2
CDS	NM_001256727	53042	85843579	85846343	1
CDS	NM_001256727	53042	85843586	85846343	17
CDS	NM_001256727	53042	85846412	85848608	17
CDS	NM_001256727	53042	85848702	85850769	22
CDS	NM_001256727	53042	85850905	85852662	27
CDS	NM_001256727	53042	85852814	85857844	16
CDS	NM_001256727	53042	85858069	85863176	19
CDS	NM_001256727	53042	85863253	85864492	20
CDS	NM_001256727	53042	85864559	85866326	25
CDS	NM_001256727	53042	85866514	85868099	15
CDS	NM_001256727	53042	85868241	85872071	17
CDS	NM_001256727	53042	85872206	85875053	18
CDS	NM_001256727	53042	85873022	85875053	2
CDS	NM_001256727	53042	85875139	85875884	22
CDS	NM_001256728	3321	85843579	85846343	1
CDS	NM_001256728	3321	85843586	85846343	17
CDS	NM_001256728	3321	85848702	85850769	22
CDS	NM_001256728	3321	85850905	85852662	27
CDS	NM_001256728	3321	85852814	85857844	16
CDS	NM_001256728	3321	85858069	85863176	19
CDS	NM_001256728	3321	85863253	85864492	20
CDS	NM_001256728	3321	85864559	85866326	25
CDS	NM_001256728	3321	85866514	85868099	15
CDS	NM_001256728	3321	85868241	85872071	17
CDS	NM_001256728	3321	85872206	85875053	18
CDS	NM_001256728	3321	85873022	85875053	2
CDS	NM_001256728	3321	85875139	85875884	22
CDS	NM_001256850	33592	179392173	179392034	1
CDS	NM_001256850	33592	179486202	179486095	1
CDS	NM_001256850	33592	179516611	179516476	1
CDS	NM_001256909	6494	172379248	172398095	48
CDS	NM_001256909	6494	172379248	172409856	1
CDS	NM_001256909	6494	172398303	172409856	43
CDS	NM_001256909	6494	172410010	172411034	47
CDS	NM_001257102	20196	201943618	201943625	6
CDS	NM_001257102	20196	201943745	201950182	112
CDS	NM_001257197	32192	225342917	225339093	23
CDS	NM_001257197	32192	225346609	225343062	17
CDS	NM_001257197	32192	225360549	225346795	10
CDS	NM_001257197	32192	225362470	225360683	4
CDS	NM_001257197	32192	225365080	225362566	10
CDS	NM_001257197	32192	225367682	225365204	8
CDS	NM_001257197	32192	225368369	225367789	7
CDS	NM_001257197	32192	225370673	225368539	19
CDS	NM_001257197	32192	225371575	225370849	15
CDS	NM_001257197	32192	225376071	225371720	11
CDS	NM_001257197	32192	225378241	225371720	1
CDS	NM_001257197	32192	225378241	225376299	11
CDS	NM_001257197	32192	225379329	225378355	23
CDS	NM_001257197	32192	225400245	225379489	14
CDS	NM_001257197	32192	225422376	225400358	6
CDS	NM_001257197	32192	225449661	225400358	1
CDS	NM_001257198	32203	225342917	225339093	23
CDS	NM_001257198	32203	225346609	225343062	17
CDS	NM_001257198	32203	225360549	225346795	10
CDS	NM_001257198	32203	225362470	225360683	4
CDS	NM_001257198	32203	225365080	225362566	10
CDS	NM_001257198	32203	225367682	225365204	8
CDS	NM_001257198	32203	225368369	225367789	7
CDS	NM_001257198	32203	225370673	225368539	19
CDS	NM_001257198	32203	225371575	225370849	15
CDS	NM_001257198	32203	225376071	225371720	11
CDS	NM_001257198	32203	225378241	225371720	1
CDS	NM_001257198	32203	225378241	225376299	11
CDS	NM_001257198	32203	225379329	225378355	23
CDS	NM_001257198	32203	225400245	225379489	14
CDS	NM_001257198	32203	225422376	225400358	6
CDS	NM_001257198	32203	225449661	225400358	1
CDS	NM_001257198	32203	225449661	225422573	7
CDS	NM_001257281	32195	232880381	232888987	4
CDS	NM_001257281	32195	232889040	232894689	6
CDS	NM_001257281	32195	232894790	232952197	2
CDS	NM_001257281	32195	232952431	232995329	14
CDS	NM_001257281	32195	232995429	233001182	5
CDS	NM_001257281	32195	233001429	233028169	3
CDS	NM_001257281	32195	233028342	233075036	5
CDS	NM_001257281	32195	233075115	233103243	8
CDS	NM_001257281	32195	233103355	233113949	13
CDS	NM_001257281	32195	233114056	233127917	5
CDS	NM_001257282	32194	232880381	232888987	4
CDS	NM_001257282	32194	232889040	232894689	6
CDS	NM_001257282	32194	232894790	232952197	2
CDS	NM_001257282	32194	232952431	232995329	14
CDS	NM_001257342	40693	219524466	219526129	3
CDS	NM_001257342	40693	219524466	219526482	1
CDS	NM_001257342	40693	219526030	219526129	10
CDS	NM_001257342	40693	219526243	219526482	3
CDS	NM_001257342	40693	219526268	219526482	7
CDS	NM_001257342	40693	219526676	219526920	9
CDS	NM_001257342	40693	219526983	219527233	8
CDS	NM_001257342	40693	219526983	219527606	2
CDS	NM_001257342	40693	219527402	219527606	10
CDS	NM_001257342	40693	219527723	219527857	6
CDS	NM_001257343	40692	219524466	219526129	3
CDS	NM_001257343	40692	219524466	219526482	1
CDS	NM_001257343	40692	219526030	219526129	10
CDS	NM_001257343	40692	219526243	219526482	3
CDS	NM_001257343	40692	219526268	219526482	7
CDS	NM_001257343	40692	219526676	219526920	9
CDS	NM_001257343	40692	219526983	219527233	8
CDS	NM_001257343	40692	219526983	219527606	2
CDS	NM_001257343	40692	219527402	219527606	10
CDS	NM_001257343	40692	219527723	219527857	6
CDS	NM_001257344	40691	219524466	219526129	3
CDS	NM_001257344	40691	219524466	219526482	1
CDS	NM_001257344	40691	219526030	219526129	10
CDS	NM_001257344	40691	219526243	219526482	3
CDS	NM_001257344	40691	219526268	219526482	7
CDS	NM_001257344	40691	219526676	219526920	9
CDS	NM_001257344	40691	219526983	219527233	8
CDS	NM_001257344	40691	219526983	219527606	2
CDS	NM_001257344	40691	219527402	219527606	10
CDS	NM_001257344	40691	219527723	219527857	6
CDS	NM_001258027	30737	71043126	71039730	2
CDS	NM_001258281	35228	47630541	47635540	9
CDS	NM_001258281	35228	47635694	47637233	9
CDS	NM_001258281	35228	47637511	47639553	4
CDS	NM_001258281	35228	47639699	47641408	4
