contig	strand	refseqid	row	Gblock_id	transc_start	transc_end	exon_starts	exon_ends
chr2	+	NM_001135021	7173	NM_001135021:7173:33	85617388	85617882	85617388	85617882
chr2	+	NM_001135021	7173	NM_001135021:7173:34	85617882	85618085	85617882	85618085
chr2	+	NM_001135021	7173	NM_001135021:7173:35	85618085	85618875	85618085	85618875
chr2	+	NM_001135187	29603	NM_001135187:29603:1	228336887	228337137	228336887	228337137
chr2	+	NM_001135187	29603	NM_001135187:29603:2	228337137	228337304	228337137	228337304
chr2	+	NM_001135187	29603	NM_001135187:29603:3	228337304	228356262	228337304	228356262
chr2	+	NM_001135187	29603	NM_001135187:29603:4	228356262	228356356	228356262	228356356
chr2	+	NM_001135187	29603	NM_001135187:29603:5	228356356	228384663	228356356	228384663
chr2	+	NM_001135187	29603	NM_001135187:29603:6	228384663	228384779	228384663	228384779
chr2	+	NM_001135187	29603	NM_001135187:29603:7	228384779	228388478	228384779	228388478
chr2	+	NM_001135187	29603	NM_001135187:29603:8	228388478	228388641	228388478	228388641
chr2	+	NM_001135187	29603	NM_001135187:29603:9	228388641	228389477	228388641	228389477
chr2	+	NM_001135187	29603	NM_001135187:29603:10	228389477	228389631	228389477	228389631
chr2	+	NM_001135187	29603	NM_001135187:29603:11	228389631	228395806	228389631	228395806
chr2	+	NM_001135187	29603	NM_001135187:29603:12	228395806	228395926	228395806	228395926
chr2	+	NM_001135187	29603	NM_001135187:29603:13	228395926	228396853	228395926	228396853
chr2	+	NM_001135187	29603	NM_001135187:29603:14	228396853	228396925	228396853	228396925
chr2	+	NM_001135187	29603	NM_001135187:29603:15	228396925	228398264	228396925	228398264
chr2	+	NM_001135187	29603	NM_001135187:29603:16	228398264	228398474	228398264	228398474
chr2	+	NM_001135187	29603	NM_001135187:29603:17	228398474	228399560	228398474	228399560
chr2	+	NM_001135187	29603	NM_001135187:29603:18	228399560	228399741	228399560	228399741
chr2	+	NM_001135187	29603	NM_001135187:29603:19	228399741	228401340	228399741	228401340
chr2	+	NM_001135187	29603	NM_001135187:29603:20	228401340	228401420	228401340	228401420
chr2	+	NM_001135187	29603	NM_001135187:29603:21	228401420	228401616	228401420	228401616
chr2	+	NM_001135187	29603	NM_001135187:29603:22	228401616	228401709	228401616	228401709
chr2	+	NM_001135187	29603	NM_001135187:29603:23	228401709	228416674	228401709	228416674
chr2	+	NM_001135187	29603	NM_001135187:29603:24	228416674	228416833	228416674	228416833
chr2	+	NM_001135187	29603	NM_001135187:29603:25	228416833	228418419	228416833	228418419
chr2	+	NM_001135187	29603	NM_001135187:29603:26	228418419	228418425	228418419	228418425
chr2	+	NM_001135187	29603	NM_001135187:29603:27	228418425	228418511	228418425	228418511
chr2	+	NM_001135187	29603	NM_001135187:29603:28	228418511	228419151	228418511	228419151
chr2	+	NM_001135187	29603	NM_001135187:29603:29	228419151	228419211	228419151	228419211
chr2	+	NM_001135187	29603	NM_001135187:29603:30	228419211	228425938	228419211	228425938
chr2	+	NM_001135592	22828	NM_001135592:22828:1	55459038	55459244	55459038	55459244
chr2	+	NM_001135592	22828	NM_001135592:22828:2	55459244	55459844	55459244	55459844
chr2	+	NM_001135592	22828	NM_001135592:22828:3	55459844	55459943	55459844	55459943
chr2	+	NM_001135592	22828	NM_001135592:22828:4	55459943	55459960	55459943	55459960
chr2	+	NM_001135592	22828	NM_001135592:22828:5	55459960	55460008	55459960	55460008
chr2	+	NM_001135592	22828	NM_001135592:22828:6	55460008	55460498	55460008	55460498
chr2	+	NM_001135592	22828	NM_001135592:22828:7	55460498	55460553	55460498	55460553
chr2	+	NM_001135592	22828	NM_001135592:22828:8	55460553	55461254	55460553	55461254
chr2	+	NM_001135592	22828	NM_001135592:22828:9	55461254	55461340	55461254	55461340
chr2	+	NM_001135592	22828	NM_001135592:22828:10	55461340	55461966	55461340	55461966
chr2	+	NM_001135592	22828	NM_001135592:22828:11	55461966	55462098	55461966	55462098
chr2	+	NM_001135592	22828	NM_001135592:22828:12	55462098	55462563	55462098	55462563
chr2	+	NM_001135592	22828	NM_001135592:22828:13	55462563	55462713	55462563	55462713
chr2	+	NM_001135592	22828	NM_001135592:22828:14	55462713	55462989	55462713	55462989
chr2	+	NM_001135629	48655	NM_001135629:48655:1	48667907	48668092	48667907	48668092
chr2	+	NM_001135629	48655	NM_001135629:48655:2	48668092	48668149	48668092	48668149
chr2	+	NM_001135629	48655	NM_001135629:48655:3	48668149	48678146	48668149	48678146
chr2	+	NM_001135629	48655	NM_001135629:48655:4	48678146	48678215	48678146	48678215
chr2	+	NM_001135629	48655	NM_001135629:48655:5	48678215	48681733	48678215	48681733
chr2	+	NM_001135629	48655	NM_001135629:48655:6	48681733	48681880	48681733	48681880
chr2	+	NM_001135629	48655	NM_001135629:48655:7	48681880	48685264	48681880	48685264
chr2	+	NM_001135629	48655	NM_001135629:48655:8	48685264	48685366	48685264	48685366
chr2	+	NM_001135629	48655	NM_001135629:48655:9	48685366	48686892	48685366	48686892
chr2	+	NM_001135629	48655	NM_001135629:48655:10	48686892	48687057	48686892	48687057
chr2	+	NM_001135629	48655	NM_001135629:48655:11	48687057	48687233	48687057	48687233
chr2	+	NM_001135629	48655	NM_001135629:48655:12	48687233	48687292	48687233	48687292
chr2	+	NM_001135629	48655	NM_001135629:48655:13	48687292	48688276	48687292	48688276
chr2	+	NM_001135629	48655	NM_001135629:48655:14	48688276	48688371	48688276	48688371
chr2	+	NM_001135629	48655	NM_001135629:48655:15	48688371	48692075	48688371	48692075
chr2	+	NM_001135629	48655	NM_001135629:48655:16	48692075	48692128	48692075	48692128
chr2	+	NM_001135629	48655	NM_001135629:48655:17	48692128	48692631	48692128	48692631
chr2	+	NM_001135629	48655	NM_001135629:48655:18	48692631	48692781	48692631	48692781
chr2	+	NM_001135629	48655	NM_001135629:48655:19	48692781	48698225	48692781	48698225
chr2	+	NM_001135629	48655	NM_001135629:48655:20	48698225	48698327	48698225	48698327
chr2	+	NM_001135629	48655	NM_001135629:48655:21	48698327	48698417	48698327	48698417
chr2	+	NM_001135629	48655	NM_001135629:48655:22	48698417	48698506	48698417	48698506
chr2	+	NM_001135629	48655	NM_001135629:48655:23	48698506	48701821	48698506	48701821
chr2	+	NM_001135629	48655	NM_001135629:48655:24	48701821	48701958	48701821	48701958
chr2	+	NM_001135629	48655	NM_001135629:48655:25	48701958	48707062	48701958	48707062
chr2	+	NM_001135629	48655	NM_001135629:48655:26	48707062	48707155	48707062	48707155
chr2	+	NM_001135629	48655	NM_001135629:48655:27	48707155	48713769	48707155	48713769
chr2	+	NM_001135629	48655	NM_001135629:48655:28	48713769	48713897	48713769	48713897
chr2	+	NM_001135629	48655	NM_001135629:48655:29	48713897	48718156	48713897	48718156
chr2	+	NM_001135629	48655	NM_001135629:48655:30	48718156	48718309	48718156	48718309
chr2	+	NM_001135629	48655	NM_001135629:48655:31	48718309	48722817	48718309	48722817
chr2	+	NM_001135629	48655	NM_001135629:48655:32	48722817	48722910	48722817	48722910
chr2	+	NM_001135629	48655	NM_001135629:48655:33	48722910	48725631	48722910	48725631
chr2	+	NM_001135629	48655	NM_001135629:48655:34	48725631	48725874	48725631	48725874
chr2	+	NM_001135629	48655	NM_001135629:48655:35	48725874	48732702	48725874	48732702
chr2	+	NM_001135629	48655	NM_001135629:48655:36	48732702	48732735	48732702	48732735
chr2	+	NM_001135629	48655	NM_001135629:48655:37	48732735	48734407	48732735	48734407
chr2	+	NM_001135629	48655	NM_001135629:48655:38	48734407	48734524	48734407	48734524
chr2	+	NM_001135629	48655	NM_001135629:48655:39	48734524	48737153	48734524	48737153
chr2	+	NM_001135629	48655	NM_001135629:48655:40	48737153	48737252	48737153	48737252
chr2	+	NM_001135629	48655	NM_001135629:48655:41	48737252	48738478	48737252	48738478
chr2	+	NM_001135629	48655	NM_001135629:48655:42	48738478	48738607	48738478	48738607
chr2	+	NM_001135629	48655	NM_001135629:48655:43	48738607	48741853	48738607	48741853
chr2	+	NM_001135629	48655	NM_001135629:48655:44	48741853	48741883	48741853	48741883
chr2	+	NM_001135629	48655	NM_001135629:48655:45	48741883	48742531	48741883	48742531
chr2	+	NM_001136039	22593	NM_001136039:22593:1	201754049	201754114	201754049	201754114
chr2	+	NM_001136039	22593	NM_001136039:22593:2	201754114	201754375	201754114	201754375
chr2	+	NM_001136039	22593	NM_001136039:22593:3	201754375	201756640	201754375	201756640
chr2	+	NM_001136039	22593	NM_001136039:22593:4	201756640	201756666	201756640	201756666
chr2	+	NM_001136039	22593	NM_001136039:22593:5	201756666	201756691	201756666	201756691
chr2	+	NM_001136039	22593	NM_001136039:22593:6	201756691	201757102	201756691	201757102
chr2	+	NM_001136039	22593	NM_001136039:22593:7	201757102	201757968	201757102	201757968
chr2	+	NM_001136039	22593	NM_001136039:22593:8	201757968	201758131	201757968	201758131
chr2	+	NM_001136039	22593	NM_001136039:22593:9	201758131	201759986	201758131	201759986
chr2	+	NM_001136039	22593	NM_001136039:22593:10	201759986	201760113	201759986	201760113
chr2	+	NM_001136039	22593	NM_001136039:22593:11	201760113	201761798	201760113	201761798
chr2	+	NM_001136039	22593	NM_001136039:22593:12	201761798	201761937	201761798	201761937
chr2	+	NM_001136039	22593	NM_001136039:22593:13	201761937	201764107	201761937	201764107
chr2	+	NM_001136039	22593	NM_001136039:22593:14	201764107	201764191	201764107	201764191
chr2	+	NM_001136039	22593	NM_001136039:22593:15	201764191	201768216	201764191	201768216
chr2	+	NM_001136039	22593	NM_001136039:22593:16	201768216	201768401	201768216	201768401
chr2	+	NM_001136039	22593	NM_001136039:22593:17	201768401	201768655	201768401	201768655
chr2	+	NM_001136193	15219	NM_001136193:15219:1	207630111	207630378	207630111	207630378
chr2	+	NM_001136193	15219	NM_001136193:15219:2	207630378	207630471	207630378	207630471
chr2	+	NM_001136193	15219	NM_001136193:15219:3	207630471	207631367	207630471	207631367
chr2	+	NM_001136193	15219	NM_001136193:15219:4	207631367	207631417	207631367	207631417
chr2	+	NM_001136193	15219	NM_001136193:15219:5	207631417	207632194	207631417	207632194
chr2	+	NM_001136193	15219	NM_001136193:15219:6	207632194	207634814	207632194	207634814
chr2	+	NM_001136193	15219	NM_001136193:15219:7	207634814	207634918	207634814	207634918
chr2	+	NM_001136193	15219	NM_001136193:15219:8	207634918	207635905	207634918	207635905
chr2	+	NM_001136193	15219	NM_001136193:15219:9	207635905	207636014	207635905	207636014
chr2	+	NM_001136193	15219	NM_001136193:15219:10	207636014	207636617	207636014	207636617
chr2	+	NM_001136193	15219	NM_001136193:15219:11	207636617	207636741	207636617	207636741
chr2	+	NM_001136193	15219	NM_001136193:15219:12	207636741	207636904	207636741	207636904
chr2	+	NM_001136193	15219	NM_001136193:15219:13	207636904	207637044	207636904	207637044
chr2	+	NM_001136193	15219	NM_001136193:15219:14	207637044	207638948	207637044	207638948
chr2	+	NM_001136193	15219	NM_001136193:15219:15	207638948	207639121	207638948	207639121
chr2	+	NM_001136193	15219	NM_001136193:15219:16	207639121	207651456	207639121	207651456
chr2	+	NM_001136193	15219	NM_001136193:15219:17	207651456	207651623	207651456	207651623
chr2	+	NM_001136193	15219	NM_001136193:15219:18	207651623	207652660	207651623	207652660
chr2	+	NM_001136193	15219	NM_001136193:15219:19	207652660	207652879	207652660	207652879
chr2	+	NM_001136193	15219	NM_001136193:15219:20	207652879	207653542	207652879	207653542
chr2	+	NM_001136193	15219	NM_001136193:15219:21	207653542	207653627	207653542	207653627
chr2	+	NM_001136193	15219	NM_001136193:15219:22	207653627	207655295	207653627	207655295
chr2	+	NM_001136193	15219	NM_001136193:15219:23	207655295	207655410	207655295	207655410
chr2	+	NM_001136193	15219	NM_001136193:15219:24	207655410	207656406	207655410	207656406
chr2	+	NM_001136193	15219	NM_001136193:15219:25	207656406	207656526	207656406	207656526
chr2	+	NM_001136193	15219	NM_001136193:15219:26	207656526	207660911	207656526	207660911
chr2	+	NM_001137550	12342	NM_001137550:12342:1	238536223	238536287	238536223	238536287
chr2	+	NM_001137550	12342	NM_001137550:12342:2	238536287	238536383	238536287	238536383
chr2	+	NM_001137550	12342	NM_001137550:12342:3	238536383	238601164	238536383	238601164
chr2	+	NM_001137550	12342	NM_001137550:12342:4	238601164	238617186	238601164	238617186
chr2	+	NM_001137550	12342	NM_001137550:12342:5	238617186	238617273	238617186	238617273
chr2	+	NM_001137550	12342	NM_001137550:12342:6	238617273	238622901	238617273	238622901
chr2	+	NM_001137550	12342	NM_001137550:12342:7	238622901	238622919	238622901	238622919
chr2	+	NM_001137550	12342	NM_001137550:12342:8	238622919	238626404	238622919	238626404
chr2	+	NM_001137550	12342	NM_001137550:12342:9	238626404	238626452	238626404	238626452
chr2	+	NM_001137550	12342	NM_001137550:12342:10	238626452	238628165	238626452	238628165
chr2	+	NM_001137550	12342	NM_001137550:12342:11	238628165	238628210	238628165	238628210
chr2	+	NM_001137550	12342	NM_001137550:12342:12	238628210	238629414	238628210	238629414
chr2	+	NM_001137550	12342	NM_001137550:12342:13	238629414	238629465	238629414	238629465
chr2	+	NM_001137550	12342	NM_001137550:12342:14	238629465	238632190	238629465	238632190
chr2	+	NM_001137550	12342	NM_001137550:12342:15	238632190	238632229	238632190	238632229
chr2	+	NM_001137550	12342	NM_001137550:12342:16	238632229	238636518	238632229	238636518
chr2	+	NM_001137550	12342	NM_001137550:12342:17	238636518	238636578	238636518	238636578
chr2	+	NM_001137550	12342	NM_001137550:12342:18	238636578	238642416	238636578	238642416
chr2	+	NM_001137550	12342	NM_001137550:12342:19	238642416	238642461	238642416	238642461
chr2	+	NM_001137550	12342	NM_001137550:12342:20	238642461	238643910	238642461	238643910
chr2	+	NM_001137550	12342	NM_001137550:12342:21	238643910	238643976	238643910	238643976
chr2	+	NM_001137550	12342	NM_001137550:12342:22	238643976	238647874	238643976	238647874
chr2	+	NM_001137550	12342	NM_001137550:12342:23	238647874	238647952	238647874	238647952
chr2	+	NM_001137550	12342	NM_001137550:12342:24	238647952	238657006	238647952	238657006
chr2	+	NM_001137550	12342	NM_001137550:12342:25	238657006	238657042	238657006	238657042
chr2	+	NM_001137550	12342	NM_001137550:12342:26	238657042	238657841	238657042	238657841
chr2	+	NM_001137550	12342	NM_001137550:12342:27	238657841	238657967	238657841	238657967
chr2	+	NM_001137550	12342	NM_001137550:12342:28	238657967	238659842	238657967	238659842
chr2	+	NM_001137550	12342	NM_001137550:12342:29	238659842	238659914	238659842	238659914
chr2	+	NM_001137550	12342	NM_001137550:12342:30	238659914	238661951	238659914	238661951
chr2	+	NM_001137550	12342	NM_001137550:12342:31	238661951	238662122	238661951	238662122
chr2	+	NM_001137550	12342	NM_001137550:12342:32	238662122	238664737	238662122	238664737
chr2	+	NM_001137550	12342	NM_001137550:12342:33	238664737	238664830	238664737	238664830
chr2	+	NM_001137550	12342	NM_001137550:12342:34	238664830	238666098	238664830	238666098
chr2	+	NM_001137550	12342	NM_001137550:12342:35	238666098	238666191	238666098	238666191
chr2	+	NM_001137550	12342	NM_001137550:12342:36	238666191	238667371	238666191	238667371
chr2	+	NM_001137550	12342	NM_001137550:12342:37	238667371	238667464	238667371	238667464
chr2	+	NM_001137550	12342	NM_001137550:12342:38	238667464	238668706	238667464	238668706
chr2	+	NM_001137550	12342	NM_001137550:12342:39	238668706	238668848	238668706	238668848
chr2	+	NM_001137550	12342	NM_001137550:12342:40	238668848	238671245	238668848	238671245
chr2	+	NM_001137550	12342	NM_001137550:12342:41	238671245	238678461	238671245	238678461
chr2	+	NM_001137550	12342	NM_001137550:12342:42	238678461	238678585	238678461	238678585
chr2	+	NM_001137550	12342	NM_001137550:12342:43	238678585	238678635	238678585	238678635
chr2	+	NM_001137550	12342	NM_001137550:12342:44	238678635	238680723	238678635	238680723
chr2	+	NM_001137550	12342	NM_001137550:12342:45	238680723	238680841	238680723	238680841
chr2	+	NM_001137550	12342	NM_001137550:12342:46	238680841	238681508	238680841	238681508
chr2	+	NM_001137550	12342	NM_001137550:12342:47	238681508	238681588	238681508	238681588
chr2	+	NM_001137550	12342	NM_001137550:12342:48	238681588	238683000	238681588	238683000
chr2	+	NM_001137550	12342	NM_001137550:12342:49	238683000	238683105	238683000	238683105
chr2	+	NM_001137550	12342	NM_001137550:12342:50	238683105	238684183	238683105	238684183
chr2	+	NM_001137550	12342	NM_001137550:12342:51	238684183	238688064	238684183	238688064
chr2	+	NM_001137550	12342	NM_001137550:12342:52	238688064	238688175	238688064	238688175
chr2	+	NM_001137550	12342	NM_001137550:12342:53	238688175	238690290	238688175	238690290
chr2	+	NM_001143960	38737	NM_001143960:38737:1	61372202	61372331	61372202	61372331
chr2	+	NM_001143960	38737	NM_001143960:38737:2	61372331	61384996	61372331	61384996
chr2	+	NM_001143960	38737	NM_001143960:38737:3	61384996	61385147	61384996	61385147
chr2	+	NM_001143960	38737	NM_001143960:38737:4	61385147	61386574	61385147	61386574
chr2	+	NM_001143960	38737	NM_001143960:38737:5	61386574	61389976	61386574	61389976
chr2	+	NM_001143960	38737	NM_001143960:38737:6	61389976	61390090	61389976	61390090
chr2	+	NM_001143960	38737	NM_001143960:38737:7	61390090	61390186	61390090	61390186
chr2	+	NM_001143960	38737	NM_001143960:38737:8	61390186	61390193	61390186	61390193
chr2	+	NM_001143960	38737	NM_001143960:38737:9	61390193	61390367	61390193	61390367
chr2	+	NM_001143960	38737	NM_001143960:38737:10	61390367	61391488	61390367	61391488
chr2	+	NM_001143960	38737	NM_001143960:38737:11	61391488	61391662	61391488	61391662
chr2	+	NM_001143960	38737	NM_001143960:38737:12	61391662	61391964	61391662	61391964
chr2	+	NM_001144994	2405	NM_001144994:2405:1	231902280	231902914	231902280	231902914
chr2	+	NM_001144994	2405	NM_001144994:2405:2	231902914	231906010	231902914	231906010
chr2	+	NM_001144994	2405	NM_001144994:2405:3	231906010	231906124	231906010	231906124
chr2	+	NM_001144994	2405	NM_001144994:2405:4	231906124	231911596	231906124	231911596
chr2	+	NM_001144994	2405	NM_001144994:2405:5	231911596	231911736	231911596	231911736
chr2	+	NM_001144994	2405	NM_001144994:2405:6	231911736	231914427	231911736	231914427
chr2	+	NM_001145047	12576	NM_001145047:12576:1	27851514	27851574	27851514	27851574
chr2	+	NM_001145047	12576	NM_001145047:12576:2	27851574	27851581	27851574	27851581
