contig	strand	refseqid	row	site_pos	PosType	PosAno
chr2	+	NM_001277372	55430	202965030	ss3	E7
chr2	+	NM_001277372	55430	202965172	ss5	E7
chr2	+	NM_001277372	55430	202967669	ss3	E8
chr2	+	NM_001277372	55430	202967837	ss5	E8
chr2	+	NM_001277372	55430	202970484	ss3	E9
chr2	+	NM_001277372	55430	202970633	ss5	E9
chr2	+	NM_001277372	55430	202974336	ss3	E10
chr2	+	NM_001277372	55430	202974512	ss5	E10
chr2	+	NM_001277372	55430	202978059	ss3	E11
chr2	+	NM_001277372	55430	202978169	ss5	E11
chr2	+	NM_001277372	55430	202989937	ss3	E12
chr2	+	NM_001277372	55430	202990005	ss5	E12
chr2	+	NM_001277372	55430	203003155	ss3	E13
chr2	+	NM_001277372	55430	203003231	ss5	E13
chr2	+	NM_001277372	55430	203019396	ss3	E14
chr2	+	NM_001277372	55430	203019533	ss5	E14
chr2	+	NM_001277372	55430	203030007	ss3	E15
chr2	+	NM_001277372	55430	203030079	ss5	E15
chr2	+	NM_001277372	55430	203049476	ss3	E16
chr2	+	NM_001277372	55430	203049566	ss5	E16
chr2	+	NM_001277372	55430	203051656	ss3	E17
chr2	+	NM_001277372	55430	203051821	ss5	E17
chr2	+	NM_001277372	55430	203052875	ss3	E18
chr2	+	NM_001277372	55430	203052989	ss5	E18
chr2	+	NM_001277372	55430	203054897	ss3	E19
chr2	+	NM_001277372	55430	203055216	ss5	E19
chr2	+	NM_001277372	55430	203058024	ss3	E20
chr2	+	NM_001277372	55430	203058226	ss5	E20
chr2	+	NM_001277372	55430	203058913	ss3	E21
chr2	+	NM_001277372	55430	203059085	ss5	E21
chr2	+	NM_001277372	55430	203061523	ss3	E22
chr2	+	NM_001277372	55430	203061742	ss5	E22
chr2	+	NM_001277372	55430	203067152	ss3	E23
chr2	+	NM_001277372	55430	203067290	ce	ce
chr2	+	NM_001277372	55430	203067310	ss5	E23
chr2	+	NM_001277372	55430	203069721	ss3	E24
chr2	+	NM_001277372	55430	203069924	te	E24
chr2	+	NM_001278283	57461	210867289	ts	E1
chr2	+	NM_001278283	57461	210867507	ss5	E1
chr2	+	NM_001278283	57461	210868162	ss3	E2
chr2	+	NM_001278283	57461	210868192	ss5	E2
chr2	+	NM_001278283	57461	210874381	ss3	E3
chr2	+	NM_001278283	57461	210874460	ss5	E3
chr2	+	NM_001278283	57461	210880697	ss3	E4
chr2	+	NM_001278283	57461	210880699	cs	cs
chr2	+	NM_001278283	57461	210880836	ss5	E4
chr2	+	NM_001278283	57461	210880928	ss3	E5
chr2	+	NM_001278283	57461	210880981	ss5	E5
chr2	+	NM_001278283	57461	210881231	ss3	E6
chr2	+	NM_001278283	57461	210881365	ss5	E6
chr2	+	NM_001278283	57461	210882197	ss3	E7
chr2	+	NM_001278283	57461	210882283	ss5	E7
chr2	+	NM_001278283	57461	210882877	ss3	n-dE7ss5
chr2	+	NM_001278283	57461	210884393	ss3	E8
chr2	+	NM_001278283	57461	210884515	ce	ce
chr2	+	NM_001278283	57461	210886984	te	E8
chr2	+	NM_001278549	40267	173420697	ts	E1
chr2	+	NM_001278549	40267	173420879	cs	cs
chr2	+	NM_001278549	40267	173421074	ss5	E1
chr2	+	NM_001278549	40267	173423436	ss3	E2
chr2	+	NM_001278549	40267	173423577	ss5	E2
chr2	+	NM_001278549	40267	173426948	ss3	E3
chr2	+	NM_001278549	40267	173427019	ss5	E3
chr2	+	NM_001278549	40267	173427469	ss3	E4
chr2	+	NM_001278549	40267	173427528	ss5	E4
chr2	+	NM_001278549	40267	173429231	ss3	E5
chr2	+	NM_001278549	40267	173429415	ss5	E5
chr2	+	NM_001278549	40267	173429706	ss3	E6
chr2	+	NM_001278549	40267	173429801	ss5	E6
chr2	+	NM_001278549	40267	173431584	ss3	E7
chr2	+	NM_001278549	40267	173431661	ss5	E7
chr2	+	NM_001278549	40267	173433469	ss3	E8
chr2	+	NM_001278549	40267	173433545	ss5	E8
chr2	+	NM_001278549	40267	173435454	ss3	E9
chr2	+	NM_001278549	40267	173435552	ss5	E9
chr2	+	NM_001278549	40267	173451006	ss3	E10
chr2	+	NM_001278549	40267	173451116	ss5	E10
chr2	+	NM_001278549	40267	173457663	ss3	E11
chr2	+	NM_001278549	40267	173457776	ss5	E11
chr2	+	NM_001278549	40267	173460557	ss3	E12
chr2	+	NM_001278549	40267	173460697	ce	ce
chr2	+	NM_001278549	40267	173460751	ss5	NR_103729:E11
chr2	+	NM_001278549	40267	173463862	te	E12
chr2	+	NM_001278579	21497	148602086	ts	E1
chr2	+	NM_001278579	21497	148602275	ss5	E1
chr2	+	NM_001278579	21497	148602643	ss3	E2
chr2	+	NM_001278579	21497	148602722	cs	cs
chr2	+	NM_001278579	21497	148602776	ss5	E2
chr2	+	NM_001278579	21497	148653870	ss3	E3
chr2	+	NM_001278579	21497	148654077	ss5	E3
chr2	+	NM_001278579	21497	148657027	ss3	E4
chr2	+	NM_001278579	21497	148657136	ss5	E4
chr2	+	NM_001278579	21497	148657313	ss3	E5
chr2	+	NM_001278579	21497	148657467	ss5	E5
chr2	+	NM_001278579	21497	148672760	ss3	E6
chr2	+	NM_001278579	21497	148672903	ss5	E6
chr2	+	NM_001278579	21497	148674852	ss3	E7
chr2	+	NM_001278579	21497	148674995	ss5	E7
chr2	+	NM_001278579	21497	148676016	ss3	E8
chr2	+	NM_001278579	21497	148676161	ss5	E8
chr2	+	NM_001278579	21497	148677799	ss3	E9
chr2	+	NM_001278579	21497	148677913	ss5	E9
chr2	+	NM_001278579	21497	148680542	ss3	E10
chr2	+	NM_001278579	21497	148680680	ss5	E10
chr2	+	NM_001278579	21497	148683600	ss3	E11
chr2	+	NM_001278579	21497	148683730	ss5	E11
chr2	+	NM_001278579	21497	148684649	ss3	E12
chr2	+	NM_001278579	21497	148684843	ce	ce
chr2	+	NM_001278579	21497	148688396	te	E12
chr2	+	NM_001281513	667	26467616	ts	E1
chr2	+	NM_001281513	667	26467858	ss5	E1
chr2	+	NM_001281513	667	26477115	ss3	E2
chr2	+	NM_001281513	667	26477186	ss5	E2
chr2	+	NM_001281513	667	26477298	ss3	E3
chr2	+	NM_001281513	667	26477342	ss5	E3
chr2	+	NM_001281513	667	26483849	ss3	E4
chr2	+	NM_001281513	667	26483889	cs	cs
chr2	+	NM_001281513	667	26483931	ss5	E4
chr2	+	NM_001281513	667	26486248	ss3	E5
chr2	+	NM_001281513	667	26486347	ss5	E5
chr2	+	NM_001281513	667	26492821	ss3	E6
chr2	+	NM_001281513	667	26492865	ss5	E6
chr2	+	NM_001281513	667	26496519	ss3	E7
chr2	+	NM_001281513	667	26496618	ss5	E7
chr2	+	NM_001281513	667	26499941	ss3	E8
chr2	+	NM_001281513	667	26500028	ss5	E8
chr2	+	NM_001281513	667	26501482	ss3	E9
chr2	+	NM_001281513	667	26501669	ss5	E9
chr2	+	NM_001281513	667	26502003	ss3	E10
chr2	+	NM_001281513	667	26502183	ss5	E10
chr2	+	NM_001281513	667	26502862	ss3	E11
chr2	+	NM_001281513	667	26502983	ss5	E11
chr2	+	NM_001281513	667	26505713	ss3	E12
chr2	+	NM_001281513	667	26505792	ss5	E12
chr2	+	NM_001281513	667	26505872	ss3	E13
chr2	+	NM_001281513	667	26505919	ss5	E13
chr2	+	NM_001281513	667	26506985	ss3	E14
chr2	+	NM_001281513	667	26507072	ss5	E14
chr2	+	NM_001281513	667	26507751	ss3	E15
chr2	+	NM_001281513	667	26507825	ss5	E15
chr2	+	NM_001281513	667	26508275	ss3	E16
chr2	+	NM_001281513	667	26508439	ss5	E16
chr2	+	NM_001281513	667	26512786	ss3	E17
chr2	+	NM_001281513	667	26512821	ce	ce
chr2	+	NM_001281513	667	26513333	te	E17
chr2	+	NM_001281711	19082	97001479	ts	E1
chr2	+	NM_001281711	19082	97001568	cs	cs
chr2	+	NM_001281711	19082	97001586	ss5	E1
chr2	+	NM_001281711	19082	97007380	ss3	n-dE1ss5
chr2	+	NM_001281711	19082	97007413	ss3	n-dE1ss5
chr2	+	NM_001281711	19082	97007452	ss3	E2
chr2	+	NM_001281711	19082	97007632	ss5	E2
chr2	+	NM_001281711	19082	97007788	ss3	E3
chr2	+	NM_001281711	19082	97007878	ss5	E3
chr2	+	NM_001281711	19082	97008494	ss3	E4
chr2	+	NM_001281711	19082	97008586	ss5	E4
chr2	+	NM_001281711	19082	97008904	ss3	E5
chr2	+	NM_001281711	19082	97009042	ss5	E5
chr2	+	NM_001281711	19082	97009843	ss3	E6
chr2	+	NM_001281711	19082	97009967	ss5	E6
chr2	+	NM_001281711	19082	97017569	ss3	E7
chr2	+	NM_001281711	19082	97017758	ss5	E7
chr2	+	NM_001281711	19082	97019044	ss3	E8
chr2	+	NM_001281711	19082	97019135	ss5	E8
chr2	+	NM_001281711	19082	97019921	ss3	E9
chr2	+	NM_001281711	19082	97020126	ss5	E9
chr2	+	NM_001281711	19082	97024783	ss3	E10
chr2	+	NM_001281711	19082	97024931	ss5	E10
chr2	+	NM_001281711	19082	97025881	ss3	E11
chr2	+	NM_001281711	19082	97025987	ss5	E11
chr2	+	NM_001281711	19082	97026326	ss3	E12
chr2	+	NM_001281711	19082	97026448	ss5	E12
chr2	+	NM_001281711	19082	97030219	ss3	E13
chr2	+	NM_001281711	19082	97030329	ss5	E13
chr2	+	NM_001281711	19082	97031614	ss3	E14
chr2	+	NM_001281711	19082	97031796	ss5	E14
chr2	+	NM_001281711	19082	97032995	ss3	E15
chr2	+	NM_001281711	19082	97033111	ss5	E15
chr2	+	NM_001281711	19082	97034710	ss3	E16
chr2	+	NM_001281711	19082	97034801	ss5	E16
chr2	+	NM_001281711	19082	97035163	ss3	E17
chr2	+	NM_001281711	19082	97035238	ss5	E17
chr2	+	NM_001281711	19082	97039030	ss3	E18
chr2	+	NM_001281711	19082	97039089	ce	ce
chr2	+	NM_001281711	19082	97042833	te	E18
chr2	+	NM_001282412	11459	242088988	ts	E1
chr2	+	NM_001282412	11459	242089120	cs	cs
chr2	+	NM_001282412	11459	242089123	ss5	E1
chr2	+	NM_001282412	11459	242089962	ss5	NM_002712:E1
chr2	+	NM_001282412	11459	242092891	ss3	E2
chr2	+	NM_001282412	11459	242093019	ss5	E2
chr2	+	NM_001282412	11459	242097222	ss3	E3
chr2	+	NM_001282412	11459	242097277	ss5	E3
chr2	+	NM_001282412	11459	242097899	ss3	E4
chr2	+	NM_001282412	11459	242097964	ss5	E4
chr2	+	NM_001282412	11459	242098628	ss3	E5
chr2	+	NM_001282412	11459	242098758	ss5	E5
chr2	+	NM_001282412	11459	242099747	ss3	E6
chr2	+	NM_001282412	11459	242099909	ss5	E6
chr2	+	NM_001282412	11459	242102700	ss3	E7
chr2	+	NM_001282412	11459	242102816	ss5	E7
chr2	+	NM_001282412	11459	242105752	ss3	E8
chr2	+	NM_001282412	11459	242105856	ss5	E8
chr2	+	NM_001282412	11459	242106460	ss3	NM_001282414:E8
chr2	+	NM_001282412	11459	242109196	ss3	E9
chr2	+	NM_001282412	11459	242109282	ss5	E9
chr2	+	NM_001282412	11459	242122062	ss3	E10
chr2	+	NM_001282412	11459	242122238	ce	ce
chr2	+	NM_001282412	11459	242123065	te	E10
chr2	+	NM_001282428	58464	18059114	ts	E1
chr2	+	NM_001282428	58464	18059313	ss5	E1
chr2	+	NM_001282428	58464	18060073	ss5	n-dE1ss5
chr2	+	NM_001282428	58464	18098947	ss3	E2
chr2	+	NM_001282428	58464	18099138	ss5	E2
chr2	+	NM_001282428	58464	18112217	ss3	E3
chr2	+	NM_001282428	58464	18112276	cs	cs
chr2	+	NM_001282428	58464	18113751	ce	ce
chr2	+	NM_001282428	58464	18114225	te	E3
chr2	+	NM_001282597	56846	79740060	ts	E1
chr2	+	NM_001282597	56846	79740333	ss5	E1
chr2	+	NM_001282597	56846	79878678	ss3	E2
chr2	+	NM_001282597	56846	79878683	cs	cs
chr2	+	NM_001282597	56846	79878784	ss5	E2
chr2	+	NM_001282597	56846	79971513	ss3	E3
chr2	+	NM_001282597	56846	79971708	ss5	E3
chr2	+	NM_001282597	56846	80085139	ss3	E4
chr2	+	NM_001282597	56846	80085305	ss5	E4
chr2	+	NM_001282597	56846	80096942	ss3	E5
chr2	+	NM_001282597	56846	80097061	ss5	E5
chr2	+	NM_001282597	56846	80101202	ss3	E6
chr2	+	NM_001282597	56846	80101468	ss5	E6
chr2	+	NM_001282597	56846	80136720	ss3	E7
chr2	+	NM_001282597	56846	80136923	ss5	E7
chr2	+	NM_001282597	56846	80620336	ss3	E8
chr2	+	NM_001282597	56846	80620416	ss5	E8
chr2	+	NM_001282597	56846	80646574	ss3	E9
chr2	+	NM_001282597	56846	80646726	ss5	E9
chr2	+	NM_001282597	56846	80772107	ss3	E10
chr2	+	NM_001282597	56846	80772199	ss5	E10
chr2	+	NM_001282597	56846	80773032	ss3	E11
chr2	+	NM_001282597	56846	80773188	ss5	E11
chr2	+	NM_001282597	56846	80782818	ss3	E12
chr2	+	NM_001282597	56846	80783018	ss5	E12
chr2	+	NM_001282597	56846	80801288	ss3	E13
chr2	+	NM_001282597	56846	80801439	ss5	E13
chr2	+	NM_001282597	56846	80808831	ss3	E14
chr2	+	NM_001282597	56846	80808944	ss5	E14
chr2	+	NM_001282597	56846	80816429	ss3	E15
chr2	+	NM_001282597	56846	80816610	ss5	E15
chr2	+	NM_001282597	56846	80831199	ss3	E16
chr2	+	NM_001282597	56846	80831304	ss5	E16
chr2	+	NM_001282597	56846	80835309	ss3	E17
chr2	+	NM_001282597	56846	80835443	ss5	E17
chr2	+	NM_001282597	56846	80846210	ss3	E18
chr2	+	NM_001282597	56846	80846353	ss5	E18
chr2	+	NM_001282597	56846	80874710	ss3	E19
chr2	+	NM_001282597	56846	80874997	ce	ce
chr2	+	NM_001282597	56846	80875988	te	E19
chr2	+	NM_001282735	6963	201170604	ts	E1
chr2	+	NM_001282735	6963	201171015	ss5	E1
chr2	+	NM_001282735	6963	201171324	ss5	NM_001100424:E1
chr2	+	NM_001282735	6963	201171645	ss5	n-dNM_001100424:E1ss5
chr2	+	NM_001282735	6963	201194154	ss3	E2
chr2	+	NM_001282735	6963	201194203	ss5	E2
chr2	+	NM_001282735	6963	201243094	ss5	n-dE2ss5
chr2	+	NM_001282735	6963	201248590	ss3	n-dE2ss5
chr2	+	NM_001282735	6963	201248740	ss5	n-dE2ss5
chr2	+	NM_001282735	6963	201253946	ss3	E3
chr2	+	NM_001282735	6963	201253968	cs	cs
chr2	+	NM_001282735	6963	201254006	ss5	E3
chr2	+	NM_001282735	6963	201277034	ss3	E4
chr2	+	NM_001282735	6963	201277142	ss5	E4
chr2	+	NM_001282735	6963	201281102	ss3	E5
chr2	+	NM_001282735	6963	201281151	ss5	E5
chr2	+	NM_001282735	6963	201283973	ss3	E6
chr2	+	NM_001282735	6963	201284219	ss5	E6
chr2	+	NM_001282735	6963	201303845	ss3	E7
chr2	+	NM_001282735	6963	201304051	ss5	E7
chr2	+	NM_001282735	6963	201305372	ss3	E8
chr2	+	NM_001282735	6963	201305507	ss5	E8
chr2	+	NM_001282735	6963	201324492	ss3	E9
chr2	+	NM_001282735	6963	201324550	ss5	E9
chr2	+	NM_001282735	6963	201325561	ss3	n-dE9ss5
chr2	+	NM_001282735	6963	201332013	ss3	E10
chr2	+	NM_001282735	6963	201332122	ss5	E10
chr2	+	NM_001282735	6963	201334637	ss3	E11
chr2	+	NM_001282735	6963	201334739	ss5	E11
chr2	+	NM_001282735	6963	201337555	ss3	E12
chr2	+	NM_001282735	6963	201337715	ss5	n-dE12ss3
chr2	+	NM_001282735	6963	201337775	ss5	E12
chr2	+	NM_001282735	6963	201342359	ss3	E13
chr2	+	NM_001282735	6963	201342754	ce	ce
chr2	+	NM_001282735	6963	201346986	te	E13
chr2	+	NM_001282755	15445	42721709	ts	E1
chr2	+	NM_001282755	15445	42722146	ss5	E1
chr2	+	NM_001282755	15445	42722303	ss3	E2
chr2	+	NM_001282755	15445	42722394	ss5	E2
chr2	+	NM_001282755	15445	42795913	ss5	NM_020744:E1
chr2	+	NM_001282755	15445	42797577	ss3	E3
chr2	+	NM_001282755	15445	42797644	ss5	E3
chr2	+	NM_001282755	15445	42806247	ss3	E4
chr2	+	NM_001282755	15445	42806319	cs	cs
chr2	+	NM_001282755	15445	42806340	ss5	E4
chr2	+	NM_001282755	15445	42836598	ss3	E5
chr2	+	NM_001282755	15445	42836724	ss5	E5
chr2	+	NM_001282755	15445	42867313	ss3	E6
chr2	+	NM_001282755	15445	42867376	ss5	E6
chr2	+	NM_001282755	15445	42871267	ss3	E7
chr2	+	NM_001282755	15445	42871384	ss5	E7
chr2	+	NM_001282755	15445	42883340	ss3	E8
chr2	+	NM_001282755	15445	42883442	ss5	E8
chr2	+	NM_001282755	15445	42886903	ss3	E9
chr2	+	NM_001282755	15445	42887002	ss5	E9
chr2	+	NM_001282755	15445	42909541	ss3	E10
chr2	+	NM_001282755	15445	42909729	ss5	E10
chr2	+	NM_001282755	15445	42922905	ss3	E11
chr2	+	NM_001282755	15445	42922979	ss5	E11
chr2	+	NM_001282755	15445	42924916	ss3	E12
chr2	+	NM_001282755	15445	42924974	ss5	E12
chr2	+	NM_001282755	15445	42931334	ss3	NM_020744:E12
chr2	+	NM_001282755	15445	42931337	ss3	E13
chr2	+	NM_001282755	15445	42931458	ss5	E13
chr2	+	NM_001282755	15445	42935043	ss3	E14
chr2	+	NM_001282755	15445	42935194	ss5	E14
chr2	+	NM_001282755	15445	42936014	ss3	E15
chr2	+	NM_001282755	15445	42936236	ss5	E15
chr2	+	NM_001282755	15445	42946128	ss3	E16
chr2	+	NM_001282755	15445	42946214	ss5	E16
chr2	+	NM_001282755	15445	42950029	ss3	E17
chr2	+	NM_001282755	15445	42950175	ss5	E17
chr2	+	NM_001282755	15445	42980514	ss3	E18
chr2	+	NM_001282755	15445	42980539	ce	ce
chr2	+	NM_001282755	15445	42984087	te	E18
chr2	+	NM_001282761	2299	55746731	ts	E1
chr2	+	NM_001282761	2299	55746938	cs	cs
chr2	+	NM_001282761	2299	55747052	ss5	E1
chr2	+	NM_001282761	2299	55747541	ss3	E2
chr2	+	NM_001282761	2299	55747615	ss5	E2
chr2	+	NM_001282761	2299	55749238	ss3	E3
chr2	+	NM_001282761	2299	55749302	ss5	E3
chr2	+	NM_001282761	2299	55750857	ss3	E4
chr2	+	NM_001282761	2299	55750958	ss5	E4
chr2	+	NM_001282761	2299	55756014	ss3	E5
chr2	+	NM_001282761	2299	55756128	ss5	E5
chr2	+	NM_001282761	2299	55761009	ss3	E6
chr2	+	NM_001282761	2299	55761096	ss5	E6
chr2	+	NM_001282761	2299	55762848	ss3	E7
chr2	+	NM_001282761	2299	55762899	ss5	E7
chr2	+	NM_001282761	2299	55764619	ss3	E8
chr2	+	NM_001282761	2299	55764721	ss5	E8
chr2	+	NM_001282761	2299	55765901	ss3	n-dE8ss5
chr2	+	NM_001282761	2299	55771074	ss3	E9
chr2	+	NM_001282761	2299	55771210	ss5	E9
chr2	+	NM_001282761	2299	55771356	ss3	E10
chr2	+	NM_001282761	2299	55771505	ss5	E10
chr2	+	NM_001282761	2299	55772043	ss3	E11
chr2	+	NM_001282761	2299	55772144	ce	ce
chr2	+	NM_001282761	2299	55772216	te	E11
chr2	+	NM_001282777	41412	113299492	ts	E1
chr2	+	NM_001282777	41412	113300248	ss5	E1
chr2	+	NM_001282777	41412	113303408	ss3	E2
chr2	+	NM_001282777	41412	113303499	ss5	E2
chr2	+	NM_001282777	41412	113304589	ss3	E3
chr2	+	NM_001282777	41412	113304756	ss5	E3
chr2	+	NM_001282777	41412	113304998	ss3	E4
chr2	+	NM_001282777	41412	113305070	cs	cs
chr2	+	NM_001282777	41412	113305144	ss5	E4
chr2	+	NM_001282777	41412	113306844	ss3	E5
chr2	+	NM_001282777	41412	113306976	ss5	E5
chr2	+	NM_001282777	41412	113308443	ss3	E6
chr2	+	NM_001282777	41412	113308579	ss5	E6
chr2	+	NM_001282777	41412	113309352	ss3	E7
chr2	+	NM_001282777	41412	113309575	ss5	E7
chr2	+	NM_001282777	41412	113310222	ss3	E8
chr2	+	NM_001282777	41412	113310393	ss5	E8
chr2	+	NM_001282777	41412	113315487	ss3	E9
chr2	+	NM_001282777	41412	113315658	ss5	E9
chr2	+	NM_001282777	41412	113316870	ss3	E10
chr2	+	NM_001282777	41412	113317151	ss5	E10
chr2	+	NM_001282777	41412	113321943	ss3	E11
chr2	+	NM_001282777	41412	113322076	ss5	E11
chr2	+	NM_001282777	41412	113325544	ss3	E12
chr2	+	NM_001282777	41412	113325714	ss5	E12
chr2	+	NM_001282777	41412	113326323	ss3	E13
chr2	+	NM_001282777	41412	113326479	ss5	E13
chr2	+	NM_001282777	41412	113330139	ss3	E14
chr2	+	NM_001282777	41412	113330335	ss5	E14
chr2	+	NM_001282777	41412	113331139	ss3	E15
chr2	+	NM_001282777	41412	113331392	ss5	E15
chr2	+	NM_001282777	41412	113332424	ss3	E16
chr2	+	NM_001282777	41412	113333306	ce	ce
chr2	+	NM_001282777	41412	113334729	te	E16
chr2	+	NM_001282805	39341	160568968	ts	E1
chr2	+	NM_001282805	39341	160569117	ss5	E1
chr2	+	NM_001282805	39341	160569172	ss5	n-dE1ss5
chr2	+	NM_001282805	39341	160571068	ss3	E2
chr2	+	NM_001282805	39341	160571109	ss5	E2
chr2	+	NM_001282805	39341	160572192	ss3	E3
chr2	+	NM_001282805	39341	160572277	ss5	E3
chr2	+	NM_001282805	39341	160585520	ss3	E4
chr2	+	NM_001282805	39341	160585534	cs	cs
chr2	+	NM_001282805	39341	160585686	ss5	E4
chr2	+	NM_001282805	39341	160599572	ss3	E5
chr2	+	NM_001282805	39341	160599764	ss5	E5
chr2	+	NM_001282805	39341	160602281	ss3	E6
chr2	+	NM_001282805	39341	160602448	ss5	E6
chr2	+	NM_001282805	39341	160604316	ss3	E7
chr2	+	NM_001282805	39341	160605414	ss5	E7
chr2	+	NM_001282805	39341	160608913	ss3	E8
chr2	+	NM_001282805	39341	160609082	ss5	E8
chr2	+	NM_001282805	39341	160615737	ss3	E9
chr2	+	NM_001282805	39341	160615846	ss5	E9
chr2	+	NM_001282805	39341	160619391	ss3	E10
chr2	+	NM_001282805	39341	160619504	ss5	E10
chr2	+	NM_001282805	39341	160621137	ss3	E11
chr2	+	NM_001282805	39341	160621185	ss5	E11
chr2	+	NM_001282805	39341	160623795	ss3	E12
chr2	+	NM_001282805	39341	160623853	ce	ce
chr2	+	NM_001282805	39341	160625094	te	E12
chr2	+	NM_001282925	52596	204192962	ts	E1
chr2	+	NM_001282925	52596	204193238	cs	cs
chr2	+	NM_001282925	52596	204193354	ss5	E1
chr2	+	NM_001282925	52596	204231600	ss3	E2
chr2	+	NM_001282925	52596	204231604	ss3	n-dE2ss3
chr2	+	NM_001282925	52596	204231767	ss5	E2
chr2	+	NM_001282925	52596	204240780	ss3	n-dE2ss5
chr2	+	NM_001282925	52596	204240855	ss5	NM_001282927:E2
chr2	+	NM_001282925	52596	204244931	ss3	E3
chr2	+	NM_001282925	52596	204245107	ss5	E3
chr2	+	NM_001282925	52596	204246912	ss3	E4
chr2	+	NM_001282925	52596	204246929	ss5	E4
chr2	+	NM_001282925	52596	204255769	ss3	E5
chr2	+	NM_001282925	52596	204255866	ss5	E5
chr2	+	NM_001282925	52596	204259423	ss3	E6
chr2	+	NM_001282925	52596	204259569	ss5	E6
chr2	+	NM_001282925	52596	204260379	ss3	E7
chr2	+	NM_001282925	52596	204260503	ss5	E7
chr2	+	NM_001282925	52596	204261508	ss3	E8
chr2	+	NM_001282925	52596	204261690	ss5	E8
chr2	+	NM_001282925	52596	204267299	ss3	E9
chr2	+	NM_001282925	52596	204267457	ss5	E9
chr2	+	NM_001282925	52596	204276008	ss3	n-dE9ss5
chr2	+	NM_001282925	52596	204276094	ss5	n-dE9ss5
chr2	+	NM_001282925	52596	204281631	ss3	E10
chr2	+	NM_001282925	52596	204281637	ss3	n-dE10ss3
chr2	+	NM_001282925	52596	204281804	ss5	E10
chr2	+	NM_001282925	52596	204291900	ss3	E11
chr2	+	NM_001282925	52596	204292075	ce	ce
chr2	+	NM_001282925	52596	204296896	te	E11
chr2	+	NM_001282950	10853	232646593	ss5	NM_001282951:E1
chr2	+	NM_001282950	10853	232651093	ts	E1
chr2	+	NM_001282950	10853	232651248	ss5	E1
chr2	+	NM_001282950	10853	232653265	ss3	E2
chr2	+	NM_001282950	10853	232653281	cs	cs
chr2	+	NM_001282950	10853	232653442	ss5	E2
chr2	+	NM_001282950	10853	232656443	ss3	E3
chr2	+	NM_001282950	10853	232656518	ss5	E3
chr2	+	NM_001282950	10853	232658956	ss3	n-dE3ss5
chr2	+	NM_001282950	10853	232658973	ss3	E4
chr2	+	NM_001282950	10853	232659061	ss5	E4
chr2	+	NM_001282950	10853	232660816	ss3	E5
chr2	+	NM_001282950	10853	232661018	ss5	E5
chr2	+	NM_001282950	10853	232663569	ss3	E6
chr2	+	NM_001282950	10853	232663674	ss5	E6
chr2	+	NM_001282950	10853	232665865	ss3	E7
chr2	+	NM_001282950	10853	232665917	ss5	E7
chr2	+	NM_001282950	10853	232672197	ss3	E8
chr2	+	NM_001282950	10853	232672329	ce	ce
chr2	+	NM_001282950	10853	232673963	te	E8
chr2	+	NM_001282958	48246	233414266	ss5	n
chr2	+	NM_001282958	48246	233414284	ss3	n-dnss5
chr2	+	NM_001282958	48246	233415297	ts	E1
chr2	+	NM_001282958	48246	233415435	cs	cs
chr2	+	NM_001282958	48246	233415454	ss5	E1
chr2	+	NM_001282958	48246	233421126	ss3	E2
chr2	+	NM_001282958	48246	233421240	ss5	E2
chr2	+	NM_001282958	48246	233422594	ss3	E3
chr2	+	NM_001282958	48246	233422728	ss5	E3
chr2	+	NM_001282958	48246	233428957	ss3	E4
chr2	+	NM_001282958	48246	233429061	ss5	E4
chr2	+	NM_001282958	48246	233431539	ss3	E5
chr2	+	NM_001282958	48246	233431691	ss5	E5
chr2	+	NM_001282958	48246	233431788	ss3	E6
chr2	+	NM_001282958	48246	233431924	ss5	E6
chr2	+	NM_001282958	48246	233433655	ss3	NM_004846:E7
chr2	+	NM_001282958	48246	233438973	ss3	E7
chr2	+	NM_001282958	48246	233439018	ce	ce
chr2	+	NM_001282958	48246	233439051	ss5	E7
chr2	+	NM_001282958	48246	233445614	ss3	E8
chr2	+	NM_001282958	48246	233448355	te	E8
chr2	+	NM_001282973	57864	242255025	ss5	NM_001008491:E1
chr2	+	NM_001282973	57864	242255276	ts	E1
chr2	+	NM_001282973	57864	242255397	ss5	E1
chr2	+	NM_001282973	57864	242255837	ss3	E2
chr2	+	NM_001282973	57864	242255955	ss5	E2
chr2	+	NM_001282973	57864	242255970	ss5	NM_001321034:E2
chr2	+	NM_001282973	57864	242256914	ss3	E3
chr2	+	NM_001282973	57864	242257014	ss5	E3
chr2	+	NM_001282973	57864	242257652	ss3	E4
chr2	+	NM_001282973	57864	242257759	ss5	E4
chr2	+	NM_001282973	57864	242259702	ss5	NM_001008492:E2
chr2	+	NM_001282973	57864	242263631	ss3	E5
chr2	+	NM_001282973	57864	242263648	cs	cs
chr2	+	NM_001282973	57864	242263656	ss5	E5
chr2	+	NM_001282973	57864	242265408	ss3	E6
chr2	+	NM_001282973	57864	242265528	ss5	E6
chr2	+	NM_001282973	57864	242274541	ss3	E7
chr2	+	NM_001282973	57864	242274627	ss5	E7
chr2	+	NM_001282973	57864	242274737	ss3	E8
chr2	+	NM_001282973	57864	242274766	ss5	E8
chr2	+	NM_001282973	57864	242275052	ss3	n-dE8ss5
chr2	+	NM_001282973	57864	242275374	ss3	NM_001349314:E3
chr2	+	NM_001282973	57864	242275390	ss3	E9
chr2	+	NM_001282973	57864	242275513	ss5	E9
