Gblock_id	cds_len	transcript_len
NM_002357:19962:12	0	188
NM_002357:19962:13	0	4660
NM_002371:51830:1	0	138
NM_002371:51830:2	0	93
NM_002371:51830:3	0	22073
NM_002371:51830:4	0	168
NM_002371:51830:5	0	1454
NM_002371:51830:6	0	126
NM_002371:51830:7	0	3674
NM_002371:51830:8	0	75
NM_002371:51830:9	0	537
NM_002398:32074:1	0	457
NM_002398:32074:2	0	12
NM_002398:32074:3	0	1868
NM_002398:32074:4	0	227
NM_002398:32074:5	0	1879
NM_002398:32074:6	0	142
NM_002398:32074:7	0	577
NM_002398:32074:8	0	51
NM_002398:32074:9	0	801
NM_002398:32074:10	0	51
NM_002398:32074:11	0	1437
NM_002398:32074:12	0	147
NM_002398:32074:13	0	21060
NM_002398:32074:14	0	112
NM_002398:32074:15	0	47928
NM_002398:32074:16	0	146
NM_002398:32074:17	0	35648
NM_002398:32074:18	0	77
NM_002398:32074:19	0	19433
NM_002398:32074:20	0	59
NM_002398:32074:21	0	1155
NM_002398:32074:22	0	90
NM_002398:32074:23	0	293
NM_002398:32074:24	0	59
NM_002398:32074:25	0	37
NM_002398:32074:26	0	2100
NM_002398:32074:27	0	1514
NM_002410:8335:1	0	1040
NM_002410:8335:2	0	3
NM_002410:8335:3	0	142
NM_002410:8335:4	0	241
NM_002410:8335:5	0	15741
NM_002410:8335:6	0	165
NM_002410:8335:7	0	46978
NM_002410:8335:8	0	77
NM_002410:8335:9	0	1044
NM_002410:8335:10	0	90
NM_002410:8335:11	0	17477
NM_002410:8335:12	0	72
NM_002410:8335:13	0	1970
NM_002410:8335:14	0	162
NM_002410:8335:15	0	3169
NM_002410:8335:16	0	170
NM_002410:8335:17	0	3170
NM_002410:8335:18	0	135
NM_002410:8335:19	0	4740
NM_002410:8335:20	0	134
NM_002410:8335:21	0	12336
NM_002410:8335:22	0	134
NM_002410:8335:23	0	40579
NM_002410:8335:24	0	150
NM_002410:8335:25	0	9731
NM_002410:8335:26	0	147
NM_002410:8335:27	0	9787
NM_002410:8335:28	0	117
NM_002410:8335:29	0	5445
NM_002410:8335:30	0	75
NM_002410:8335:31	0	13318
NM_002410:8335:32	0	158
NM_002410:8335:33	0	6733
NM_002410:8335:34	0	199
NM_002410:8335:35	0	5774
NM_002518:47642:1	0	264
NM_002518:47642:2	0	84318
NM_002518:47642:3	0	22
NM_002518:47642:4	0	32
NM_002518:47642:5	0	20359
NM_002518:47642:6	0	149
NM_002518:47642:7	0	7615
NM_002518:47642:8	0	92
NM_002518:47642:9	0	4751
NM_002518:47642:10	0	90
NM_002518:47642:11	0	10392
NM_002518:47642:12	0	121
NM_002518:47642:13	0	1011
NM_002518:47642:14	0	114
NM_002518:47642:15	0	14577
NM_002518:47642:16	0	119
NM_002518:47642:17	0	684
NM_002518:47642:18	0	83
NM_002518:47642:19	0	716
NM_002518:47642:20	0	107
NM_002518:47642:21	0	2514
NM_002518:47642:22	0	148
NM_002518:47642:23	0	2561
NM_002518:47642:24	0	85
NM_002518:47642:25	0	3728
NM_002518:47642:26	0	142
NM_002518:47642:27	0	513
NM_002518:47642:28	0	110
NM_002518:47642:29	0	2142
NM_002518:47642:30	0	90
NM_002518:47642:31	0	4431
NM_002518:47642:32	0	147
NM_002518:47642:33	0	5701
NM_002518:47642:34	0	198
NM_002518:47642:35	0	1979
NM_002518:47642:36	0	191
NM_002518:47642:37	0	333
NM_002518:47642:38	0	93
NM_002518:47642:39	0	2474
NM_002518:47642:40	0	181
NM_002518:47642:41	0	1872
NM_002518:47642:42	0	183
NM_002518:47642:43	0	213
NM_002518:47642:44	0	1030
NM_002618:11452:1	0	83
NM_002618:11452:2	0	92
NM_002618:11452:3	0	332
NM_002618:11452:4	0	5
NM_002618:11452:5	0	13230
NM_002618:11452:6	0	695
NM_002618:11452:7	0	13612
NM_002618:11452:8	0	126
NM_002618:11452:9	0	2620
NM_002618:11452:10	0	299
NM_002618:11452:11	0	3220
NM_002664:32724:1	0	162
NM_002664:32724:2	0	42
NM_002664:32724:3	0	14934
NM_002664:32724:4	0	156
NM_002664:32724:5	0	239
NM_002664:32724:6	0	182
NM_002664:32724:7	0	1637
NM_002664:32724:8	0	92
NM_002664:32724:9	0	3868
NM_002664:32724:10	0	185
NM_002664:32724:11	0	1700
NM_002664:32724:12	0	105
NM_002664:32724:13	0	4670
NM_002664:32724:14	0	84
NM_002664:32724:15	0	861
NM_002664:32724:16	0	70
NM_002664:32724:17	0	1503
NM_002664:32724:18	0	137
NM_002664:32724:19	0	1637
NM_002665:33876:1	0	8297
NM_002665:33876:2	0	1684
NM_002665:33876:3	0	67
NM_002665:33876:4	0	49
NM_002665:33876:5	0	4044
NM_002665:33876:6	0	136
NM_002665:33876:7	0	1145
NM_002665:33876:8	0	106
NM_002665:33876:9	0	1
NM_002665:33876:10	0	3185
NM_002665:33876:11	0	2656
NM_002807:10979:1	0	162
NM_002807:10979:2	0	16
NM_002807:10979:3	0	4225
NM_002807:10979:4	0	44
NM_002807:10979:5	0	937
NM_002807:10979:6	0	74
NM_002807:10979:7	0	184
NM_002807:10979:8	0	170
NM_002807:10979:9	0	4230
NM_002807:10979:10	0	206
NM_002807:10979:11	0	2913
NM_002807:10979:12	0	144
NM_002807:10979:13	0	2020
NM_002807:10979:14	0	227
NM_002807:10979:15	0	3095
NM_002807:10979:16	0	61
NM_002807:10979:17	0	1462
NM_002807:10979:18	0	129
NM_002807:10979:19	0	1496
NM_002807:10979:20	0	89
NM_002807:10979:21	0	788
NM_002807:10979:22	0	79
NM_002807:10979:23	0	526
NM_002807:10979:24	0	174
NM_002807:10979:25	0	2568
NM_002807:10979:26	0	112
NM_002807:10979:27	0	572
NM_002807:10979:28	0	197
NM_002807:10979:29	0	1255
NM_002807:10979:30	0	96
NM_002807:10979:31	0	2002
NM_002807:10979:32	0	65
NM_002807:10979:33	0	51554
NM_002807:10979:34	0	115
NM_002807:10979:35	0	7389
NM_002807:10979:36	0	117
NM_002807:10979:37	0	7207
NM_002807:10979:38	0	103
NM_002807:10979:39	0	7673
NM_002807:10979:40	0	170
NM_002807:10979:41	0	2125
NM_002807:10979:42	0	93
NM_002807:10979:43	0	1472
NM_002807:10979:44	0	87
NM_002807:10979:45	0	584
NM_002807:10979:46	0	147
NM_002807:10979:47	0	4548
NM_002807:10979:48	0	147
NM_002807:10979:49	0	9
NM_002807:10979:50	0	1813
NM_002807:10979:51	0	292
NM_002823:12613:1	0	1296
NM_002823:12613:2	0	182
NM_002823:12613:3	0	45
NM_002823:12613:4	0	1925
NM_002823:12613:5	0	671
NM_002823:12613:6	0	72
NM_002823:12613:7	0	467
NM_002823:12613:8	0	3
NM_002823:12613:9	0	36
NM_002823:12613:10	0	42
NM_002823:12613:11	0	16
NM_002823:12613:12	0	459
NM_002823:12613:13	0	74
NM_002823:12613:14	0	287
NM_002823:12613:15	0	48
NM_002823:12613:16	0	689
NM_002830:28650:1	0	754
NM_002830:28650:2	0	49452
NM_002830:28650:3	0	17
NM_002830:28650:4	0	138
NM_002830:28650:5	0	52544
NM_002830:28650:6	0	108
NM_002830:28650:7	0	14679
NM_002830:28650:8	0	43
NM_002830:28650:9	0	77
NM_002830:28650:10	0	21
NM_002830:28650:11	0	79
NM_002830:28650:12	0	4243
NM_002830:28650:13	0	45
NM_002830:28650:14	0	266
NM_002830:28650:15	0	53
NM_002830:28650:16	0	353
NM_002830:28650:17	0	121
NM_002830:28650:18	0	3171
NM_002830:28650:19	0	88
NM_002830:28650:20	0	14835
NM_002830:28650:21	0	89
NM_002830:28650:22	0	14372
NM_002830:28650:23	0	64
NM_002830:28650:24	0	4826
NM_002830:28650:25	0	173
NM_002830:28650:26	0	6356
NM_002830:28650:27	0	69
NM_002830:28650:28	0	5757
NM_002830:28650:29	0	126
NM_002830:28650:30	0	2250
NM_002830:28650:31	0	159
NM_002830:28650:32	0	10122
NM_002830:28650:33	0	160
NM_002830:28650:34	0	1100
NM_002830:28650:35	0	84
NM_002830:28650:36	0	93
NM_002830:28650:37	0	57
NM_002830:28650:38	0	5398
NM_002830:28650:39	0	157
NM_002830:28650:40	0	3027
NM_002830:28650:41	0	167
NM_002830:28650:42	0	1520
NM_002830:28650:43	0	91
NM_002830:28650:44	0	81
NM_002830:28650:45	0	62
NM_002830:28650:46	0	3729
NM_002830:28650:47	0	147
NM_002830:28650:48	0	1662
NM_002830:28650:49	0	129
NM_002830:28650:50	0	2752
NM_002830:28650:51	0	149
NM_002830:28650:52	0	2191
NM_002830:28650:53	0	136
NM_002830:28650:54	0	9011
NM_002830:28650:55	0	87
NM_002830:28650:56	0	7828
NM_002881:50656:1	0	143
NM_002881:50656:2	0	25634
NM_002881:50656:3	0	3
NM_002881:50656:4	0	47
NM_002881:50656:5	0	114
NM_002881:50656:6	0	7095
NM_002881:50656:7	0	209
NM_002881:50656:8	0	3497
NM_002881:50656:9	0	178
NM_002881:50656:10	0	3383
NM_002881:50656:11	0	120
NM_002881:50656:12	0	1450
NM_002908:22240:1	0	346
NM_002908:22240:2	0	10
NM_002908:22240:3	0	9832
NM_002908:22240:4	0	143
NM_002908:22240:5	0	2571
NM_002908:22240:6	0	149
NM_002908:22240:7	0	6446
NM_002908:22240:8	0	92
NM_002908:22240:9	0	15793
NM_002908:22240:10	0	141
NM_002908:22240:11	0	1173
NM_002908:22240:12	0	105
NM_002908:22240:13	0	98
NM_002908:22240:14	0	213
NM_002908:22240:15	0	1434
NM_002908:22240:16	0	69
NM_002908:22240:17	0	273
NM_002908:22240:18	0	96
NM_002908:22240:19	0	95
NM_002908:22240:20	0	69
NM_002908:22240:21	0	1120
NM_002908:22240:22	0	773
NM_002908:22240:23	0	5621
NM_002909:22239:1	0	57
NM_002909:22239:2	0	301
NM_002909:22239:3	0	46
NM_002909:22239:4	0	64
NM_002909:22239:5	0	636
NM_002909:22239:6	0	119
NM_002909:22239:7	0	307
NM_002909:22239:8	0	138
NM_002909:22239:9	0	715
NM_002909:22239:10	0	112
NM_002909:22239:11	0	195
NM_002909:22239:12	0	68
NM_002909:22239:13	0	204
NM_003048:37815:1	0	315
NM_003048:37815:2	0	289
NM_003048:37815:3	0	37426
NM_003048:37815:4	0	464
NM_003048:37815:5	0	7072
NM_003048:37815:6	0	251
NM_003048:37815:7	0	17910
NM_003048:37815:8	0	218
NM_003048:37815:9	0	655
NM_003048:37815:10	0	203
NM_003048:37815:11	0	10077
NM_003048:37815:12	0	90
NM_003048:37815:13	0	539
NM_003048:37815:14	0	71
NM_003048:37815:15	0	5956
NM_003048:37815:16	0	162
NM_003048:37815:17	0	1174
NM_003048:37815:18	0	97
NM_003048:37815:19	0	2041
NM_003048:37815:20	0	132
NM_003048:37815:21	0	1170
NM_003048:37815:22	0	91
NM_003048:37815:23	0	2182
NM_003048:37815:24	0	371
NM_003048:37815:25	0	2861
NM_003124:47426:1	0	50
NM_003124:47426:2	0	304
NM_003124:47426:3	0	577
NM_003124:47426:4	0	291
NM_003124:47426:5	0	2742
NM_003124:47426:6	0	191
NM_003124:47426:7	0	623
NM_003128:34146:1	0	202
NM_003128:34146:2	0	69853
NM_003128:34146:3	0	47
NM_003128:34146:4	0	148
NM_003128:34146:5	0	32321
NM_003128:34146:6	0	40204
NM_003128:34146:7	0	152
NM_003128:34146:8	0	12917
NM_003128:34146:9	0	174
NM_003128:34146:10	0	3872
NM_003128:34146:11	0	92
NM_003128:34146:12	0	1309
NM_003128:34146:13	0	81
NM_003128:34146:14	0	389
NM_003128:34146:15	0	116
NM_003128:34146:16	0	3206
NM_003128:34146:17	0	113
NM_003128:34146:18	0	787
NM_003128:34146:19	0	188
NM_003128:34146:20	0	991
NM_003128:34146:21	0	118
NM_003128:34146:22	0	1207
NM_003128:34146:23	0	159
NM_003128:34146:24	0	969
NM_003128:34146:25	0	303
NM_003128:34146:26	0	1862
NM_003128:34146:27	0	154
NM_003128:34146:28	0	682
NM_003128:34146:29	0	871
NM_003128:34146:30	0	88
NM_003128:34146:31	0	138
NM_003128:34146:32	0	825
NM_003128:34146:33	0	757
NM_003128:34146:34	0	954
NM_003128:34146:35	0	203
NM_003128:34146:36	0	4944
NM_003128:34146:37	0	91
NM_003128:34146:38	0	5179
NM_003128:34146:39	0	147
NM_003128:34146:40	0	1193
NM_003128:34146:41	0	264
NM_003128:34146:42	0	642
NM_003128:34146:43	0	225
NM_003128:34146:44	0	474
NM_003128:34146:45	0	90
NM_003128:34146:46	0	176
NM_003128:34146:47	0	282
NM_003128:34146:48	0	655
NM_003128:34146:49	0	131
NM_003128:34146:50	0	1724
NM_003128:34146:51	0	205
NM_003128:34146:52	0	424
NM_003128:34146:53	0	375
NM_003128:34146:54	0	3619
NM_003128:34146:55	0	245
NM_003128:34146:56	0	1216
NM_003128:34146:57	0	139
NM_003128:34146:58	0	705
NM_003128:34146:59	0	85
NM_003128:34146:60	0	1851
NM_003128:34146:61	0	197
NM_003128:34146:62	0	1107
NM_003128:34146:63	0	113
NM_003128:34146:64	0	669
NM_003128:34146:65	0	64
NM_003128:34146:66	0	4453
NM_003128:34146:67	0	239
NM_003128:34146:68	0	1223
NM_003128:34146:69	0	174
NM_003128:34146:70	0	1515
NM_003128:34146:71	0	43
NM_003128:34146:72	0	704
NM_003128:34146:73	0	219
NM_003128:34146:74	0	2877
NM_003142:45212:1	0	57274
NM_003142:45212:2	0	165
NM_003142:45212:3	0	1975
NM_003142:45212:4	0	9
NM_003142:45212:5	0	66
NM_003142:45212:6	0	4447
NM_003142:45212:7	0	104
NM_003142:45212:8	0	87
NM_003142:45212:9	0	175
NM_003142:45212:10	0	945
NM_003142:45212:11	0	108
NM_003142:45212:12	0	78
NM_003142:45212:13	0	101
NM_003142:45212:14	0	1410
NM_003142:45212:15	0	72
NM_003142:45212:16	0	306
NM_003142:45212:17	0	43
NM_003142:45212:18	0	1380
NM_003142:45212:19	0	141
NM_003142:45212:20	0	434
NM_003142:45212:21	0	187
NM_003142:45212:22	0	138
NM_003142:45212:23	0	141
NM_003142:45212:24	0	344
NM_003142:45212:25	0	89
NM_003142:45212:26	0	305
NM_003385:47208:1	0	357
NM_003385:47208:2	0	379
NM_003385:47208:3	0	51151
NM_003385:47208:4	0	5
NM_003385:47208:5	0	162
NM_003385:47208:6	0	57173
NM_003385:47208:7	0	216
NM_003385:47208:8	0	5571
NM_003385:47208:9	0	198
NM_003385:47208:10	0	1045
NM_003581:7919:1	0	76
NM_003581:7919:2	0	71291
NM_003581:7919:3	0	184
NM_003581:7919:4	0	38433
NM_003581:7919:5	0	16
NM_003581:7919:6	0	226
NM_003581:7919:7	0	26038
NM_003581:7919:8	0	722
NM_003581:7919:9	0	10932
NM_003581:7919:10	0	195
NM_003581:7919:11	0	1098
NM_003597:1119:1	0	162
NM_003597:1119:2	0	42
NM_003597:1119:3	0	2391
NM_003597:1119:4	0	270
NM_003597:1119:5	0	1230
NM_003597:1119:6	0	946
NM_003597:1119:7	0	3631
NM_003597:1119:8	0	281
NM_003597:1119:9	0	2329
NM_003628:26002:1	0	339
NM_003628:26002:2	0	75961
NM_003628:26002:3	0	5
NM_003628:26002:4	0	132
NM_003628:26002:5	0	43954
NM_003628:26002:6	0	113
NM_003628:26002:7	0	25686
NM_003628:26002:8	0	35
NM_003628:26002:9	0	17885
NM_003628:26002:10	0	126
NM_003628:26002:11	0	6
NM_003628:26002:12	0	109
NM_003628:26002:13	0	191
NM_003628:26002:14	0	3456
NM_003628:26002:15	0	247
NM_003628:26002:16	0	303
NM_003628:26002:17	0	6325
NM_003628:26002:18	0	189
NM_003628:26002:19	0	2128
NM_003628:26002:20	0	3
NM_003628:26002:21	0	217
NM_003628:26002:22	0	6337
NM_003628:26002:23	0	133
NM_003628:26002:24	0	1726
NM_003628:26002:25	0	214
NM_003628:26002:26	0	15431
NM_003628:26002:27	0	184
NM_003628:26002:28	0	3018
NM_003628:26002:29	0	118
NM_003628:26002:30	0	218
NM_003628:26002:31	0	1228
NM_003628:26002:32	0	192
NM_003628:26002:33	0	183
NM_003628:26002:34	0	174
NM_003628:26002:35	0	2967
NM_003628:26002:36	0	151
NM_003628:26002:37	0	2614
NM_003628:26002:38	0	542
NM_003628:26002:39	0	196
NM_003628:26002:40	0	3761
NM_003628:26002:41	0	85
NM_003628:26002:42	0	121
NM_003628:26002:43	0	118
NM_003628:26002:44	0	2738
NM_003628:26002:45	0	129
NM_003628:26002:46	0	1331
NM_003628:26002:47	0	82
NM_003628:26002:48	0	300
NM_003628:26002:49	0	74
NM_003628:26002:50	0	1774
NM_003628:26002:51	0	249
NM_003628:26002:52	0	751
NM_003642:38536:1	0	76
NM_003642:38536:2	0	7
NM_003642:38536:3	0	3029
NM_003642:38536:4	0	105
NM_003642:38536:5	0	21076
NM_003642:38536:6	0	76
NM_003642:38536:7	0	6095
NM_003642:38536:8	0	121
NM_003642:38536:9	0	12339
NM_003642:38536:10	0	180
NM_003642:38536:11	0	269
NM_003642:38536:12	0	122
NM_003642:38536:13	0	500
NM_003642:38536:14	0	105
NM_003642:38536:15	0	329
NM_003642:38536:16	0	107
NM_003642:38536:17	0	17625
NM_003642:38536:18	0	152
NM_003642:38536:19	0	2912
NM_003642:38536:20	0	117
NM_003642:38536:21	0	3822
NM_003642:38536:22	0	168
NM_003642:38536:23	0	334
NM_003659:7592:1	0	47
NM_003659:7592:2	0	260
NM_003659:7592:3	0	27219
NM_003659:7592:4	0	90
NM_003659:7592:5	0	13968
NM_003659:7592:6	0	91
NM_003659:7592:7	0	2346
NM_003659:7592:8	0	121
NM_003659:7592:9	0	95
NM_003659:7592:10	0	75
NM_003659:7592:11	0	3910
NM_003659:7592:12	0	72
NM_003659:7592:13	0	1370
NM_003659:7592:14	0	80
NM_003659:7592:15	0	3059
NM_003659:7592:16	0	81
NM_003659:7592:17	0	16266
NM_003659:7592:18	0	126
NM_003659:7592:19	0	6397
NM_003659:7592:20	0	109
NM_003659:7592:21	0	13534
NM_003659:7592:22	0	128
NM_003659:7592:23	0	10961
NM_003659:7592:24	0	52
NM_003659:7592:25	0	4489
NM_003659:7592:26	0	77
NM_003659:7592:27	0	1852
NM_003659:7592:28	0	113
NM_003659:7592:29	0	5775
NM_003659:7592:30	0	70
NM_003659:7592:31	0	2394
NM_003659:7592:32	0	62
NM_003659:7592:33	0	5787
NM_003659:7592:34	0	90
NM_003659:7592:35	0	7360
NM_003659:7592:36	0	100
NM_003659:7592:37	0	2379
NM_003659:7592:38	0	58
NM_003659:7592:39	0	14268
NM_003659:7592:40	0	122
NM_003659:7592:41	0	5641
NM_003761:28698:1	0	15846
NM_003761:28698:2	0	156
NM_003761:28698:3	0	3
NM_003761:28698:4	0	1359
NM_003761:28698:5	0	159
NM_003761:28698:6	0	2408
NM_003761:28698:7	0	141
NM_003761:28698:8	0	317
NM_003812:14980:1	0	223
NM_003812:14980:2	0	214
NM_003812:14980:3	0	1226
NM_003812:14980:4	0	218
NM_003812:14980:5	0	35707
NM_003812:14980:6	0	77
NM_003812:14980:7	0	49576
NM_003812:14980:8	0	64
NM_003812:14980:9	0	11103
NM_003812:14980:10	0	83
NM_003812:14980:11	0	1118
NM_003812:14980:12	0	64
NM_003812:14980:13	0	4112
NM_003812:14980:14	0	73
NM_003812:14980:15	0	779
NM_003812:14980:16	0	74
NM_003812:14980:17	0	1740
NM_003812:14980:18	0	66
NM_003812:14980:19	0	7266
NM_003812:14980:20	0	72
NM_003812:14980:21	0	2456
NM_003812:14980:22	0	164
NM_003812:14980:23	0	1009
NM_003812:14980:24	0	85
NM_003812:14980:25	0	990
NM_003812:14980:26	0	91
NM_003812:14980:27	0	2726
NM_003812:14980:28	0	49
NM_003812:14980:29	0	2154
NM_003812:14980:30	0	100
NM_003812:14980:31	0	3417
NM_003812:14980:32	0	72
NM_003812:14980:33	0	915
NM_003812:14980:34	0	90
NM_003812:14980:35	0	1298
NM_003812:14980:36	0	81
NM_003812:14980:37	0	14129
NM_003812:14980:38	0	51
NM_003812:14980:39	0	715
NM_003812:14980:40	0	64
NM_003812:14980:41	0	1254
NM_003812:14980:42	0	106
NM_003812:14980:43	0	3102
NM_003812:14980:44	0	120
NM_003812:14980:45	0	2000
NM_003812:14980:46	0	169
NM_003812:14980:47	0	1145
NM_003812:14980:48	0	112
NM_003812:14980:49	0	13747
NM_003812:14980:50	0	91
NM_003812:14980:51	0	7578
NM_003812:14980:52	0	49
NM_003812:14980:53	0	3503
NM_003855:45101:1	0	118
NM_003855:45101:2	0	6232
NM_003855:45101:3	0	28
NM_003855:45101:4	0	58
NM_003855:45101:5	0	5106
NM_003855:45101:6	0	244
NM_003855:45101:7	0	3884
NM_003855:45101:8	0	166
NM_003855:45101:9	0	3788
NM_003855:45101:10	0	157
NM_003855:45101:11	0	5556
NM_003855:45101:12	0	63
NM_003855:45101:13	0	3195
NM_003855:45101:14	0	121
NM_003855:45101:15	0	1862
NM_003855:45101:16	0	140
NM_003855:45101:17	0	3055
NM_003855:45101:18	0	162
NM_003855:45101:19	0	4251
NM_003855:45101:20	0	159
NM_003855:45101:21	0	1903
NM_003855:45101:22	0	356
NM_003855:45101:23	0	1889
NM_003872:21031:1	0	406
NM_003872:21031:2	0	185
NM_003872:21031:3	0	200
NM_003872:21031:4	0	73
NM_003872:21031:5	0	14180
NM_003872:21031:6	0	178
NM_003872:21031:7	0	18471
NM_003872:21031:8	0	182
NM_003872:21031:9	0	6103
NM_003872:21031:10	0	231
NM_003872:21031:11	0	1076
NM_003872:21031:12	0	156
NM_003872:21031:13	0	1972
NM_003872:21031:14	0	170
NM_003872:21031:15	0	1808
NM_003872:21031:16	0	156
NM_003872:21031:17	0	12472
NM_003872:21031:18	0	145
NM_003872:21031:19	0	2539
NM_003872:21031:20	0	350
NM_003872:21031:21	0	2193
NM_003872:21031:22	0	145
NM_003872:21031:23	0	3834
NM_003872:21031:24	0	117
NM_003872:21031:25	0	2993
NM_003872:21031:26	0	141
NM_003872:21031:27	0	10698
NM_003872:21031:28	0	263
NM_003872:21031:29	0	1537
NM_003872:21031:30	0	97
NM_003872:21031:31	0	1212
NM_003872:21031:32	0	21
NM_003872:21031:33	0	15
NM_003872:21031:34	0	9427
NM_003872:21031:35	0	15989
NM_003872:21031:36	0	51
NM_003872:21031:37	0	2468
NM_003872:21031:38	0	305
NM_003872:21031:39	0	3075
NM_003879:3485:1	0	378
NM_003879:3485:2	0	2420
NM_003879:3485:3	0	10827
NM_003879:3485:4	0	137
NM_003879:3485:5	0	142
NM_003879:3485:6	0	139
NM_003879:3485:7	0	2882
NM_003879:3485:8	0	106
NM_003879:3485:9	0	2837
NM_003879:3485:10	0	136
NM_003879:3485:11	0	2857
NM_003879:3485:12	0	1392
NM_003879:3485:13	0	83
NM_003879:3485:14	0	934
NM_003879:3485:15	0	4004
NM_003879:3485:16	0	55
NM_003879:3485:17	0	3570
NM_003879:3485:18	0	50
NM_003879:3485:19	0	701
NM_003879:3485:20	0	82
NM_003879:3485:21	0	4301
NM_003879:3485:22	0	6295
NM_003879:3485:23	0	281
NM_003879:3485:24	0	230
NM_003879:3485:25	0	1550
NM_003879:3485:26	0	503
NM_003879:3485:27	0	111
NM_003879:3485:28	0	728
NM_003879:3485:29	0	139
NM_003879:3485:30	0	111
NM_003879:3485:31	0	3069
NM_003879:3485:32	0	5535
NM_003887:51091:1	0	340
NM_003887:51091:2	0	126
NM_003887:51091:3	0	72086
NM_003887:51091:4	0	73
NM_003887:51091:5	0	17910
NM_003887:51091:6	0	146
NM_003887:51091:7	0	21078
NM_003887:51091:8	0	75
NM_003887:51091:9	0	1689
NM_003887:51091:10	0	50
NM_003887:51091:11	0	2783
NM_003887:51091:12	0	130
NM_003887:51091:13	0	4575
NM_003887:51091:14	0	86
NM_003887:51091:15	0	6826
NM_003887:51091:16	0	76
NM_003887:51091:17	0	279
NM_003887:51091:18	0	87
NM_003887:51091:19	0	9352
NM_003887:51091:20	0	104
NM_003887:51091:21	0	95
NM_003887:51091:22	0	70
NM_003887:51091:23	0	6007
NM_003887:51091:24	0	88
NM_003887:51091:25	0	5151
NM_003887:51091:26	0	49
NM_003887:51091:27	0	83
NM_003887:51091:28	0	167
NM_003887:51091:29	0	2410
NM_003887:51091:30	0	134
NM_003887:51091:31	0	9535
NM_003887:51091:32	0	95
NM_003887:51091:33	0	6235
NM_003887:51091:34	0	190
NM_003887:51091:35	0	1963
NM_003887:51091:36	0	86
NM_003887:51091:37	0	1950
NM_003887:51091:38	0	116
NM_003887:51091:39	0	1681
NM_003887:51091:40	0	68
NM_003887:51091:41	0	4436
NM_003887:51091:42	0	114
NM_003887:51091:43	0	2935
NM_003887:51091:44	0	253
NM_003887:51091:45	0	2515
NM_003887:51091:46	0	135
NM_003887:51091:47	0	2285
NM_003887:51091:48	0	166
NM_003887:51091:49	0	6375
NM_003887:51091:50	0	50
NM_003887:51091:51	0	669
NM_003887:51091:52	0	89
NM_003887:51091:53	0	443
NM_003887:51091:54	0	123
NM_003887:51091:55	0	1856
NM_003887:51091:56	0	75
NM_003887:51091:57	0	2356
NM_004044:45209:1	0	187
NM_004044:45209:2	0	19
NM_004044:45209:3	0	336
NM_004044:45209:4	0	127
NM_004044:45209:5	0	5532
NM_004044:45209:6	0	77
NM_004044:45209:7	0	1431
NM_004044:45209:8	0	67
NM_004044:45209:9	0	5509
NM_004044:45209:10	0	89
NM_004044:45209:11	0	657
NM_004044:45209:12	0	152
NM_004044:45209:13	0	683
NM_004044:45209:14	0	157
NM_004044:45209:15	0	5403
NM_004044:45209:16	0	126
NM_004044:45209:17	0	842
NM_004044:45209:18	0	108
NM_004044:45209:19	0	1461
NM_004044:45209:20	0	86
NM_004044:45209:21	0	1030
NM_004044:45209:22	0	90
NM_004044:45209:23	0	2654
NM_004044:45209:24	0	129
NM_004044:45209:25	0	5
NM_004044:45209:26	0	5866
NM_004044:45209:27	0	93
NM_004044:45209:28	0	1887
NM_004044:45209:29	0	183
NM_004044:45209:30	0	2152
NM_004044:45209:31	0	156
NM_004044:45209:32	0	286
NM_004044:45209:33	0	120
NM_004044:45209:34	0	118
NM_004180:12105:1	0	109
NM_004180:12105:2	0	23421
NM_004180:12105:3	0	2
NM_004180:12105:4	0	798
NM_004180:12105:5	0	128
NM_004180:12105:6	0	18201
NM_004180:12105:7	0	49
NM_004180:12105:8	0	99
NM_004180:12105:9	0	23725
NM_004180:12105:10	0	109
NM_004180:12105:11	0	1079
NM_004180:12105:12	0	119
NM_004180:12105:13	0	19121
NM_004180:12105:14	0	77
NM_004180:12105:15	0	639
NM_004180:12105:16	0	116
NM_004180:12105:17	0	6224
