Gblock_id	cds_len	transcript_len	num_CRC.41	num_CRC.42	num_NC.41	num_NC.42
NM_002081:58069:6	0	392	31	4	117	124
NM_002081:58069:7	0	764	0	2	0	0
NM_002081:58069:8	0	166	18	0	66	68
NM_002081:58069:9	0	1103	6	2	12	15
NM_002081:58069:10	0	131	17	3	44	43
NM_002081:58069:11	0	109	0	0	1	0
NM_002081:58069:12	0	120	17	3	45	33
NM_002081:58069:13	0	101	0	0	4	0
NM_002081:58069:14	0	134	14	6	35	59
NM_002081:58069:15	0	262	0	0	1	4
NM_002081:58069:16	0	176	14	7	80	62
NM_002081:58069:17	0	409	1	0	6	6
NM_002081:58069:18	0	233	31	14	81	86
NM_002081:58069:19	0	1788	175	105	453	903
NM_002148:50481:1	0	70	0	0	22	3
NM_002148:50481:2	0	745	2	0	411	82
NM_002148:50481:3	0	1375	4	0	238	60
NM_002148:50481:4	0	278	5	1	229	68
NM_002148:50481:5	0	711	6	5	388	139
NM_002148:50481:6	0	3643	12	28	552	286
NM_002148:50481:7	0	348	0	3	10	5
NM_002157:14472:1	0	440	334	418	113	158
NM_002157:14472:2	0	3	64	58	15	16
NM_002157:14472:3	0	634	100	135	33	30
NM_002157:14472:4	0	165	1344	1401	282	286
NM_002157:14472:5	0	1800	50	91	16	11
NM_002157:14472:6	0	90	208	354	46	71
NM_002157:14472:7	0	80	8	12	4	1
NM_002157:14472:8	0	51	76	102	18	19
NM_002157:14472:9	0	204	576	745	151	156
NM_002158:51149:1	0	159	8	6	0	1
NM_002158:51149:2	0	13746	1	15	2	1
NM_002158:51149:3	0	142	12	2	4	0
NM_002158:51149:4	0	17498	5	3	1	3
NM_002158:51149:5	0	14	2	0	2	3
NM_002158:51149:6	0	537	87	27	32	3
NM_002158:51149:7	0	12295	4	3	0	1
NM_002158:51149:8	0	101	24	3	10	2
NM_002158:51149:9	0	3495	0	0	0	0
NM_002158:51149:10	0	65	14	4	3	3
NM_002158:51149:11	0	10584	18	35	12	3
NM_002158:51149:12	0	69	13	5	2	1
NM_002158:51149:13	0	1559	1	1	0	1
NM_002158:51149:14	0	524	114	60	29	12
NM_002158:51149:15	0	3852	684	803	270	122
NM_002166:27946:1	0	183	192	87	252	360
NM_002166:27946:2	0	348	1073	569	1444	1907
NM_002166:27946:3	0	329	77	18	22	19
NM_002166:27946:4	0	57	167	91	231	311
NM_002166:27946:5	0	7	15	8	16	25
NM_002166:27946:6	0	778	204	79	115	123
NM_002166:27946:7	0	769	1269	809	1991	1970
NM_002193:17682:1	0	47	0	0	0	0
NM_002193:17682:2	0	448	14	1	13	6
NM_002193:17682:3	0	2462	2	2	5	1
NM_002193:17682:4	0	776	41	13	51	12
NM_002193:17682:5	0	1934	114	74	112	31
NM_002210:22230:1	0	276	40	3	62	16
NM_002210:22230:2	0	185	36	3	55	15
NM_002210:22230:3	0	11497	1	5	0	2
NM_002210:22230:4	0	131	57	3	67	12
NM_002210:22230:5	0	20187	4	8	0	0
NM_002210:22230:6	0	92	31	2	51	12
NM_002210:22230:7	0	3042	0	0	1	0
NM_002210:22230:8	0	115	43	2	65	14
NM_002210:22230:9	0	5209	44	24	30	10
NM_002210:22230:10	0	62	26	3	32	5
NM_002210:22230:11	0	2470	7	2	13	1
NM_002210:22230:12	0	46	16	0	19	5
NM_002210:22230:13	0	2707	4	3	13	4
NM_002210:22230:14	0	126	58	5	82	21
NM_002210:22230:15	0	857	6	2	2	1
NM_002210:22230:16	0	45	14	3	23	5
NM_002210:22230:17	0	1167	1	0	3	0
NM_002210:22230:18	0	44	29	7	43	8
NM_002210:22230:19	0	88	0	0	0	0
NM_002210:22230:20	0	57	20	1	43	7
NM_002210:22230:21	0	2449	4	1	4	0
NM_002210:22230:22	0	53	19	4	26	6
NM_002210:22230:23	0	418	0	1	1	0
NM_002210:22230:24	0	203	81	10	116	25
NM_002210:22230:25	0	5097	5	5	3	3
NM_002210:22230:26	0	192	70	8	103	29
NM_002210:22230:27	0	2962	7	0	4	0
NM_002210:22230:28	0	46	14	1	27	4
NM_002210:22230:29	0	2096	4	0	9	0
NM_002210:22230:30	0	108	42	14	76	12
NM_002210:22230:31	0	2560	0	0	1	0
NM_002210:22230:32	0	59	19	3	35	12
NM_002210:22230:33	0	1538	1	2	0	0
NM_002210:22230:34	0	155	90	12	96	35
NM_002210:22230:35	0	2636	4	0	10	2
NM_002210:22230:36	0	138	60	11	90	32
NM_002210:22230:37	0	4592	6	0	4	1
NM_002210:22230:38	0	68	30	10	47	20
NM_002210:22230:39	0	658	2	0	3	1
NM_002210:22230:40	0	148	55	16	116	18
NM_002210:22230:41	0	484	1	1	1	0
NM_002210:22230:42	0	93	59	9	91	37
NM_002210:22230:43	0	1485	7	4	3	0
NM_002210:22230:44	0	80	53	8	70	20
NM_002210:22230:45	0	366	2	0	0	1
NM_002210:22230:46	0	81	58	18	52	25
NM_002210:22230:47	0	440	2	1	2	1
NM_002210:22230:48	0	106	61	16	100	22
NM_002210:22230:49	0	985	1	3	0	0
NM_002210:22230:50	0	159	105	19	90	27
NM_002210:22230:51	0	780	2	0	3	0
NM_002210:22230:52	0	114	66	12	77	35
NM_002210:22230:53	0	5789	9	5	3	7
NM_002210:22230:54	0	114	56	26	75	47
NM_002210:22230:55	0	102	0	1	0	1
NM_002210:22230:56	0	108	46	12	60	24
NM_002210:22230:57	0	885	1	2	3	2
NM_002210:22230:58	0	123	103	38	82	39
NM_002210:22230:59	0	261	5	6	4	6
NM_002210:22230:60	0	96	64	22	87	49
NM_002210:22230:61	0	3610	1974	1870	2554	1464
NM_002246:24127:1	0	163	0	0	0	0
NM_002246:24127:2	0	283	0	0	22	17
NM_002246:24127:3	0	34508	0	1	27	4
NM_002246:24127:4	0	902	0	0	143	102
NM_002246:24127:5	0	2630	2	2	544	490
NM_002354:19965:1	0	358	1790	390	17	9
NM_002354:19965:2	0	76	1311	369	16	4
NM_002354:19965:3	0	3881	66	26	0	0
NM_002354:19965:4	0	108	2627	1166	39	5
NM_002354:19965:5	0	237	253	99	5	0
NM_002354:19965:6	0	241	7555	3750	118	18
NM_002354:19965:7	0	1185	240	104	5	0
NM_002354:19965:8	0	66	2047	1070	31	5
NM_002354:19965:9	0	1714	140	73	2	1
NM_002354:19965:10	0	64	2383	1195	43	4
NM_002354:19965:11	0	1875	149	95	0	1
NM_002354:19965:12	0	102	2954	1750	45	8
NM_002354:19965:13	0	714	246	239	6	0
NM_002354:19965:14	0	201	6436	4200	93	26
NM_002354:19965:15	0	5196	239	176	5	0
NM_002354:19965:16	0	45	72	50	1	0
NM_002354:19965:17	0	1361	139	70	1	1
NM_002354:19965:18	0	42	1211	839	21	3
NM_002354:19965:19	0	415	8456	6547	147	27
NM_002357:19962:1	0	290	27	8	8	4
NM_002357:19962:2	0	73	11	2	2	2
NM_002357:19962:3	0	717	1	1	0	0
NM_002357:19962:4	0	100	19	4	8	3
NM_002357:19962:5	0	5515	12	8	5	2
NM_002357:19962:6	0	30	2	7	5	0
NM_002357:19962:7	0	13585	36	8	15	8
NM_002357:19962:8	0	115	31	7	14	2
NM_002357:19962:9	0	1769	6	3	6	2
NM_002357:19962:10	0	160	34	12	12	7
NM_002357:19962:11	0	702	3	3	0	0
NM_002357:19962:12	0	188	41	16	21	4
NM_002357:19962:13	0	4660	669	416	394	222
NM_002371:51830:1	0	138	1	1	5	0
NM_002371:51830:2	0	93	0	0	6	13
NM_002371:51830:3	0	22073	2	0	7	2
NM_002371:51830:4	0	168	2	1	19	25
NM_002371:51830:5	0	1454	0	1	6	2
NM_002371:51830:6	0	126	0	1	19	19
NM_002371:51830:7	0	3674	0	0	5	2
NM_002371:51830:8	0	75	0	0	17	23
NM_002371:51830:9	0	537	3	1	98	171
NM_002398:32074:1	0	457	3	12	272	178
NM_002398:32074:2	0	12	0	0	8	4
NM_002398:32074:3	0	1868	0	0	7	1
NM_002398:32074:4	0	227	3	3	155	91
NM_002398:32074:5	0	1879	2	1	25	24
NM_002398:32074:6	0	142	3	0	83	51
NM_002398:32074:7	0	577	0	0	2	4
NM_002398:32074:8	0	51	0	0	52	38
NM_002398:32074:9	0	801	0	0	7	2
NM_002398:32074:10	0	51	0	0	46	31
NM_002398:32074:11	0	1437	0	0	7	4
NM_002398:32074:12	0	147	0	7	155	113
NM_002398:32074:13	0	21060	2	1	53	81
NM_002398:32074:14	0	112	3	5	144	113
NM_002398:32074:15	0	47928	1	3	25	14
NM_002398:32074:16	0	146	0	7	165	138
NM_002398:32074:17	0	35648	1	2	24	16
NM_002398:32074:18	0	77	0	3	92	74
NM_002398:32074:19	0	19433	2	4	70	104
NM_002398:32074:20	0	59	1	3	111	66
NM_002398:32074:21	0	1155	0	1	38	43
NM_002398:32074:22	0	90	3	5	131	121
NM_002398:32074:23	0	293	0	2	46	43
NM_002398:32074:24	0	59	1	3	83	66
NM_002398:32074:25	0	37	1	1	42	53
NM_002398:32074:26	0	2100	3	18	223	285
NM_002398:32074:27	0	1514	20	97	1744	2350
NM_002410:8335:1	0	1040	0	0	1	0
NM_002410:8335:2	0	3	0	0	0	0
NM_002410:8335:3	0	142	40	12	16	4
NM_002410:8335:4	0	241	109	24	55	9
NM_002410:8335:5	0	15741	7	3	1	0
NM_002410:8335:6	0	165	80	23	19	1
NM_002410:8335:7	0	46978	8	7	1	1
NM_002410:8335:8	0	77	37	8	12	4
NM_002410:8335:9	0	1044	3	0	2	2
NM_002410:8335:10	0	90	35	6	15	4
NM_002410:8335:11	0	17477	1	1	0	0
NM_002410:8335:12	0	72	19	4	11	1
NM_002410:8335:13	0	1970	0	0	0	0
NM_002410:8335:14	0	162	52	18	24	3
NM_002410:8335:15	0	3169	2	0	0	0
NM_002410:8335:16	0	170	87	20	28	9
NM_002410:8335:17	0	3170	4	1	0	0
NM_002410:8335:18	0	135	80	21	17	9
NM_002410:8335:19	0	4740	0	1	1	0
NM_002410:8335:20	0	134	73	15	17	13
NM_002410:8335:21	0	12336	18	22	0	0
NM_002410:8335:22	0	134	89	27	24	7
NM_002410:8335:23	0	40579	22	9	2	0
NM_002410:8335:24	0	150	103	19	20	6
NM_002410:8335:25	0	9731	6	4	1	0
NM_002410:8335:26	0	147	76	23	25	7
NM_002410:8335:27	0	9787	7	5	2	0
NM_002410:8335:28	0	117	55	28	29	8
NM_002410:8335:29	0	5445	8	3	1	1
NM_002410:8335:30	0	75	38	20	7	1
NM_002410:8335:31	0	13318	29	13	3	2
NM_002410:8335:32	0	158	87	28	22	8
NM_002410:8335:33	0	6733	24	3	2	1
NM_002410:8335:34	0	199	115	34	32	4
NM_002410:8335:35	0	5774	3695	4049	1197	830
NM_002518:47642:1	0	264	5	5	4	1
NM_002518:47642:2	0	84318	50	69	35	22
NM_002518:47642:3	0	22	2	4	1	1
NM_002518:47642:4	0	32	6	7	3	1
NM_002518:47642:5	0	20359	4	2	1	0
NM_002518:47642:6	0	149	46	51	32	9
NM_002518:47642:7	0	7615	7	12	2	3
NM_002518:47642:8	0	92	49	44	10	8
NM_002518:47642:9	0	4751	53	190	7	2
NM_002518:47642:10	0	90	33	42	14	1
NM_002518:47642:11	0	10392	5	23	6	0
NM_002518:47642:12	0	121	36	39	18	4
NM_002518:47642:13	0	1011	1	1	0	0
NM_002518:47642:14	0	114	49	41	23	10
NM_002518:47642:15	0	14577	8	10	1	4
NM_002518:47642:16	0	119	39	45	27	10
NM_002518:47642:17	0	684	1	3	1	0
NM_002518:47642:18	0	83	33	27	11	10
NM_002518:47642:19	0	716	10	3	3	0
NM_002518:47642:20	0	107	47	53	17	8
NM_002518:47642:21	0	2514	1	5	3	2
NM_002518:47642:22	0	148	56	81	19	20
NM_002518:47642:23	0	2561	1	9	3	5
NM_002518:47642:24	0	85	26	34	13	8
NM_002518:47642:25	0	3728	3	5	1	1
NM_002518:47642:26	0	142	68	69	24	7
NM_002518:47642:27	0	513	1	1	1	0
NM_002518:47642:28	0	110	56	63	31	9
NM_002518:47642:29	0	2142	5	4	0	1
NM_002518:47642:30	0	90	44	49	24	11
NM_002518:47642:31	0	4431	7	11	3	7
NM_002518:47642:32	0	147	79	77	31	11
NM_002518:47642:33	0	5701	60	104	28	18
NM_002518:47642:34	0	198	78	96	35	10
NM_002518:47642:35	0	1979	15	24	11	5
NM_002518:47642:36	0	191	72	83	35	16
NM_002518:47642:37	0	333	0	1	0	0
NM_002518:47642:38	0	93	44	48	19	14
NM_002518:47642:39	0	2474	14	11	1	0
NM_002518:47642:40	0	181	64	118	26	17
NM_002518:47642:41	0	1872	14	18	16	11
NM_002518:47642:42	0	183	36	52	30	11
NM_002518:47642:43	0	213	36	119	27	9
NM_002518:47642:44	0	1030	250	555	161	115
NM_002618:11452:1	0	83	3	1	0	3
NM_002618:11452:2	0	92	51	29	19	11
NM_002618:11452:3	0	332	8	4	1	1
NM_002618:11452:4	0	5	1	2	0	0
NM_002618:11452:5	0	13230	63	263	45	36
NM_002618:11452:6	0	695	462	270	173	121
NM_002618:11452:7	0	13612	24	14	10	1
NM_002618:11452:8	0	126	103	53	47	30
NM_002618:11452:9	0	2620	7	19	1	0
NM_002618:11452:10	0	299	238	239	81	77
NM_002618:11452:11	0	3220	830	780	406	293
NM_002664:32724:1	0	162	5	0	3	0
NM_002664:32724:2	0	42	4	0	0	0
NM_002664:32724:3	0	14934	0	0	0	0
NM_002664:32724:4	0	156	9	0	11	1
NM_002664:32724:5	0	239	0	0	1	0
NM_002664:32724:6	0	182	17	4	16	5
NM_002664:32724:7	0	1637	1	1	3	2
NM_002664:32724:8	0	92	5	2	5	0
NM_002664:32724:9	0	3868	15	2	9	1
NM_002664:32724:10	0	185	16	2	25	5
NM_002664:32724:11	0	1700	8	0	6	0
NM_002664:32724:12	0	105	9	3	7	0
NM_002664:32724:13	0	4670	5	0	6	0
NM_002664:32724:14	0	84	11	2	7	1
NM_002664:32724:15	0	861	2	1	0	0
NM_002664:32724:16	0	70	3	4	10	0
NM_002664:32724:17	0	1503	0	1	0	0
NM_002664:32724:18	0	137	14	3	15	4
NM_002664:32724:19	0	1637	170	105	300	58
NM_002665:33876:1	0	8297	3	16	9	16
NM_002665:33876:2	0	1684	0	0	1	6
NM_002665:33876:3	0	67	0	0	0	0
NM_002665:33876:4	0	49	0	0	0	0
NM_002665:33876:5	0	4044	0	0	0	0
NM_002665:33876:6	0	136	0	0	0	0
NM_002665:33876:7	0	1145	0	0	0	0
NM_002665:33876:8	0	106	0	0	1	0
NM_002665:33876:9	0	1	0	0	0	0
NM_002665:33876:10	0	3185	1	0	0	0
NM_002665:33876:11	0	2656	3	1	1	1
NM_002807:10979:1	0	162	57	19	28	24
NM_002807:10979:2	0	16	18	2	7	10
NM_002807:10979:3	0	4225	4	0	1	0
NM_002807:10979:4	0	44	36	9	17	13
NM_002807:10979:5	0	937	3	1	2	0
NM_002807:10979:6	0	74	75	21	34	21
NM_002807:10979:7	0	184	7	0	1	0
NM_002807:10979:8	0	170	148	57	117	52
NM_002807:10979:9	0	4230	1	1	2	1
NM_002807:10979:10	0	206	222	73	138	99
NM_002807:10979:11	0	2913	7	3	5	2
NM_002807:10979:12	0	144	139	43	80	55
NM_002807:10979:13	0	2020	8	3	4	2
NM_002807:10979:14	0	227	259	86	176	108
NM_002807:10979:15	0	3095	8	4	7	2
NM_002807:10979:16	0	61	94	31	57	30
NM_002807:10979:17	0	1462	9	2	3	1
NM_002807:10979:18	0	129	154	55	88	62
NM_002807:10979:19	0	1496	2	1	4	2
NM_002807:10979:20	0	89	105	54	53	46
NM_002807:10979:21	0	788	1	0	2	0
NM_002807:10979:22	0	79	88	35	57	55
NM_002807:10979:23	0	526	5	5	9	5
NM_002807:10979:24	0	174	189	87	107	106
NM_002807:10979:25	0	2568	3	2	1	1
NM_002807:10979:26	0	112	92	64	58	46
NM_002807:10979:27	0	572	2	0	3	2
NM_002807:10979:28	0	197	250	164	174	143
NM_002807:10979:29	0	1255	12	0	8	3
NM_002807:10979:30	0	96	130	63	70	61
NM_002807:10979:31	0	2002	5	2	4	2
NM_002807:10979:32	0	65	84	49	43	39
NM_002807:10979:33	0	51554	25	7	235	1779
NM_002807:10979:34	0	115	136	135	76	81
NM_002807:10979:35	0	7389	7	8	7	7
NM_002807:10979:36	0	117	151	139	88	99
NM_002807:10979:37	0	7207	9	3	7	4
NM_002807:10979:38	0	103	114	82	69	93
NM_002807:10979:39	0	7673	8	3	10	6
NM_002807:10979:40	0	170	240	219	124	177
NM_002807:10979:41	0	2125	9	14	5	2
NM_002807:10979:42	0	93	149	145	82	139
NM_002807:10979:43	0	1472	1	7	0	3
NM_002807:10979:44	0	87	135	130	82	143
NM_002807:10979:45	0	584	9	6	0	5
NM_002807:10979:46	0	147	250	281	175	246
NM_002807:10979:47	0	4548	84	60	49	48
NM_002807:10979:48	0	147	295	314	158	280
NM_002807:10979:49	0	9	21	32	19	22
NM_002807:10979:50	0	1813	31	50	14	37
NM_002807:10979:51	0	292	209	343	178	316
NM_002823:12613:1	0	1296	1	6	2	2
NM_002823:12613:2	0	182	1813	3646	776	838
NM_002823:12613:3	0	45	1	0	1	1
NM_002823:12613:4	0	1925	79	160	97	82
NM_002823:12613:5	0	671	43	114	62	23
NM_002823:12613:6	0	72	23	48	22	24
NM_002823:12613:7	0	467	37	102	81	54
NM_002823:12613:8	0	3	159	341	88	84
NM_002823:12613:9	0	36	18	49	22	13
NM_002823:12613:10	0	42	1441	3779	904	856
NM_002823:12613:11	0	16	103	234	65	46
NM_002823:12613:12	0	459	51	118	70	48
NM_002823:12613:13	0	74	1224	2571	648	449
NM_002823:12613:14	0	287	18	75	33	23
NM_002823:12613:15	0	48	6	7	3	1
NM_002823:12613:16	0	689	1292	2917	728	566
NM_002830:28650:1	0	754	29	10	31	5
NM_002830:28650:2	0	49452	7	1	3	0
NM_002830:28650:3	0	17	2	0	3	2
NM_002830:28650:4	0	138	23	4	12	1
NM_002830:28650:5	0	52544	3	3	1	1
NM_002830:28650:6	0	108	13	3	11	1
NM_002830:28650:7	0	14679	1	2	1	2
NM_002830:28650:8	0	43	4	3	0	5
NM_002830:28650:9	0	77	0	1	0	0
NM_002830:28650:10	0	21	1	1	0	0
NM_002830:28650:11	0	79	11	4	3	3
NM_002830:28650:12	0	4243	2	0	0	2
NM_002830:28650:13	0	45	5	1	2	3
NM_002830:28650:14	0	266	1	0	0	0
NM_002830:28650:15	0	53	9	2	5	4
NM_002830:28650:16	0	353	1	0	0	1
NM_002830:28650:17	0	121	14	2	11	4
NM_002830:28650:18	0	3171	6	2	0	0
NM_002830:28650:19	0	88	12	5	4	2
NM_002830:28650:20	0	14835	4	5	2	1
NM_002830:28650:21	0	89	8	2	11	0
NM_002830:28650:22	0	14372	2	2	1	0
NM_002830:28650:23	0	64	6	3	5	0
NM_002830:28650:24	0	4826	7	8	0	0
NM_002830:28650:25	0	173	19	9	14	3
NM_002830:28650:26	0	6356	2	3	3	3
NM_002830:28650:27	0	69	11	6	4	0
NM_002830:28650:28	0	5757	3	2	3	0
NM_002830:28650:29	0	126	16	7	14	7
NM_002830:28650:30	0	2250	1	1	0	0
NM_002830:28650:31	0	159	13	11	12	3
NM_002830:28650:32	0	10122	9	8	3	2
NM_002830:28650:33	0	160	26	7	10	2
NM_002830:28650:34	0	1100	1	0	0	0
NM_002830:28650:35	0	84	9	5	17	5
NM_002830:28650:36	0	93	0	2	1	0
NM_002830:28650:37	0	57	15	4	8	3
NM_002830:28650:38	0	5398	4	3	1	0
NM_002830:28650:39	0	157	42	13	13	11
NM_002830:28650:40	0	3027	3	0	2	0
NM_002830:28650:41	0	167	26	17	15	11
NM_002830:28650:42	0	1520	0	0	0	0
NM_002830:28650:43	0	91	13	11	4	7
NM_002830:28650:44	0	81	0	1	0	0
NM_002830:28650:45	0	62	10	7	6	5
NM_002830:28650:46	0	3729	0	0	1	0
NM_002830:28650:47	0	147	28	19	18	8
NM_002830:28650:48	0	1662	2	0	0	1
NM_002830:28650:49	0	129	24	15	12	11
NM_002830:28650:50	0	2752	1	2	1	2
NM_002830:28650:51	0	149	18	28	10	10
NM_002830:28650:52	0	2191	2	2	0	0
NM_002830:28650:53	0	136	20	21	12	14
NM_002830:28650:54	0	9011	4	3	5	2
NM_002830:28650:55	0	87	12	6	7	4
NM_002830:28650:56	0	7828	394	257	432	202
NM_002881:50656:1	0	143	15	10	22	10
NM_002881:50656:2	0	25634	19	29	18	9
NM_002881:50656:3	0	3	16	14	4	5
NM_002881:50656:4	0	47	31	25	22	5
NM_002881:50656:5	0	114	101	99	85	57
NM_002881:50656:6	0	7095	11	16	17	8
NM_002881:50656:7	0	209	251	292	205	97
NM_002881:50656:8	0	3497	26	29	25	14
NM_002881:50656:9	0	178	264	313	219	129
NM_002881:50656:10	0	3383	8	20	7	6
NM_002881:50656:11	0	120	144	165	118	68
NM_002881:50656:12	0	1450	1540	2814	1338	925
NM_002908:22240:1	0	346	11	2	4	4
NM_002908:22240:2	0	10	1	0	1	0
NM_002908:22240:3	0	9832	2	1	4	2
NM_002908:22240:4	0	143	11	2	1	1
NM_002908:22240:5	0	2571	2	0	0	0
NM_002908:22240:6	0	149	17	1	6	1
NM_002908:22240:7	0	6446	3	1	1	0
NM_002908:22240:8	0	92	12	0	3	1
NM_002908:22240:9	0	15793	10	1	7	7
NM_002908:22240:10	0	141	13	0	12	2
NM_002908:22240:11	0	1173	0	0	0	0
NM_002908:22240:12	0	105	20	1	9	0
NM_002908:22240:13	0	98	0	0	0	0
NM_002908:22240:14	0	213	22	2	7	0
NM_002908:22240:15	0	1434	1	0	3	0
NM_002908:22240:16	0	69	9	0	1	0
NM_002908:22240:17	0	273	1	0	0	1
NM_002908:22240:18	0	96	0	0	0	0
NM_002908:22240:19	0	95	0	0	0	0
NM_002908:22240:20	0	69	6	1	4	1
NM_002908:22240:21	0	1120	1	1	1	1
NM_002908:22240:22	0	773	90	2	40	15
NM_002908:22240:23	0	5621	607	119	363	98
NM_002909:22239:1	0	57	0	0	1	0
NM_002909:22239:2	0	301	0	0	0	0
NM_002909:22239:3	0	46	22	0	20	1
NM_002909:22239:4	0	64	16	0	13	0
NM_002909:22239:5	0	636	3	0	3	0
NM_002909:22239:6	0	119	35	0	40	0
NM_002909:22239:7	0	307	0	0	2	0
NM_002909:22239:8	0	138	72	2	54	3
NM_002909:22239:9	0	715	3	0	7	0
NM_002909:22239:10	0	112	46	2	53	1
NM_002909:22239:11	0	195	4	0	1	0
NM_002909:22239:12	0	68	31	0	18	0
NM_002909:22239:13	0	204	70	0	70	2
NM_003048:37815:1	0	315	35	0	0	0
NM_003048:37815:2	0	289	70	0	1	0
NM_003048:37815:3	0	37426	38	1	0	1
NM_003048:37815:4	0	464	177	1	1	0
NM_003048:37815:5	0	7072	4	0	0	0
NM_003048:37815:6	0	251	95	0	1	0
NM_003048:37815:7	0	17910	8	0	0	2
NM_003048:37815:8	0	218	71	0	1	0
NM_003048:37815:9	0	655	2	0	0	0
NM_003048:37815:10	0	203	96	0	1	0
NM_003048:37815:11	0	10077	57	1	0	0
NM_003048:37815:12	0	90	49	0	0	0
NM_003048:37815:13	0	539	3	0	0	0
NM_003048:37815:14	0	71	27	0	0	0
NM_003048:37815:15	0	5956	6	0	0	0
NM_003048:37815:16	0	162	66	0	1	0
NM_003048:37815:17	0	1174	2	0	0	0
NM_003048:37815:18	0	97	56	0	1	0
NM_003048:37815:19	0	2041	0	0	0	0
NM_003048:37815:20	0	132	79	0	0	0
NM_003048:37815:21	0	1170	4	0	1	0
NM_003048:37815:22	0	91	46	0	0	0
NM_003048:37815:23	0	2182	3	0	0	0
NM_003048:37815:24	0	371	155	0	2	0
NM_003048:37815:25	0	2861	1204	10	12	3
NM_003124:47426:1	0	50	0	0	1	0
NM_003124:47426:2	0	304	146	114	70	104
NM_003124:47426:3	0	577	42	33	16	12
NM_003124:47426:4	0	291	286	311	173	182
NM_003124:47426:5	0	2742	9	4	1	2
NM_003124:47426:6	0	191	231	314	135	146
NM_003124:47426:7	0	623	647	1041	389	489
NM_003128:34146:1	0	202	5	0	21	4
NM_003128:34146:2	0	69853	2	42	22	10
NM_003128:34146:3	0	47	0	0	14	7
NM_003128:34146:4	0	148	8	3	96	24
NM_003128:34146:5	0	32321	362	29	8	7
NM_003128:34146:6	0	40204	26	1	2	0
NM_003128:34146:7	0	152	152	11	132	26
NM_003128:34146:8	0	12917	14	0	2	0
NM_003128:34146:9	0	174	160	18	104	32
NM_003128:34146:10	0	3872	3	0	2	0
NM_003128:34146:11	0	92	82	13	77	14
NM_003128:34146:12	0	1309	8	0	2	2
NM_003128:34146:13	0	81	67	8	51	10
NM_003128:34146:14	0	389	8	1	9	0
NM_003128:34146:15	0	116	139	8	110	29
NM_003128:34146:16	0	3206	12	0	4	2
NM_003128:34146:17	0	113	120	16	100	17
NM_003128:34146:18	0	787	6	0	6	0
NM_003128:34146:19	0	188	223	16	198	40
NM_003128:34146:20	0	991	3	0	1	0
NM_003128:34146:21	0	118	149	19	119	31
NM_003128:34146:22	0	1207	8	1	4	2
NM_003128:34146:23	0	159	225	21	203	40
NM_003128:34146:24	0	969	9	0	8	1
NM_003128:34146:25	0	303	385	51	319	72
NM_003128:34146:26	0	1862	6	3	11	1
NM_003128:34146:27	0	154	175	26	152	29
NM_003128:34146:28	0	682	2	0	5	0
NM_003128:34146:29	0	871	876	106	723	164
NM_003128:34146:30	0	88	5	0	0	1
NM_003128:34146:31	0	138	188	28	140	33
NM_003128:34146:32	0	825	11	3	8	1
NM_003128:34146:33	0	757	974	160	751	247
NM_003128:34146:34	0	954	9	3	3	3
NM_003128:34146:35	0	203	261	79	217	68
NM_003128:34146:36	0	4944	6	2	8	2
NM_003128:34146:37	0	91	156	29	120	26
NM_003128:34146:38	0	5179	13	6	2	0
NM_003128:34146:39	0	147	223	63	159	55
NM_003128:34146:40	0	1193	12	4	10	2
NM_003128:34146:41	0	264	396	101	322	114
NM_003128:34146:42	0	642	1	1	0	1
NM_003128:34146:43	0	225	336	127	329	106
NM_003128:34146:44	0	474	4	3	1	0
NM_003128:34146:45	0	90	173	67	159	44
NM_003128:34146:46	0	176	10	4	9	3
NM_003128:34146:47	0	282	401	157	291	132
NM_003128:34146:48	0	655	7	0	3	2
NM_003128:34146:49	0	131	184	90	133	59
NM_003128:34146:50	0	1724	6	2	3	2
NM_003128:34146:51	0	205	327	160	288	82
NM_003128:34146:52	0	424	7	1	2	0
NM_003128:34146:53	0	375	673	283	544	221
NM_003128:34146:54	0	3619	19	13	8	4
NM_003128:34146:55	0	245	357	183	259	140
NM_003128:34146:56	0	1216	27	15	12	10
NM_003128:34146:57	0	139	220	159	171	80
NM_003128:34146:58	0	705	11	8	4	2
NM_003128:34146:59	0	85	211	96	168	81
NM_003128:34146:60	0	1851	18	10	9	8
NM_003128:34146:61	0	197	366	243	285	133
NM_003128:34146:62	0	1107	4	8	6	5
NM_003128:34146:63	0	113	204	122	171	69
NM_003128:34146:64	0	669	17	3	3	2
NM_003128:34146:65	0	64	129	92	95	36
NM_003128:34146:66	0	4453	381	554	772	417
NM_003128:34146:67	0	239	552	319	319	188
NM_003128:34146:68	0	1223	40	27	22	11
NM_003128:34146:69	0	174	309	193	218	137
NM_003128:34146:70	0	1515	39	18	19	9
NM_003128:34146:71	0	43	77	61	53	44
NM_003128:34146:72	0	704	5	7	15	11
NM_003128:34146:73	0	219	500	358	302	217
NM_003128:34146:74	0	2877	2048	2050	1440	1340
NM_003142:45212:1	0	57274	878	1367	2157	1455
NM_003142:45212:2	0	165	141	97	65	66
NM_003142:45212:3	0	1975	9	28	2	3
NM_003142:45212:4	0	9	71	57	23	25
NM_003142:45212:5	0	66	17	25	7	7
NM_003142:45212:6	0	4447	2	2	2	3
NM_003142:45212:7	0	104	268	312	170	109
